Entity,Code,Year,Solar (% equivalent primary energy)
United Kingdom,GBR,2002,0.00033284043
United Kingdom,GBR,2003,0.00032601075
United Kingdom,GBR,2004,0.00042839473
United Kingdom,GBR,2005,0.0008444522
United Kingdom,GBR,2006,0.0011686147
United Kingdom,GBR,2007,0.0015201132
United Kingdom,GBR,2008,0.0018669225
United Kingdom,GBR,2009,0.0022988913
United Kingdom,GBR,2010,0.0045057163
United Kingdom,GBR,2011,0.028704558
United Kingdom,GBR,2012,0.15601204
United Kingdom,GBR,2013,0.23051985
United Kingdom,GBR,2014,0.48898607
United Kingdom,GBR,2015,0.88919795
United Kingdom,GBR,2016,1.2418925
United Kingdom,GBR,2017,1.3557141
United Kingdom,GBR,2018,1.4917707
United Kingdom,GBR,2019,1.4885228
United Kingdom,GBR,2020,1.665956
United Kingdom,GBR,2021,1.587059
United Kingdom,GBR,2022,1.7153524
United Kingdom,GBR,2023,1.8603908
United States,USA,1983,0.0000460817
United States,USA,1984,0.00007746229
United States,USA,1985,0.00015730227
United States,USA,1986,0.0002057357
United States,USA,1987,0.00014890837
United States,USA,1988,0.00012338399
United States,USA,1989,0.0033198001
United States,USA,1990,0.0048495163
United States,USA,1991,0.006263092
United States,USA,1992,0.005276231
United States,USA,1993,0.006005409
United States,USA,1994,0.006229115
United States,USA,1995,0.006249274
United States,USA,1996,0.0063608843
United States,USA,1997,0.0062127057
United States,USA,1998,0.0060807816
United States,USA,1999,0.005903052
United States,USA,2000,0.0057757203
United States,USA,2001,0.0065101413
United States,USA,2002,0.0066773617
United States,USA,2003,0.0067125335
United States,USA,2004,0.0074789617
United States,USA,2005,0.007968072
United States,USA,2006,0.008785941
United States,USA,2007,0.011443598
United States,USA,2008,0.017377805
United States,USA,2009,0.02308816
United States,USA,2010,0.032222647
United States,USA,2011,0.050810196
United States,USA,2012,0.09892819
United States,USA,2013,0.1699075
United States,USA,2014,0.30446878
United States,USA,2015,0.4123668
United States,USA,2016,0.57667696
United States,USA,2017,0.80442655
United States,USA,2018,0.9320989
United States,USA,2019,1.07085
United States,USA,2020,1.4083738
United States,USA,2021,1.6742613
United States,USA,2022,2.037666
United States,USA,2023,2.3857286
Upper-middle-income countries,,1965,0
Upper-middle-income countries,,1966,0
Upper-middle-income countries,,1967,0
Upper-middle-income countries,,1968,0
Upper-middle-income countries,,1969,0
Upper-middle-income countries,,1970,0
Upper-middle-income countries,,1971,0
Upper-middle-income countries,,1972,0
Upper-middle-income countries,,1973,0
Upper-middle-income countries,,1974,0
Upper-middle-income countries,,1975,0
Upper-middle-income countries,,1976,0
Upper-middle-income countries,,1977,0
Upper-middle-income countries,,1978,0
Upper-middle-income countries,,1979,0
Upper-middle-income countries,,1980,0
Upper-middle-income countries,,1981,0
Upper-middle-income countries,,1982,0
Upper-middle-income countries,,1983,0
Upper-middle-income countries,,1984,0
Upper-middle-income countries,,1985,0
Upper-middle-income countries,,1986,0
Upper-middle-income countries,,1987,0
Upper-middle-income countries,,1988,0
Upper-middle-income countries,,1989,0
Upper-middle-income countries,,1990,0.000032163047
Upper-middle-income countries,,1991,0.000042337906
Upper-middle-income countries,,1992,0.00006274965
Upper-middle-income countries,,1993,0.00008305024
Upper-middle-income countries,,1994,0.00010334736
Upper-middle-income countries,,1995,0.00012321801
Upper-middle-income countries,,1996,0.00015041226
Upper-middle-income countries,,1997,0.00016990975
Upper-middle-income countries,,1998,0.00021035555
Upper-middle-income countries,,1999,0.00023653681
Upper-middle-income countries,,2000,0.00038165334
Upper-middle-income countries,,2001,0.00048161406
Upper-middle-income countries,,2002,0.000640283
Upper-middle-income countries,,2003,0.0007403728
Upper-middle-income countries,,2004,0.0007872007
Upper-middle-income countries,,2005,0.00080291746
Upper-middle-income countries,,2006,0.0010007047
Upper-middle-income countries,,2007,0.0010678559
Upper-middle-income countries,,2008,0.0013115595
Upper-middle-income countries,,2009,0.0020911691
Upper-middle-income countries,,2010,0.00436513
Upper-middle-income countries,,2011,0.014331141
Upper-middle-income countries,,2012,0.023995563
Upper-middle-income countries,,2013,0.053925812
Upper-middle-income countries,,2014,0.1277853
Upper-middle-income countries,,2015,0.20906503
Upper-middle-income countries,,2016,0.3354234
Upper-middle-income countries,,2017,0.5622845
Upper-middle-income countries,,2018,0.82227904
Upper-middle-income countries,,2019,1.0354689
Upper-middle-income countries,,2020,1.2368361
Upper-middle-income countries,,2021,1.47161
Upper-middle-income countries,,2022,1.8452387
Upper-middle-income countries,,2023,2.4136581
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0.0023793143
Uzbekistan,UZB,2017,0.0031286993
Uzbekistan,UZB,2018,0.0033443405
Uzbekistan,UZB,2019,0.0033196062
Uzbekistan,UZB,2020,0.0033295576
Uzbekistan,UZB,2021,0.022671975
Uzbekistan,UZB,2022,0.08148062
Uzbekistan,UZB,2023,0.14177568
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0.00071346416
Venezuela,VEN,2011,0.00081400404
Venezuela,VEN,2012,0.0013567664
Venezuela,VEN,2013,0.0014086902
Venezuela,VEN,2014,0.001496873
Venezuela,VEN,2015,0.0015741645
Venezuela,VEN,2016,0.0017095321
Venezuela,VEN,2017,0.0014940843
Venezuela,VEN,2018,0.0001275842
Venezuela,VEN,2019,0.00052601495
Venezuela,VEN,2020,0.00065226667
Venezuela,VEN,2021,0.00049315556
Venezuela,VEN,2022,0.00045645394
Venezuela,VEN,2023,0.00048302117
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0
Vietnam,VNM,2009,0
Vietnam,VNM,2010,0.003029256
Vietnam,VNM,2011,0.0027238124
Vietnam,VNM,2012,0.0025898132
Vietnam,VNM,2013,0.0024369077
Vietnam,VNM,2014,0.002481463
Vietnam,VNM,2015,0.0021730228
Vietnam,VNM,2016,0.0015756419
Vietnam,VNM,2017,0.0022071742
Vietnam,VNM,2018,0.005373168
Vietnam,VNM,2019,1.0560234
Vietnam,VNM,2020,2.3465338
Vietnam,VNM,2021,5.662033
Vietnam,VNM,2022,5.396309
Vietnam,VNM,2023,4.9137807
Western Africa (EI),,1971,0
Western Africa (EI),,1972,0
Western Africa (EI),,1973,0
Western Africa (EI),,1974,0
Western Africa (EI),,1975,0
Western Africa (EI),,1976,0
Western Africa (EI),,1977,0
Western Africa (EI),,1978,0
Western Africa (EI),,1979,0
Western Africa (EI),,1980,0
Western Africa (EI),,1981,0
Western Africa (EI),,1982,0
Western Africa (EI),,1983,0
Western Africa (EI),,1984,0
Western Africa (EI),,1985,0
Western Africa (EI),,1986,0
Western Africa (EI),,1987,0
Western Africa (EI),,1988,0
Western Africa (EI),,1989,0
Western Africa (EI),,1990,0
Western Africa (EI),,1991,0
Western Africa (EI),,1992,0
Western Africa (EI),,1993,0
Western Africa (EI),,1994,0
Western Africa (EI),,1995,0
Western Africa (EI),,1996,0
Western Africa (EI),,1997,0
Western Africa (EI),,1998,0
Western Africa (EI),,1999,0
Western Africa (EI),,2000,0.0021102242
Western Africa (EI),,2001,0.0024029154
Western Africa (EI),,2002,0.0018275356
Western Africa (EI),,2003,0.0027522286
Western Africa (EI),,2004,0.0036489381
Western Africa (EI),,2005,0.0043686293
Western Africa (EI),,2006,0.0061888043
Western Africa (EI),,2007,0.0073328665
Western Africa (EI),,2008,0.007836436
Western Africa (EI),,2009,0.00973553
Western Africa (EI),,2010,0.017591812
Western Africa (EI),,2011,0.024371004
Western Africa (EI),,2012,0.028279055
Western Africa (EI),,2013,0.043955773
Western Africa (EI),,2014,0.04849117
Western Africa (EI),,2015,0.048729524
Western Africa (EI),,2016,0.16652173
Western Africa (EI),,2017,0.12074633
Western Africa (EI),,2018,0.22239739
Western Africa (EI),,2019,0.27284157
Western Africa (EI),,2020,0.28800416
Western Africa (EI),,2021,0.31085855
Western Africa (EI),,2022,0.34622884
Western Africa (EI),,2023,0.39808694
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0
World,OWID_WRL,1979,0
World,OWID_WRL,1980,0
World,OWID_WRL,1981,0
World,OWID_WRL,1982,0
World,OWID_WRL,1983,0.000011286014
World,OWID_WRL,1984,0.00002272231
World,OWID_WRL,1985,0.0000411898
World,OWID_WRL,1986,0.000052081254
World,OWID_WRL,1987,0.000035099474
World,OWID_WRL,1988,0.000032539985
World,OWID_WRL,1989,0.0008209743
World,OWID_WRL,1990,0.0012018938
World,OWID_WRL,1991,0.0015515023
World,OWID_WRL,1992,0.001424466
World,OWID_WRL,1993,0.0016856301
World,OWID_WRL,1994,0.0017849519
World,OWID_WRL,1995,0.0018694024
World,OWID_WRL,1996,0.0019886515
World,OWID_WRL,1997,0.0021106976
World,OWID_WRL,1998,0.002272647
World,OWID_WRL,1999,0.0024918187
World,OWID_WRL,2000,0.0028349527
World,OWID_WRL,2001,0.0037489706
World,OWID_WRL,2002,0.0046094037
World,OWID_WRL,2003,0.0055461586
World,OWID_WRL,2004,0.0069141956
World,OWID_WRL,2005,0.009367328
World,OWID_WRL,2006,0.0124566
World,OWID_WRL,2007,0.016290022
World,OWID_WRL,2008,0.025989365
World,OWID_WRL,2009,0.043585345
World,OWID_WRL,2010,0.066516325
World,OWID_WRL,2011,0.12525496
World,OWID_WRL,2012,0.18968213
World,OWID_WRL,2013,0.25304297
World,OWID_WRL,2014,0.35422313
World,OWID_WRL,2015,0.4534618
World,OWID_WRL,2016,0.57231843
World,OWID_WRL,2017,0.75362957
World,OWID_WRL,2018,0.9413873
World,OWID_WRL,2019,1.1384361
World,OWID_WRL,2020,1.4240507
World,OWID_WRL,2021,1.6603932
World,OWID_WRL,2022,2.0428214
World,OWID_WRL,2023,2.4775064
