Entity,Code,Year,Coal consumption - TWh
Sweden,SWE,2010,31.07757
Sweden,SWE,2011,27.704718
Sweden,SWE,2012,23.844616
Sweden,SWE,2013,24.411753
Sweden,SWE,2014,23.033632
Sweden,SWE,2015,23.101633
Sweden,SWE,2016,22.635933
Sweden,SWE,2017,22.60179
Sweden,SWE,2018,22.511423
Sweden,SWE,2019,22.514364
Sweden,SWE,2020,18.611954
Sweden,SWE,2021,18.925022
Sweden,SWE,2022,18.44726
Sweden,SWE,2023,18.115417
Switzerland,CHE,1965,14.833333
Switzerland,CHE,1966,12.263888
Switzerland,CHE,1967,10.344443
Switzerland,CHE,1968,9.777778
Switzerland,CHE,1969,8.844444
Switzerland,CHE,1970,7.5888886
Switzerland,CHE,1971,5.1249995
Switzerland,CHE,1972,4.336111
Switzerland,CHE,1973,4.116667
Switzerland,CHE,1974,3.55
Switzerland,CHE,1975,2.661111
Switzerland,CHE,1976,2.4999998
Switzerland,CHE,1977,2.9166665
Switzerland,CHE,1978,2.6249998
Switzerland,CHE,1979,2.713889
Switzerland,CHE,1980,3.972222
Switzerland,CHE,1981,5.875
Switzerland,CHE,1982,5.197222
Switzerland,CHE,1983,4.536111
Switzerland,CHE,1984,5.827778
Switzerland,CHE,1985,5.8527775
Switzerland,CHE,1986,5.0361114
Switzerland,CHE,1987,4.686111
Switzerland,CHE,1988,3.9999998
Switzerland,CHE,1989,4.1361113
Switzerland,CHE,1990,4.1361113
Switzerland,CHE,1991,3.5138888
Switzerland,CHE,1992,2.4333332
Switzerland,CHE,1993,2.038889
Switzerland,CHE,1994,2.0638888
Switzerland,CHE,1995,2.2138886
Switzerland,CHE,1996,1.6555556
Switzerland,CHE,1997,1.275
Switzerland,CHE,1998,1.0583333
Switzerland,CHE,1999,1.0999999
Switzerland,CHE,2000,1.6027778
Switzerland,CHE,2001,1.675
Switzerland,CHE,2002,1.5444444
Switzerland,CHE,2003,1.5861111
Switzerland,CHE,2004,1.5055555
Switzerland,CHE,2005,1.6777776
Switzerland,CHE,2006,1.811111
Switzerland,CHE,2007,2.0277777
Switzerland,CHE,2008,1.8222222
Switzerland,CHE,2009,1.7194444
Switzerland,CHE,2010,1.7249999
Switzerland,CHE,2011,1.5944444
Switzerland,CHE,2012,1.436111
Switzerland,CHE,2013,1.5472221
Switzerland,CHE,2014,1.5833334
Switzerland,CHE,2015,1.4472222
Switzerland,CHE,2016,1.3305556
Switzerland,CHE,2017,1.2805556
Switzerland,CHE,2018,1.1916666
Switzerland,CHE,2019,1.0583333
Switzerland,CHE,2020,1.0166667
Switzerland,CHE,2021,1.0277778
Switzerland,CHE,2022,1.0694444
Switzerland,CHE,2023,1.0694444
Taiwan,TWN,1965,34.71555
Taiwan,TWN,1966,34.52947
Taiwan,TWN,1967,35.041187
Taiwan,TWN,1968,35.32031
Taiwan,TWN,1969,32.42444
Taiwan,TWN,1970,31.680119
Taiwan,TWN,1971,28.132969
Taiwan,TWN,1972,26.79552
Taiwan,TWN,1973,23.981058
Taiwan,TWN,1974,24.41137
Taiwan,TWN,1975,22.259819
Taiwan,TWN,1976,23.574009
Taiwan,TWN,1977,26.993229
Taiwan,TWN,1978,29.78443
Taiwan,TWN,1979,37.59979
Taiwan,TWN,1980,44.48475
Taiwan,TWN,1981,41.053898
Taiwan,TWN,1982,48.15367
Taiwan,TWN,1983,64.99984
Taiwan,TWN,1984,75.40771
Taiwan,TWN,1985,79.88108
Taiwan,TWN,1986,97.24753
Taiwan,TWN,1987,105.21524
Taiwan,TWN,1988,121.93394
Taiwan,TWN,1989,127.18466
Taiwan,TWN,1990,125.66009
Taiwan,TWN,1991,137.64062
Taiwan,TWN,1992,159.02312
Taiwan,TWN,1993,178.81398
Taiwan,TWN,1994,186.09624
Taiwan,TWN,1995,191.85172
Taiwan,TWN,1996,216.37764
Taiwan,TWN,1997,247.48338
Taiwan,TWN,1998,268.5034
Taiwan,TWN,1999,277.2957
Taiwan,TWN,2000,326.85596
Taiwan,TWN,2001,342.99756
Taiwan,TWN,2002,371.88586
Taiwan,TWN,2003,396.44775
Taiwan,TWN,2004,412.37943
Taiwan,TWN,2005,419.94257
Taiwan,TWN,2006,440.8106
Taiwan,TWN,2007,461.68237
Taiwan,TWN,2008,442.00507
Taiwan,TWN,2009,421.60492
Taiwan,TWN,2010,452.3208
Taiwan,TWN,2011,468.85687
Taiwan,TWN,2012,458.43033
Taiwan,TWN,2013,467.62405
Taiwan,TWN,2014,472.62485
Taiwan,TWN,2015,458.45123
Taiwan,TWN,2016,464.03384
Taiwan,TWN,2017,471.06088
Taiwan,TWN,2018,473.56342
Taiwan,TWN,2019,464.15848
Taiwan,TWN,2020,433.83463
Taiwan,TWN,2021,465.73355
Taiwan,TWN,2022,439.27582
Taiwan,TWN,2023,413.87567
Thailand,THA,1965,0.52335
Thailand,THA,1966,0.75595
Thailand,THA,1967,1.34908
Thailand,THA,1968,1.48864
Thailand,THA,1969,1.5816799
Thailand,THA,1970,1.68635
Thailand,THA,1971,1.3287275
Thailand,THA,1972,1.0443972
Thailand,THA,1973,1.1181897
Thailand,THA,1974,1.6767552
Thailand,THA,1975,1.6027186
Thailand,THA,1976,1.8589971
Thailand,THA,1977,1.7880194
Thailand,THA,1978,2.302682
Thailand,THA,1979,4.8418946
Thailand,THA,1980,5.2354536
Thailand,THA,1981,5.8236647
Thailand,THA,1982,7.5915174
Thailand,THA,1983,7.2890325
Thailand,THA,1984,9.178233
Thailand,THA,1985,18.435015
Thailand,THA,1986,18.0871
Thailand,THA,1987,26.114328
Thailand,THA,1988,26.906237
Thailand,THA,1989,32.77129
Thailand,THA,1990,45.351017
Thailand,THA,1991,53.114273
Thailand,THA,1992,56.846622
Thailand,THA,1993,63.319138
Thailand,THA,1994,73.21662
Thailand,THA,1995,83.52328
Thailand,THA,1996,101.62281
Thailand,THA,1997,104.803856
Thailand,THA,1998,84.08473
Thailand,THA,1999,89.39646
Thailand,THA,2000,91.6959
Thailand,THA,2001,102.077644
Thailand,THA,2002,108.9419
Thailand,THA,2003,111.272194
Thailand,THA,2004,124.67288
Thailand,THA,2005,134.76213
Thailand,THA,2006,143.81845
Thailand,THA,2007,161.62822
Thailand,THA,2008,174.30933
Thailand,THA,2009,174.89502
Thailand,THA,2010,179.48473
Thailand,THA,2011,182.51888
Thailand,THA,2012,191.56169
Thailand,THA,2013,188.53526
Thailand,THA,2014,207.87042
Thailand,THA,2015,204.07373
Thailand,THA,2016,208.03029
Thailand,THA,2017,208.8567
Thailand,THA,2018,222.66977
Thailand,THA,2019,198.45288
Thailand,THA,2020,212.18327
Thailand,THA,2021,217.27417
Thailand,THA,2022,197.67899
Thailand,THA,2023,168.04797
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,0
Trinidad and Tobago,TTO,2009,0
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,0
Trinidad and Tobago,TTO,2019,0
Trinidad and Tobago,TTO,2020,0
Trinidad and Tobago,TTO,2021,0
Trinidad and Tobago,TTO,2022,0
Trinidad and Tobago,TTO,2023,0
Turkey,TUR,1965,42.6821
Turkey,TUR,1966,47.49692
Turkey,TUR,1967,42.100597
Turkey,TUR,1968,45.76405
Turkey,TUR,1969,48.6134
Turkey,TUR,1970,53.846897
Turkey,TUR,1971,55.3588
Turkey,TUR,1972,59.40604
Turkey,TUR,1973,60.720226
Turkey,TUR,1974,66.22122
Turkey,TUR,1975,68.76819
Turkey,TUR,1976,72.14089
Turkey,TUR,1977,74.32733
Turkey,TUR,1978,75.40892
Turkey,TUR,1979,77.28134
Turkey,TUR,1980,81.80542
Turkey,TUR,1981,83.503395
Turkey,TUR,1982,93.77269
Turkey,TUR,1983,103.18136
Turkey,TUR,1984,115.93947
Turkey,TUR,1985,138.78079
Turkey,TUR,1986,152.72516
Turkey,TUR,1987,161.23831
Turkey,TUR,1988,155.8885
Turkey,TUR,1989,175.67114
Turkey,TUR,1990,186.52194
Turkey,TUR,1991,199.25679
Turkey,TUR,1992,198.53574
Turkey,TUR,1993,183.70747
Turkey,TUR,1994,184.25407
Turkey,TUR,1995,192.33693
Turkey,TUR,1996,216.35289
Turkey,TUR,1997,241.69466
Turkey,TUR,1998,250.76605
Turkey,TUR,1999,232.9954
Turkey,TUR,2000,261.22144
Turkey,TUR,2001,214.60838
Turkey,TUR,2002,224.14499
Turkey,TUR,2003,242.09007
Turkey,TUR,2004,256.86017
Turkey,TUR,2005,257.6859
Turkey,TUR,2006,304.33383
Turkey,TUR,2007,342.6663
Turkey,TUR,2008,344.20148
Turkey,TUR,2009,359.34375
Turkey,TUR,2010,365.62393
Turkey,TUR,2011,394.01044
Turkey,TUR,2012,424.43686
Turkey,TUR,2013,367.0916
Turkey,TUR,2014,420.1454
Turkey,TUR,2015,404.02606
Turkey,TUR,2016,447.26016
Turkey,TUR,2017,458.9118
Turkey,TUR,2018,475.22025
Turkey,TUR,2019,487.52646
Turkey,TUR,2020,472.36676
Turkey,TUR,2021,482.32193
Turkey,TUR,2022,488.70154
Turkey,TUR,2023,458.09818
Turkmenistan,TKM,1985,3.74486
Turkmenistan,TKM,1986,3.74486
Turkmenistan,TKM,1987,3.74486
Turkmenistan,TKM,1988,3.20988
Turkmenistan,TKM,1989,3.74486
Turkmenistan,TKM,1990,4.27984
Turkmenistan,TKM,1991,3.74486
Turkmenistan,TKM,1992,1.60494
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0.058149997
Turkmenistan,TKM,1995,0.058149997
Turkmenistan,TKM,1996,0.53498
USSR,OWID_USS,1965,3459.1882
USSR,OWID_USS,1966,3585.219
USSR,OWID_USS,1967,3640.7202
USSR,OWID_USS,1968,3608.9702
USSR,OWID_USS,1969,3677.599
USSR,OWID_USS,1970,3630.3936
USSR,OWID_USS,1971,3703.805
USSR,OWID_USS,1972,3803.0232
USSR,OWID_USS,1973,3848.096
USSR,OWID_USS,1974,3866.987
USSR,OWID_USS,1975,3977.0586
USSR,OWID_USS,1976,3972.7527
USSR,OWID_USS,1977,4044.1145
USSR,OWID_USS,1978,4019.6404
USSR,OWID_USS,1979,4048.7354
USSR,OWID_USS,1980,3925.49
USSR,OWID_USS,1981,3900.5837
USSR,OWID_USS,1982,3960.327
USSR,OWID_USS,1983,3970.4863
USSR,OWID_USS,1984,3933.0122
Ukraine,UKR,1985,987.9122
Ukraine,UKR,1986,980.78357
Ukraine,UKR,1987,971.87274
Ukraine,UKR,1988,916.62573
Ukraine,UKR,1989,835.83435
Ukraine,UKR,1990,965.9322
Ukraine,UKR,1991,857.391
Ukraine,UKR,1992,843.9732
Ukraine,UKR,1993,751.6938
Ukraine,UKR,1994,599.9433
Ukraine,UKR,1995,593.12476
Ukraine,UKR,1996,446.30518
Ukraine,UKR,1997,435.42834
Ukraine,UKR,1998,446.23398
Ukraine,UKR,1999,441.38275
Ukraine,UKR,2000,448.2814
Ukraine,UKR,2001,436.4513
Ukraine,UKR,2002,439.19794
Ukraine,UKR,2003,451.35873
Ukraine,UKR,2004,428.85007
Ukraine,UKR,2005,433.76498
Ukraine,UKR,2006,466.3887
Ukraine,UKR,2007,496.1009
Ukraine,UKR,2008,486.11075
Ukraine,UKR,2009,417.1681
Ukraine,UKR,2010,444.85913
Ukraine,UKR,2011,482.5287
Ukraine,UKR,2012,496.81033
Ukraine,UKR,2013,481.796
Ukraine,UKR,2014,413.74887
Ukraine,UKR,2015,318.0107
Ukraine,UKR,2016,377.3935
Ukraine,UKR,2017,299.5539
Ukraine,UKR,2018,326.27963
Ukraine,UKR,2019,303.2639
Ukraine,UKR,2020,265.7106
Ukraine,UKR,2021,264.8816
Ukraine,UKR,2022,151.26965
Ukraine,UKR,2023,135.35675
United Arab Emirates,ARE,2001,0.21500388
United Arab Emirates,ARE,2002,1.0964997
United Arab Emirates,ARE,2003,1.2899997
United Arab Emirates,ARE,2004,1.4619956
United Arab Emirates,ARE,2005,1.6913275
United Arab Emirates,ARE,2006,3.2751706
United Arab Emirates,ARE,2007,1.5766675
United Arab Emirates,ARE,2008,3.9918344
United Arab Emirates,ARE,2009,3.1852243
United Arab Emirates,ARE,2010,7.652819
United Arab Emirates,ARE,2011,5.1739426
United Arab Emirates,ARE,2012,16.076893
United Arab Emirates,ARE,2013,20.58097
United Arab Emirates,ARE,2014,22.946222
United Arab Emirates,ARE,2015,19.941587
United Arab Emirates,ARE,2016,21.4059
United Arab Emirates,ARE,2017,24.76027
United Arab Emirates,ARE,2018,22.332268
United Arab Emirates,ARE,2019,20.668407
United Arab Emirates,ARE,2020,24.736387
United Arab Emirates,ARE,2021,30.153976
United Arab Emirates,ARE,2022,27.89314
United Arab Emirates,ARE,2023,28.406185
United Kingdom,GBR,1965,1365.3271
United Kingdom,GBR,1966,1299.4199
United Kingdom,GBR,1967,1213.8346
United Kingdom,GBR,1968,1214.7535
United Kingdom,GBR,1969,1184.0502
United Kingdom,GBR,1970,1116.759
United Kingdom,GBR,1971,989.713
United Kingdom,GBR,1972,866.92346
United Kingdom,GBR,1973,938.9829
United Kingdom,GBR,1974,826.6604
United Kingdom,GBR,1975,831.60315
United Kingdom,GBR,1976,846.26855
United Kingdom,GBR,1977,849.04816
United Kingdom,GBR,1978,827.1372
United Kingdom,GBR,1979,889.11346
United Kingdom,GBR,1980,826.48596
United Kingdom,GBR,1981,821.99677
United Kingdom,GBR,1982,766.63794
United Kingdom,GBR,1983,773.76715
United Kingdom,GBR,1984,549.8198
United Kingdom,GBR,1985,731.2828
United Kingdom,GBR,1986,789.77
United Kingdom,GBR,1987,809.08746
United Kingdom,GBR,1988,785.39716
United Kingdom,GBR,1989,755.99646
United Kingdom,GBR,1990,755.3103
United Kingdom,GBR,1991,756.5896
United Kingdom,GBR,1992,711.3838
United Kingdom,GBR,1993,619.4836
United Kingdom,GBR,1994,578.4064
United Kingdom,GBR,1995,551.91327
United Kingdom,GBR,1996,515.97656
United Kingdom,GBR,1997,460.17584
United Kingdom,GBR,1998,448.6912
United Kingdom,GBR,1999,398.9171
United Kingdom,GBR,2000,427.1478
United Kingdom,GBR,2001,452.54538
United Kingdom,GBR,2002,415.30847
United Kingdom,GBR,2003,443.14835
United Kingdom,GBR,2004,432.50574
United Kingdom,GBR,2005,440.46332
United Kingdom,GBR,2006,480.9891
United Kingdom,GBR,2007,452.89124
United Kingdom,GBR,2008,420.3333
United Kingdom,GBR,2009,346.69504
United Kingdom,GBR,2010,354.80872
United Kingdom,GBR,2011,357.704
United Kingdom,GBR,2012,451.25424
United Kingdom,GBR,2013,434.92456
United Kingdom,GBR,2014,351.19412
United Kingdom,GBR,2015,277.32315
United Kingdom,GBR,2016,141.17226
United Kingdom,GBR,2017,114.2266
United Kingdom,GBR,2018,96.41525
United Kingdom,GBR,2019,68.912865
United Kingdom,GBR,2020,62.786064
United Kingdom,GBR,2021,64.24249
United Kingdom,GBR,2022,58.387135
United Kingdom,GBR,2023,51.034107
United States,USA,1965,3224.2441
United States,USA,1966,3380.8462
United States,USA,1967,3316.9966
United States,USA,1968,3433.0764
United States,USA,1969,3447.2375
United States,USA,1970,3414.6594
United States,USA,1971,3229.2007
United States,USA,1972,3362.425
United States,USA,1973,3611.4897
United States,USA,1974,3525.567
United States,USA,1975,3525.5413
United States,USA,1976,3782.042
United States,USA,1977,3876.1572
United States,USA,1978,3832.5771
United States,USA,1979,4187.284
United States,USA,1980,4293.98
United States,USA,1981,4428.934
United States,USA,1982,4265.7964
United States,USA,1983,4425.291
United States,USA,1984,4752.76
United States,USA,1985,4866.301
United States,USA,1986,4805.599
United States,USA,1987,5013.8677
United States,USA,1988,5247.1436
United States,USA,1989,5309.3555
United States,USA,1990,5337.9976
United States,USA,1991,5287.6133
United States,USA,1992,5324.031
United States,USA,1993,5522.452
United States,USA,1994,5543.1436
United States,USA,1995,5593.053
United States,USA,1996,5847.301
United States,USA,1997,5970.778
United States,USA,1998,6029.3384
United States,USA,1999,6020.0947
United States,USA,2000,6286.536
United States,USA,2001,6101.3154
United States,USA,2002,6098.454
United States,USA,2003,6214.537
United States,USA,2004,6254.9824
United States,USA,2005,6346.9565
United States,USA,2006,6249.6826
United States,USA,2007,6333.8496
United States,USA,2008,6233.0547
United States,USA,2009,5482.3765
United States,USA,2010,5800.5415
United States,USA,2011,5473.0713
United States,USA,2012,4838.4043
United States,USA,2013,5022.2715
United States,USA,2014,5010.856
United States,USA,2015,4329.0776
United States,USA,2016,3960.741
United States,USA,2017,3852.5925
United States,USA,2018,3689.4585
United States,USA,2019,3150.46
United States,USA,2020,2556.1814
United States,USA,2021,2936.8943
United States,USA,2022,2752.9753
United States,USA,2023,2276.868
Upper-middle-income countries,,1965,5251.9976
Upper-middle-income countries,,1966,5475.6846
Upper-middle-income countries,,1967,5387.8276
Upper-middle-income countries,,1968,5368.1396
Upper-middle-income countries,,1969,5710.3184
Upper-middle-income countries,,1970,6108.1187
Upper-middle-income countries,,1971,6497.1416
Upper-middle-income countries,,1972,6736.6636
Upper-middle-income countries,,1973,6840.1875
Upper-middle-income countries,,1974,6865.6416
Upper-middle-income countries,,1975,7317.0103
Upper-middle-income countries,,1976,7390.101
Upper-middle-income countries,,1977,7770.973
Upper-middle-income countries,,1978,8044.6255
Upper-middle-income countries,,1979,8229.207
Upper-middle-income countries,,1980,8295.899
Upper-middle-income countries,,1981,8344.233
Upper-middle-income countries,,1982,8691.834
Upper-middle-income countries,,1983,9001.54
Upper-middle-income countries,,1984,9396.8545
Upper-middle-income countries,,1985,8729.31
Upper-middle-income countries,,1986,9071.103
Upper-middle-income countries,,1987,9600.994
Upper-middle-income countries,,1988,10026.944
Upper-middle-income countries,,1989,10213.646
Upper-middle-income countries,,1990,10105.337
Upper-middle-income countries,,1991,10228.203
Upper-middle-income countries,,1992,10439.389
Upper-middle-income countries,,1993,10668.865
Upper-middle-income countries,,1994,10967.773
Upper-middle-income countries,,1995,10997.517
Upper-middle-income countries,,1996,11369.621
Upper-middle-income countries,,1997,11141.057
Upper-middle-income countries,,1998,10964.9
Upper-middle-income countries,,1999,11225.252
Upper-middle-income countries,,2000,11427.278
Upper-middle-income countries,,2001,11897.397
Upper-middle-income countries,,2002,12762.748
Upper-middle-income countries,,2003,14799.123
Upper-middle-income countries,,2004,16754.342
Upper-middle-income countries,,2005,18931.912
Upper-middle-income countries,,2006,20651.5
Upper-middle-income countries,,2007,22349.273
Upper-middle-income countries,,2008,22836.076
Upper-middle-income countries,,2009,23578.871
Upper-middle-income countries,,2010,24507.727
Upper-middle-income countries,,2011,26500.006
Upper-middle-income countries,,2012,26854.807
Upper-middle-income countries,,2013,27108.55
Upper-middle-income countries,,2014,27108.549
Upper-middle-income countries,,2015,26571.69
Upper-middle-income countries,,2016,26055.826
Upper-middle-income countries,,2017,26342.13
Upper-middle-income countries,,2018,26881.53
Upper-middle-income countries,,2019,27577.998
Upper-middle-income countries,,2020,27817.629
Upper-middle-income countries,,2021,28768.527
Upper-middle-income countries,,2022,29339.277
Upper-middle-income countries,,2023,30376.6
Uzbekistan,UZB,1985,17.30517
Uzbekistan,UZB,1986,19.59076
Uzbekistan,UZB,1987,16.325632
Uzbekistan,UZB,1988,17.958197
Uzbekistan,UZB,1989,20.243784
Uzbekistan,UZB,1990,21.223322
Uzbekistan,UZB,1991,19.420973
Uzbekistan,UZB,1992,15.280791
Uzbekistan,UZB,1993,12.430336
Uzbekistan,UZB,1994,12.554411
Uzbekistan,UZB,1995,10.373733
Uzbekistan,UZB,1996,9.691663
Uzbekistan,UZB,1997,9.628582
Uzbekistan,UZB,1998,9.655121
Uzbekistan,UZB,1999,9.651782
Uzbekistan,UZB,2000,11.003521
Uzbekistan,UZB,2001,9.22359
Uzbekistan,UZB,2002,9.822983
Uzbekistan,UZB,2003,7.661995
Uzbekistan,UZB,2004,10.35431
Uzbekistan,UZB,2005,9.831249
Uzbekistan,UZB,2006,10.694142
Uzbekistan,UZB,2007,9.210256
Uzbekistan,UZB,2008,11.6313715
Uzbekistan,UZB,2009,11.0725765
Uzbekistan,UZB,2010,9.231049
Uzbekistan,UZB,2011,9.882212
Uzbekistan,UZB,2012,13.372362
Uzbekistan,UZB,2013,19.96948
Uzbekistan,UZB,2014,18.376455
Uzbekistan,UZB,2015,14.784921
Uzbekistan,UZB,2016,17.464579
Uzbekistan,UZB,2017,16.491726
Uzbekistan,UZB,2018,23.624329
Uzbekistan,UZB,2019,20.912853
Uzbekistan,UZB,2020,28.659058
Uzbekistan,UZB,2021,25.81105
Uzbekistan,UZB,2022,29.677433
Uzbekistan,UZB,2023,37.981533
Venezuela,VEN,1965,0.23259999
Venezuela,VEN,1966,0.24422999
Venezuela,VEN,1967,0.25586
Venezuela,VEN,1968,0.26749
Venezuela,VEN,1969,0.27912
Venezuela,VEN,1970,0.27912
Venezuela,VEN,1971,1.659415
Venezuela,VEN,1972,1.7482333
Venezuela,VEN,1973,3.1681633
Venezuela,VEN,1974,2.372729
Venezuela,VEN,1975,2.929655
Venezuela,VEN,1976,1.9216015
Venezuela,VEN,1977,2.9777799
Venezuela,VEN,1978,0.91737443
Venezuela,VEN,1979,1.9123675
Venezuela,VEN,1980,1.8214788
Venezuela,VEN,1981,1.7995216
Venezuela,VEN,1982,1.0270802
Venezuela,VEN,1983,1.4372119
Venezuela,VEN,1984,1.5723528
Venezuela,VEN,1985,2.0818977
Venezuela,VEN,1986,2.3150446
Venezuela,VEN,1987,3.0411284
Venezuela,VEN,1988,2.2106187
Venezuela,VEN,1989,6.069895
Venezuela,VEN,1990,5.382201
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0.042449445
Venezuela,VEN,1993,0.3311061
Venezuela,VEN,1994,0.6452439
Venezuela,VEN,1995,0.059429165
Venezuela,VEN,1996,0.18677777
Venezuela,VEN,1997,0.3990253
Venezuela,VEN,1998,0.41600502
Venezuela,VEN,1999,0.42449498
Venezuela,VEN,2000,1.5366952
Venezuela,VEN,2001,0.568835
Venezuela,VEN,2002,0.21224749
Venezuela,VEN,2003,0.5009158
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0.43298498
Venezuela,VEN,2006,2.878111
Venezuela,VEN,2007,1.6130924
Venezuela,VEN,2008,1.6385738
Venezuela,VEN,2009,2.7592523
Venezuela,VEN,2010,2.317766
Venezuela,VEN,2011,2.3856852
Venezuela,VEN,2012,2.4536042
Venezuela,VEN,2013,2.4451144
Venezuela,VEN,2014,2.2922962
Venezuela,VEN,2015,2.1479702
Venezuela,VEN,2016,1.7829
Venezuela,VEN,2017,1.5035031
Venezuela,VEN,2018,1.2079908
Venezuela,VEN,2019,0.8737397
Venezuela,VEN,2020,0.6120519
Venezuela,VEN,2021,0.55084693
Venezuela,VEN,2022,1.8730116
Venezuela,VEN,2023,1.8730116
Vietnam,VNM,1965,10.438046
Vietnam,VNM,1966,10.964335
Vietnam,VNM,1967,12.016917
Vietnam,VNM,1968,13.332631
Vietnam,VNM,1969,14.209778
Vietnam,VNM,1970,15.17464
Vietnam,VNM,1971,16.665789
Vietnam,VNM,1972,12.537139
Vietnam,VNM,1973,18.049759
Vietnam,VNM,1974,21.56202
Vietnam,VNM,1975,29.97051
Vietnam,VNM,1976,28.29579
Vietnam,VNM,1977,31.01721
Vietnam,VNM,1978,29.98214
Vietnam,VNM,1979,31.00558
Vietnam,VNM,1980,26.446619
Vietnam,VNM,1981,29.447159
Vietnam,VNM,1982,32.564
Vietnam,VNM,1983,32.77334
Vietnam,VNM,1984,32.808228
Vietnam,VNM,1985,32.61052
Vietnam,VNM,1986,35.9367
Vietnam,VNM,1987,40.065346
Vietnam,VNM,1988,37.53001
Vietnam,VNM,1989,30.144958
Vietnam,VNM,1990,25.853489
Vietnam,VNM,1991,24.96961
Vietnam,VNM,1992,25.039389
Vietnam,VNM,1993,24.23692
Vietnam,VNM,1994,26.760628
Vietnam,VNM,1995,36.014004
Vietnam,VNM,1996,40.22834
Vietnam,VNM,1997,51.679348
Vietnam,VNM,1998,55.431213
Vietnam,VNM,1999,41.49199
Vietnam,VNM,2000,54.536125
Vietnam,VNM,2001,59.599205
Vietnam,VNM,2002,68.05898
Vietnam,VNM,2003,79.2372
Vietnam,VNM,2004,103.84395
Vietnam,VNM,2005,108.74028
Vietnam,VNM,2006,66.61516
Vietnam,VNM,2007,72.92038
Vietnam,VNM,2008,138.26147
Vietnam,VNM,2009,129.73248
Vietnam,VNM,2010,169.25735
Vietnam,VNM,2011,201.71034
Vietnam,VNM,2012,187.22202
Vietnam,VNM,2013,199.97055
Vietnam,VNM,2014,241.61691
Vietnam,VNM,2015,305.12338
Vietnam,VNM,2016,330.17935
Vietnam,VNM,2017,329.9152
Vietnam,VNM,2018,439.51398
Vietnam,VNM,2019,580.6638
Vietnam,VNM,2020,609.74115
Vietnam,VNM,2021,579.23285
Vietnam,VNM,2022,528.115
Vietnam,VNM,2023,645.36285
Western Africa (EI),,1965,5.4908895
Western Africa (EI),,1966,5.196147
Western Africa (EI),,1967,2.4516046
Western Africa (EI),,1968,0.4243475
Western Africa (EI),,1969,0.51879
Western Africa (EI),,1970,0.9269975
Western Africa (EI),,1971,1.808085
Western Africa (EI),,1972,2.3580961
Western Africa (EI),,1973,2.3985407
Western Africa (EI),,1974,1.9495349
Western Africa (EI),,1975,2.1208444
Western Africa (EI),,1976,1.9575144
Western Africa (EI),,1977,2.0555763
Western Africa (EI),,1978,1.8575559
Western Africa (EI),,1979,1.8259897
Western Africa (EI),,1980,1.6199872
Western Africa (EI),,1981,1.4825745
Western Africa (EI),,1982,0.93808585
Western Africa (EI),,1983,0.914113
Western Africa (EI),,1984,1.0435987
Western Africa (EI),,1985,1.2510977
Western Africa (EI),,1986,1.5535547
Western Africa (EI),,1987,1.468201
Western Africa (EI),,1988,0.98177
Western Africa (EI),,1989,1.0369283
Western Africa (EI),,1990,1.0530735
Western Africa (EI),,1991,1.04037
Western Africa (EI),,1992,0.833538
Western Africa (EI),,1993,0.5578686
Western Africa (EI),,1994,0.6651581
Western Africa (EI),,1995,0.6998019
Western Africa (EI),,1996,0.6457361
