Entity,Code,Year,Fossil fuels per capita (kWh)
Netherlands,NLD,2012,62190.094
Netherlands,NLD,2013,60208.56
Netherlands,NLD,2014,57048.688
Netherlands,NLD,2015,57064.965
Netherlands,NLD,2016,57739.87
Netherlands,NLD,2017,57581.445
Netherlands,NLD,2018,55474.54
Netherlands,NLD,2019,54195.6
Netherlands,NLD,2020,50453.15
Netherlands,NLD,2021,50498.977
Netherlands,NLD,2022,45617.457
Netherlands,NLD,2023,43976.91
New Zealand,NZL,1970,22920.904
New Zealand,NZL,1971,22543.393
New Zealand,NZL,1972,23805.973
New Zealand,NZL,1973,25098.098
New Zealand,NZL,1974,24188.096
New Zealand,NZL,1975,22975.924
New Zealand,NZL,1976,25241.035
New Zealand,NZL,1977,26798.07
New Zealand,NZL,1978,25452.895
New Zealand,NZL,1979,23521.633
New Zealand,NZL,1980,22618.482
New Zealand,NZL,1981,22378.785
New Zealand,NZL,1982,24854.2
New Zealand,NZL,1983,24947.434
New Zealand,NZL,1984,26662.799
New Zealand,NZL,1985,27584.857
New Zealand,NZL,1986,28910.611
New Zealand,NZL,1987,29466.24
New Zealand,NZL,1988,30499.025
New Zealand,NZL,1989,31479.422
New Zealand,NZL,1990,32142.564
New Zealand,NZL,1991,32550.72
New Zealand,NZL,1992,33722.297
New Zealand,NZL,1993,32834.3
New Zealand,NZL,1994,33611.617
New Zealand,NZL,1995,33911.906
New Zealand,NZL,1996,35371.164
New Zealand,NZL,1997,37151.305
New Zealand,NZL,1998,35017.78
New Zealand,NZL,1999,36957.543
New Zealand,NZL,2000,37879.395
New Zealand,NZL,2001,39377.96
New Zealand,NZL,2002,38642.633
New Zealand,NZL,2003,37262.953
New Zealand,NZL,2004,35646.418
New Zealand,NZL,2005,36160.438
New Zealand,NZL,2006,35877.098
New Zealand,NZL,2007,35072.484
New Zealand,NZL,2008,35379.906
New Zealand,NZL,2009,33089.496
New Zealand,NZL,2010,33106.832
New Zealand,NZL,2011,32544.32
New Zealand,NZL,2012,33995.746
New Zealand,NZL,2013,33921.88
New Zealand,NZL,2014,34671.97
New Zealand,NZL,2015,33982.074
New Zealand,NZL,2016,33487.688
New Zealand,NZL,2017,34473.633
New Zealand,NZL,2018,33098.06
New Zealand,NZL,2019,33603.637
New Zealand,NZL,2020,28793.12
New Zealand,NZL,2021,27492.916
New Zealand,NZL,2022,25443.932
New Zealand,NZL,2023,26407.25
North America,,1965,52763.68
North America,,1966,54844.68
North America,,1967,55709.547
North America,,1968,58250.67
North America,,1969,60143.8
North America,,1970,61497.777
North America,,1971,61538.04
North America,,1972,63647.387
North America,,1973,65460.54
North America,,1974,62696.234
North America,,1975,59796.133
North America,,1976,62240.13
North America,,1977,63210.137
North America,,1978,63065.438
North America,,1979,63192.242
North America,,1980,60257.855
North America,,1981,57793.664
North America,,1982,54293.72
North America,,1983,52886.965
North America,,1984,54892.496
North America,,1985,54011.25
North America,,1986,53393.215
North America,,1987,54641.5
North America,,1988,56286
North America,,1989,56774.973
North America,,1990,55447.688
North America,,1991,54249.312
North America,,1992,54495.258
North America,,1993,54662.03
North America,,1994,55145.45
North America,,1995,55037.56
North America,,1996,56037.477
North America,,1997,56169.164
North America,,1998,55912.17
North America,,1999,55919.406
North America,,2000,56969.906
North America,,2001,55382.832
North America,,2002,55416.297
North America,,2003,55253.1
North America,,2004,55775.207
North America,,2005,55475.535
North America,,2006,54364.42
North America,,2007,54760.34
North America,,2008,52597.113
North America,,2009,49182.754
North America,,2010,50272.363
North America,,2011,49251.824
North America,,2012,47736.973
North America,,2013,48260.785
North America,,2014,48147.79
North America,,2015,47214.754
North America,,2016,46339.105
North America,,2017,45862.887
North America,,2018,47087.18
North America,,2019,46210.402
North America,,2020,41607.4
North America,,2021,43762.97
North America,,2022,44329.785
North America,,2023,43561.695
North Macedonia,MKD,1997,13647.232
North Macedonia,MKD,1998,15262.766
North Macedonia,MKD,1999,14031.511
North Macedonia,MKD,2000,13439.079
North Macedonia,MKD,2001,13239.325
North Macedonia,MKD,2002,12665.978
North Macedonia,MKD,2003,13514.634
North Macedonia,MKD,2004,13154.17
North Macedonia,MKD,2005,13620.195
North Macedonia,MKD,2006,13689.613
North Macedonia,MKD,2007,14409.527
North Macedonia,MKD,2008,14102.532
North Macedonia,MKD,2009,13192.985
North Macedonia,MKD,2010,12964.78
North Macedonia,MKD,2011,14224.819
North Macedonia,MKD,2012,13569.852
North Macedonia,MKD,2013,12257.564
North Macedonia,MKD,2014,11618.279
North Macedonia,MKD,2015,11385.05
North Macedonia,MKD,2016,11865.945
North Macedonia,MKD,2017,12289.454
North Macedonia,MKD,2018,11921.225
North Macedonia,MKD,2019,12999.659
North Macedonia,MKD,2020,11273.772
North Macedonia,MKD,2021,11706.583
North Macedonia,MKD,2022,12650.971
North Macedonia,MKD,2023,13374.528
Norway,NOR,1977,29283.516
Norway,NOR,1978,32818.312
Norway,NOR,1979,33376.31
Norway,NOR,1980,32223.73
Norway,NOR,1981,30650.398
Norway,NOR,1982,29638.092
Norway,NOR,1983,29609.66
Norway,NOR,1984,30689.754
Norway,NOR,1985,31951.639
Norway,NOR,1986,33664.242
Norway,NOR,1987,33653.043
Norway,NOR,1988,32810.723
Norway,NOR,1989,33116.934
Norway,NOR,1990,31595.918
Norway,NOR,1991,30567.412
Norway,NOR,1992,30909.094
Norway,NOR,1993,31820.62
Norway,NOR,1994,33288.06
Norway,NOR,1995,34192.664
Norway,NOR,1996,36312.62
Norway,NOR,1997,37362.598
Norway,NOR,1998,37631.465
Norway,NOR,1999,37096.613
Norway,NOR,2000,36270.582
Norway,NOR,2001,36410.125
Norway,NOR,2002,36309.777
Norway,NOR,2003,37747.066
Norway,NOR,2004,37266.875
Norway,NOR,2005,36151.617
Norway,NOR,2006,36117.242
Norway,NOR,2007,36457.68
Norway,NOR,2008,34863.12
Norway,NOR,2009,33499.004
Norway,NOR,2010,34804.766
Norway,NOR,2011,33636.227
Norway,NOR,2012,33157.55
Norway,NOR,2013,32855.62
Norway,NOR,2014,32611.459
Norway,NOR,2015,32980.098
Norway,NOR,2016,31721.953
Norway,NOR,2017,31809.531
Norway,NOR,2018,31906.523
Norway,NOR,2019,30928.984
Norway,NOR,2020,28928.11
Norway,NOR,2021,29114.1
Norway,NOR,2022,28682.938
Norway,NOR,2023,28196.826
Oceania,,1965,25772.75
Oceania,,1966,26603.018
Oceania,,1967,27543.777
Oceania,,1968,28527.79
Oceania,,1969,29060.955
Oceania,,1970,31001.178
Oceania,,1971,31394.566
Oceania,,1972,32252.861
Oceania,,1973,33892.684
Oceania,,1974,35030.176
Oceania,,1975,34796.38
Oceania,,1976,35958.395
Oceania,,1977,37516.145
Oceania,,1978,37866.297
Oceania,,1979,38533.074
Oceania,,1980,38148.227
Oceania,,1981,38086.676
Oceania,,1982,37624.684
Oceania,,1983,36843.79
Oceania,,1984,37679.92
Oceania,,1985,38201.83
Oceania,,1986,38466.742
Oceania,,1987,39003.01
Oceania,,1988,40115.363
Oceania,,1989,41463.82
Oceania,,1990,41661.797
Oceania,,1991,40738.188
Oceania,,1992,40894.957
Oceania,,1993,41055.33
Oceania,,1994,42073.36
Oceania,,1995,42550.715
Oceania,,1996,43217.168
Oceania,,1997,43793.746
Oceania,,1998,43876.11
Oceania,,1999,45100.977
Oceania,,2000,44813.87
Oceania,,2001,44699.24
Oceania,,2002,44727.375
Oceania,,2003,44449.305
Oceania,,2004,44870.645
Oceania,,2005,44330.316
Oceania,,2006,45311.74
Oceania,,2007,45494.844
Oceania,,2008,45491.074
Oceania,,2009,43698.414
Oceania,,2010,42790.457
Oceania,,2011,42738.082
Oceania,,2012,41649.555
Oceania,,2013,41099.562
Oceania,,2014,41015.285
Oceania,,2015,41002.63
Oceania,,2016,40080.824
Oceania,,2017,39630.668
Oceania,,2018,38800.402
Oceania,,2019,39220.125
Oceania,,2020,35482.83
Oceania,,2021,34269.82
Oceania,,2022,34675.914
Oceania,,2023,34227.15
Oman,OMN,1994,25534.031
Oman,OMN,1995,29375.078
Oman,OMN,1996,29626.945
Oman,OMN,1997,30043.963
Oman,OMN,1998,30345.678
Oman,OMN,1999,33996.676
Oman,OMN,2000,47317.117
Oman,OMN,2001,51864.1
Oman,OMN,2002,54547.508
Oman,OMN,2003,55961.42
Oman,OMN,2004,57277.863
Oman,OMN,2005,62042.586
Oman,OMN,2006,66562.555
Oman,OMN,2007,65965.82
Oman,OMN,2008,75738.21
Oman,OMN,2009,73844.14
Oman,OMN,2010,82213.055
Oman,OMN,2011,80976.87
Oman,OMN,2012,80129
Oman,OMN,2013,83182.48
Oman,OMN,2014,78766.016
Oman,OMN,2015,80452.39
Oman,OMN,2016,76959.766
Oman,OMN,2017,77795.625
Oman,OMN,2018,81653.54
Oman,OMN,2019,81056.4
Oman,OMN,2020,79251.336
Oman,OMN,2021,86559.195
Oman,OMN,2022,90213.3
Oman,OMN,2023,91712.88
Pakistan,PAK,1965,1460.7875
Pakistan,PAK,1966,1435.0881
Pakistan,PAK,1967,1538.0332
Pakistan,PAK,1968,1690.4989
Pakistan,PAK,1969,1644.8536
Pakistan,PAK,1970,1590.692
Pakistan,PAK,1971,1393.2681
Pakistan,PAK,1972,1233.1644
Pakistan,PAK,1973,1276.4656
Pakistan,PAK,1974,1353.538
Pakistan,PAK,1975,1358.7776
Pakistan,PAK,1976,1328.1552
Pakistan,PAK,1977,1379.535
Pakistan,PAK,1978,1395.241
Pakistan,PAK,1979,1476.9795
Pakistan,PAK,1980,1590.629
Pakistan,PAK,1981,1643.0428
Pakistan,PAK,1982,1731.0394
Pakistan,PAK,1983,1752.3835
Pakistan,PAK,1984,1803.9174
Pakistan,PAK,1985,1838.4027
Pakistan,PAK,1986,1917.3563
Pakistan,PAK,1987,2015.3638
Pakistan,PAK,1988,2077.031
Pakistan,PAK,1989,2152.1047
Pakistan,PAK,1990,2198.9111
Pakistan,PAK,1991,2252.0007
Pakistan,PAK,1992,2283.8345
Pakistan,PAK,1993,2471.6145
Pakistan,PAK,1994,2507.3228
Pakistan,PAK,1995,2568.6948
Pakistan,PAK,1996,2646.364
Pakistan,PAK,1997,2597.1726
Pakistan,PAK,1998,2622.054
Pakistan,PAK,1999,2738.29
Pakistan,PAK,2000,2760.8545
Pakistan,PAK,2001,2717.9639
Pakistan,PAK,2002,2732.6267
Pakistan,PAK,2003,2876.176
Pakistan,PAK,2004,3149.1755
Pakistan,PAK,2005,3163.3792
Pakistan,PAK,2006,3303.9797
Pakistan,PAK,2007,3454.9773
Pakistan,PAK,2008,3476.8572
Pakistan,PAK,2009,3421.3796
Pakistan,PAK,2010,3348.9211
Pakistan,PAK,2011,3249.482
Pakistan,PAK,2012,3219.455
Pakistan,PAK,2013,3184.874
Pakistan,PAK,2014,3239.3044
Pakistan,PAK,2015,3382.3171
Pakistan,PAK,2016,2017.0452
Pakistan,PAK,2017,3835.8975
Pakistan,PAK,2018,3899.5825
Pakistan,PAK,2019,3815.2402
Pakistan,PAK,2020,3684.3274
Pakistan,PAK,2021,4031.1008
Pakistan,PAK,2022,3543.7766
Pakistan,PAK,2023,3189.5823
Peru,PER,1965,4010.0356
Peru,PER,1966,4847.073
Peru,PER,1967,4726.9795
Peru,PER,1968,4638.806
Peru,PER,1969,4479.9263
Peru,PER,1970,4562.9067
Peru,PER,1971,4486.7373
Peru,PER,1972,3785.7373
Peru,PER,1973,4235.4746
Peru,PER,1974,4806.4272
Peru,PER,1975,4964.0205
Peru,PER,1976,4904.824
Peru,PER,1977,4790.564
Peru,PER,1978,4635.2437
Peru,PER,1979,4658.1914
Peru,PER,1980,4907.8955
Peru,PER,1981,4931.2793
Peru,PER,1982,4777.265
Peru,PER,1983,3956.2034
Peru,PER,1984,4049.9668
Peru,PER,1985,3762.409
Peru,PER,1986,3970.8838
Peru,PER,1987,4258.7754
Peru,PER,1988,4064.414
Peru,PER,1989,3534.1177
Peru,PER,1990,3420.5874
Peru,PER,1991,3176.8586
Peru,PER,1992,3222.944
Peru,PER,1993,3305.1296
Peru,PER,1994,3533.2393
Peru,PER,1995,3869.7717
Peru,PER,1996,3918.5828
Peru,PER,1997,3753.1396
Peru,PER,1998,3788.3862
Peru,PER,1999,3778.394
Peru,PER,2000,3714.9482
Peru,PER,2001,3472.2854
Peru,PER,2002,3517.558
Peru,PER,2003,3370.9304
Peru,PER,2004,3810.3816
Peru,PER,2005,3945.7441
Peru,PER,2006,3798.855
Peru,PER,2007,4291.466
Peru,PER,2008,4808.72
Peru,PER,2009,4809.8564
Peru,PER,2010,5652.298
Peru,PER,2011,6259.282
Peru,PER,2012,6394.0303
Peru,PER,2013,6460.8525
Peru,PER,2014,6567.9717
Peru,PER,2015,6790.393
Peru,PER,2016,7236.561
Peru,PER,2017,6838.96
Peru,PER,2018,6977.6035
Peru,PER,2019,7038.1636
Peru,PER,2020,5844.542
Peru,PER,2021,6814.3867
Peru,PER,2022,7250.5923
Peru,PER,2023,7371.403
Philippines,PHL,1994,2823.7468
Philippines,PHL,1995,3214.7793
Philippines,PHL,1996,3350.658
Philippines,PHL,1997,3627.1252
Philippines,PHL,1998,3487.5388
Philippines,PHL,1999,3304.3452
Philippines,PHL,2000,3228.1777
Philippines,PHL,2001,3146.5203
Philippines,PHL,2002,3113.3347
Philippines,PHL,2003,3155.4846
Philippines,PHL,2004,3144.7341
Philippines,PHL,2005,3107.3804
Philippines,PHL,2006,2824.4814
Philippines,PHL,2007,2949.2637
Philippines,PHL,2008,2956.633
Philippines,PHL,2009,2952.6099
Philippines,PHL,2010,3067.8267
Philippines,PHL,2011,3028.075
Philippines,PHL,2012,3068.8186
Philippines,PHL,2013,3288.601
Philippines,PHL,2014,3433.5132
Philippines,PHL,2015,3724.175
Philippines,PHL,2016,4018.6426
Philippines,PHL,2017,4357.814
Philippines,PHL,2018,4446.1504
Philippines,PHL,2019,4551.6694
Philippines,PHL,2020,4030.018
Philippines,PHL,2021,4202.107
Philippines,PHL,2022,4330.767
Philippines,PHL,2023,4569.4004
Poland,POL,1965,24766.8
Poland,POL,1966,25024.969
Poland,POL,1967,25540.846
Poland,POL,1968,27274.523
Poland,POL,1969,28931.9
Poland,POL,1970,30246.518
Poland,POL,1971,31004.541
Poland,POL,1972,32440.979
Poland,POL,1973,32763.639
Poland,POL,1974,33480.51
Poland,POL,1975,35802.94
Poland,POL,1976,37396.56
Poland,POL,1977,38591.48
Poland,POL,1978,40170.027
Poland,POL,1979,40415.152
Poland,POL,1980,41887.17
Poland,POL,1981,37412.926
Poland,POL,1982,37791.887
Poland,POL,1983,37586.496
Poland,POL,1984,38741.465
Poland,POL,1985,39261.2
Poland,POL,1986,40121.08
Poland,POL,1987,41193.23
Poland,POL,1988,40233.258
Poland,POL,1989,38599.75
Poland,POL,1990,31682.328
Poland,POL,1991,30908.197
Poland,POL,1992,29477.613
Poland,POL,1993,29417.365
Poland,POL,1994,28088.07
Poland,POL,1995,28720.547
Poland,POL,1996,30150.334
Poland,POL,1997,29851.887
Poland,POL,1998,28573.68
Poland,POL,1999,28046.484
Poland,POL,2000,26245.729
Poland,POL,2001,25920.68
Poland,POL,2002,25652.027
Poland,POL,2003,26597.102
Poland,POL,2004,26736.91
Poland,POL,2005,27215.846
Poland,POL,2006,28445.125
Poland,POL,2007,28224.723
Poland,POL,2008,28540.701
Poland,POL,2009,27300.135
Poland,POL,2010,28939.145
Poland,POL,2011,28876.86
Poland,POL,2012,27659.223
Poland,POL,2013,27773.799
Poland,POL,2014,26506.785
Poland,POL,2015,26717.104
Poland,POL,2016,28024.232
Poland,POL,2017,29419.85
Poland,POL,2018,29872.297
Poland,POL,2019,28691.8
Poland,POL,2020,27285.287
Poland,POL,2021,29445.676
Poland,POL,2022,26873.613
Poland,POL,2023,24483.902
Portugal,PRT,1996,20366.21
Portugal,PRT,1997,21129.84
Portugal,PRT,1998,23322.602
Portugal,PRT,1999,25332.818
Portugal,PRT,2000,24821.926
Portugal,PRT,2001,24316.115
Portugal,PRT,2002,25701.65
Portugal,PRT,2003,24197.78
Portugal,PRT,2004,25023.227
Portugal,PRT,2005,26052.932
Portugal,PRT,2006,23707.29
Portugal,PRT,2007,23617.645
Portugal,PRT,2008,22878.043
Portugal,PRT,2009,22066.736
Portugal,PRT,2010,20827.625
Portugal,PRT,2011,20681.291
Portugal,PRT,2012,19654.238
Portugal,PRT,2013,19564.64
Portugal,PRT,2014,19368.916
Portugal,PRT,2015,21058.496
Portugal,PRT,2016,21172.613
Portugal,PRT,2017,23007.441
Portugal,PRT,2018,21869.201
Portugal,PRT,2019,20970.73
Portugal,PRT,2020,17581.615
Portugal,PRT,2021,17272.014
Portugal,PRT,2022,18013.07
Portugal,PRT,2023,16442.746
Qatar,QAT,2005,263541.62
Qatar,QAT,2012,233116.89
Qatar,QAT,2013,236838.84
Qatar,QAT,2014,235335.84
Qatar,QAT,2015,245558.75
Qatar,QAT,2016,224322.64
Qatar,QAT,2017,207854.7
Qatar,QAT,2018,201834.77
Qatar,QAT,2019,207712.9
Qatar,QAT,2020,185149.81
Qatar,QAT,2021,201395.5
Qatar,QAT,2022,209834.67
Qatar,QAT,2023,225427.1
Romania,ROU,1965,14424.233
Romania,ROU,1966,15306.275
Romania,ROU,1967,16919.57
Romania,ROU,1968,17850.654
Romania,ROU,1969,20254.764
Romania,ROU,1970,21272.86
Romania,ROU,1971,22103.174
Romania,ROU,1972,22645.404
Romania,ROU,1973,24408.629
Romania,ROU,1974,24147.434
Romania,ROU,1975,25975.502
Romania,ROU,1976,27896.514
Romania,ROU,1977,29167.219
Romania,ROU,1978,31100.877
Romania,ROU,1979,31431.432
Romania,ROU,1980,31388.566
Romania,ROU,1981,31295.1
Romania,ROU,1982,30998.148
Romania,ROU,1983,30910.947
Romania,ROU,1984,30425.389
Romania,ROU,1985,30068.85
Romania,ROU,1986,30907.504
Romania,ROU,1987,31958.07
Romania,ROU,1988,32019.012
Romania,ROU,1989,32123.492
Romania,ROU,1990,30717.281
Romania,ROU,1991,25448.525
Romania,ROU,1992,22633.723
Romania,ROU,1993,21893.812
Romania,ROU,1994,20601.713
Romania,ROU,1995,22431.035
Romania,ROU,1996,22342.947
Romania,ROU,1997,20466.715
Romania,ROU,1998,18407.2
Romania,ROU,1999,15987.029
Romania,ROU,2000,16476.002
Romania,ROU,2001,16786.797
Romania,ROU,2002,17503.854
Romania,ROU,2003,18114.762
Romania,ROU,2004,18539.148
Romania,ROU,2005,18362.438
Romania,ROU,2006,19129.484
Romania,ROU,2007,18527.94
Romania,ROU,2008,17989.598
Romania,ROU,2009,15474.937
Romania,ROU,2010,15133.654
Romania,ROU,2011,16319.691
Romania,ROU,2012,15897.033
Romania,ROU,2013,14094.412
Romania,ROU,2014,13958.993
Romania,ROU,2015,13985.586
Romania,ROU,2016,13979.056
Romania,ROU,2017,14744.829
Romania,ROU,2018,14801.795
Romania,ROU,2019,14636.437
Romania,ROU,2020,13919.924
Romania,ROU,2021,14884.895
Romania,ROU,2022,13507.945
Romania,ROU,2023,12522.294
Russia,RUS,1985,61590.2
Russia,RUS,1986,62063.043
Russia,RUS,1987,63368.383
Russia,RUS,1988,63904.1
Russia,RUS,1989,63774.69
Russia,RUS,1990,62475.945
Russia,RUS,1991,61304.184
Russia,RUS,1992,58608.8
Russia,RUS,1993,54167.45
Russia,RUS,1994,49321.42
Russia,RUS,1995,46434.875
Russia,RUS,1996,44843.99
Russia,RUS,1997,42161.953
Russia,RUS,1998,42220.35
Russia,RUS,1999,42528.324
Russia,RUS,2000,43295.87
Russia,RUS,2001,43977.125
Russia,RUS,2002,44150.668
Russia,RUS,2003,45379.094
Russia,RUS,2004,45765.516
Russia,RUS,2005,45881.293
Russia,RUS,2006,48244.59
Russia,RUS,2007,48506.113
Russia,RUS,2008,48994.688
Russia,RUS,2009,46072.875
Russia,RUS,2010,48147.676
Russia,RUS,2011,50022.23
Russia,RUS,2012,50210.414
Russia,RUS,2013,49225.37
Russia,RUS,2014,49318.76
Russia,RUS,2015,48182.344
Russia,RUS,2016,48815.406
Russia,RUS,2017,48952.27
Russia,RUS,2018,50831.316
Russia,RUS,2019,50243.56
Russia,RUS,2020,47829.625
Russia,RUS,2021,49603.793
Russia,RUS,2022,52059.96
Russia,RUS,2023,52628.473
Saudi Arabia,SAU,1965,47226.98
Saudi Arabia,SAU,1966,46068.15
Saudi Arabia,SAU,1967,44929.09
Saudi Arabia,SAU,1968,43806.656
Saudi Arabia,SAU,1969,42714.965
Saudi Arabia,SAU,1970,43047.36
Saudi Arabia,SAU,1971,41157.68
Saudi Arabia,SAU,1972,41962.848
Saudi Arabia,SAU,1973,42461.61
Saudi Arabia,SAU,1974,42674.32
Saudi Arabia,SAU,1975,32068.314
Saudi Arabia,SAU,1976,35193.49
Saudi Arabia,SAU,1977,39492.14
Saudi Arabia,SAU,1978,41836.26
Saudi Arabia,SAU,1979,48217.637
Saudi Arabia,SAU,1980,41282.754
Saudi Arabia,SAU,1981,46940.11
Saudi Arabia,SAU,1982,49267.5
Saudi Arabia,SAU,1983,50909.34
Saudi Arabia,SAU,1984,58105.355
Saudi Arabia,SAU,1985,56611.297
Saudi Arabia,SAU,1986,58194.633
Saudi Arabia,SAU,1987,59031.215
Saudi Arabia,SAU,1988,59147.156
Saudi Arabia,SAU,1989,55789.254
Saudi Arabia,SAU,1990,58003.78
Saudi Arabia,SAU,1991,58390.523
Saudi Arabia,SAU,1992,56810.156
Saudi Arabia,SAU,1993,56193.19
Saudi Arabia,SAU,1994,63132.09
Saudi Arabia,SAU,1995,59823.926
Saudi Arabia,SAU,1996,60202.79
Saudi Arabia,SAU,1997,59696.375
Saudi Arabia,SAU,1998,61183.16
Saudi Arabia,SAU,1999,60706.84
Saudi Arabia,SAU,2000,61950.85
Saudi Arabia,SAU,2001,64399.92
Saudi Arabia,SAU,2002,65480.074
Saudi Arabia,SAU,2003,67781.13
Saudi Arabia,SAU,2004,71949.19
Saudi Arabia,SAU,2005,74232.8
Saudi Arabia,SAU,2006,74860.33
Saudi Arabia,SAU,2007,73638.336
Saudi Arabia,SAU,2008,77575.35
Saudi Arabia,SAU,2009,77417.22
Saudi Arabia,SAU,2010,83336.766
Saudi Arabia,SAU,2011,84815.76
Saudi Arabia,SAU,2012,88059.805
Saudi Arabia,SAU,2013,86749.92
Saudi Arabia,SAU,2014,91254.19
Saudi Arabia,SAU,2015,93328.76
Saudi Arabia,SAU,2016,95154.875
Saudi Arabia,SAU,2017,93048.93
Saudi Arabia,SAU,2018,88561.055
Saudi Arabia,SAU,2019,82808.75
Saudi Arabia,SAU,2020,80169
Saudi Arabia,SAU,2021,82884.45
Saudi Arabia,SAU,2022,86375.04
Saudi Arabia,SAU,2023,86793.03
Singapore,SGP,1992,92250.25
Singapore,SGP,1993,97605.51
Singapore,SGP,1994,108270.72
Singapore,SGP,1995,109529.38
Singapore,SGP,1996,107257.73
Singapore,SGP,1997,109560.49
Singapore,SGP,1998,108043.25
Singapore,SGP,1999,104259.586
Singapore,SGP,2000,109096.14
Singapore,SGP,2001,121128.19
Singapore,SGP,2002,115095.37
Singapore,SGP,2003,107110.51
Singapore,SGP,2004,118904.44
Singapore,SGP,2005,123200.69
Singapore,SGP,2006,131384.6
Singapore,SGP,2007,135920
Singapore,SGP,2008,139711.31
Singapore,SGP,2009,145017.36
Singapore,SGP,2010,149398.58
Singapore,SGP,2011,151591.55
Singapore,SGP,2012,149095.28
Singapore,SGP,2013,147899.7
Singapore,SGP,2014,148254.44
Singapore,SGP,2015,154986.83
Singapore,SGP,2016,161758.8
Singapore,SGP,2017,164316.77
Singapore,SGP,2018,163005.61
Singapore,SGP,2019,157973.89
Singapore,SGP,2020,153566.2
Singapore,SGP,2021,152755.17
Singapore,SGP,2022,146763.42
Singapore,SGP,2023,159430.39
Slovakia,SVK,1965,22977.555
Slovakia,SVK,1966,23699.17
Slovakia,SVK,1967,23853.74
Slovakia,SVK,1968,26374.088
Slovakia,SVK,1969,27661.455
Slovakia,SVK,1970,30051.303
Slovakia,SVK,1971,32376.387
Slovakia,SVK,1972,33756.926
Slovakia,SVK,1973,34828.387
Slovakia,SVK,1974,35616.19
Slovakia,SVK,1975,37287.848
Slovakia,SVK,1976,38173.9
Slovakia,SVK,1977,39747.22
Slovakia,SVK,1978,41511.633
Slovakia,SVK,1979,41336.258
Slovakia,SVK,1980,40118.15
Slovakia,SVK,1981,39300.715
Slovakia,SVK,1982,38299.797
Slovakia,SVK,1983,37928.97
Slovakia,SVK,1984,40499.805
Slovakia,SVK,1985,40179.293
Slovakia,SVK,1986,38527.594
Slovakia,SVK,1987,39332.65
Slovakia,SVK,1988,39507.68
Slovakia,SVK,1989,39537.465
Slovakia,SVK,1990,39655.953
Slovakia,SVK,1991,35009.32
Slovakia,SVK,1992,33320.156
Slovakia,SVK,1993,31404.893
Slovakia,SVK,1994,29637.12
Slovakia,SVK,1995,30442.346
Slovakia,SVK,1996,31126.365
Slovakia,SVK,1997,30542.227
Slovakia,SVK,1998,30640.504
Slovakia,SVK,1999,29926.613
Slovakia,SVK,2000,29348.623
Slovakia,SVK,2001,29952.443
Slovakia,SVK,2002,29812.766
Slovakia,SVK,2003,29721.3
Slovakia,SVK,2004,29034.072
Slovakia,SVK,2005,30513.031
Slovakia,SVK,2006,29146.037
Slovakia,SVK,2007,27928.426
Slovakia,SVK,2008,28487.32
Slovakia,SVK,2009,25918.762
Slovakia,SVK,2010,27573.736
Slovakia,SVK,2011,26174.793
Slovakia,SVK,2012,24512.963
Slovakia,SVK,2013,24848.66
Slovakia,SVK,2014,22453.465
Slovakia,SVK,2015,23047.562
Slovakia,SVK,2016,23294.002
Slovakia,SVK,2017,25020.875
Slovakia,SVK,2018,24909.098
Slovakia,SVK,2019,23096.76
Slovakia,SVK,2020,22260.988
Slovakia,SVK,2021,24794.664
Slovakia,SVK,2022,21627.748
Slovakia,SVK,2023,20531.35
Slovenia,SVN,1990,23786.15
Slovenia,SVN,1991,22390.188
Slovenia,SVN,1992,21772.047
Slovenia,SVN,1993,23298.463
Slovenia,SVN,1994,23973.414
Slovenia,SVN,1995,25700.936
Slovenia,SVN,1996,27241.637
Slovenia,SVN,1997,28338.803
Slovenia,SVN,1998,27933.713
Slovenia,SVN,1999,27497.416
Slovenia,SVN,2000,26908.03
Slovenia,SVN,2001,28261.635
Slovenia,SVN,2002,28390.82
Slovenia,SVN,2003,28541.797
Slovenia,SVN,2004,28977.965
Slovenia,SVN,2005,29369.625
Slovenia,SVN,2006,29845.785
Slovenia,SVN,2007,29753.36
Slovenia,SVN,2008,31578.297
Slovenia,SVN,2009,27809.021
Slovenia,SVN,2010,28045.44
Slovenia,SVN,2011,27286.537
Slovenia,SVN,2012,26351.06
Slovenia,SVN,2013,25182.643
Slovenia,SVN,2014,23025.074
Slovenia,SVN,2015,23031.154
Slovenia,SVN,2016,24535.143
Slovenia,SVN,2017,24964.055
Slovenia,SVN,2018,25108.457
Slovenia,SVN,2019,24013.488
Slovenia,SVN,2020,21428.219
Slovenia,SVN,2021,22004.385
Slovenia,SVN,2022,21175.5
Slovenia,SVN,2023,19192.523
South Africa,ZAF,1965,18456.01
South Africa,ZAF,1966,18005.387
South Africa,ZAF,1967,18180.576
South Africa,ZAF,1968,18604.604
South Africa,ZAF,1969,18579.463
South Africa,ZAF,1970,18839.332
South Africa,ZAF,1971,19698.943
South Africa,ZAF,1972,19687.447
South Africa,ZAF,1973,20575.898
South Africa,ZAF,1974,20566.531
South Africa,ZAF,1975,21339.766
South Africa,ZAF,1976,21603.023
South Africa,ZAF,1977,21544.672
South Africa,ZAF,1978,20769.371
South Africa,ZAF,1979,20967.867
South Africa,ZAF,1980,21821.23
South Africa,ZAF,1981,24709.723
South Africa,ZAF,1982,25971.902
South Africa,ZAF,1983,25661.047
