Entity,Code,Year,Gas (% equivalent primary energy)
France,FRA,1970,5.2155795
France,FRA,1971,5.973693
France,FRA,1972,6.634727
France,FRA,1973,7.165167
France,FRA,1974,7.6211185
France,FRA,1975,8.990121
France,FRA,1976,9.119122
France,FRA,1977,9.33214
France,FRA,1978,9.602845
France,FRA,1979,10.346089
France,FRA,1980,10.815701
France,FRA,1981,11.151213
France,FRA,1982,11.118384
France,FRA,1983,11.5847
France,FRA,1984,11.416875
France,FRA,1985,11.831834
France,FRA,1986,11.626059
France,FRA,1987,11.503649
France,FRA,1988,11.29668
France,FRA,1989,10.918474
France,FRA,1990,11.425423
France,FRA,1991,11.702386
France,FRA,1992,11.581415
France,FRA,1993,11.861527
France,FRA,1994,11.439919
France,FRA,1995,11.844174
France,FRA,1996,12.619607
France,FRA,1997,12.28957
France,FRA,1998,12.794415
France,FRA,1999,12.872301
France,FRA,2000,13.341104
France,FRA,2001,13.893654
France,FRA,2002,13.977364
France,FRA,2003,14.502448
France,FRA,2004,14.682584
France,FRA,2005,15.127259
France,FRA,2006,14.727251
France,FRA,2007,14.552662
France,FRA,2008,15.036884
France,FRA,2009,15.377261
France,FRA,2010,16.514708
France,FRA,2011,14.849374
France,FRA,2012,15.357245
France,FRA,2013,15.4380665
France,FRA,2014,13.553977
France,FRA,2015,14.4393425
France,FRA,2016,16.102226
France,FRA,2017,16.249369
France,FRA,2018,15.360006
France,FRA,2019,15.995984
France,FRA,2020,16.624365
France,FRA,2021,16.595072
France,FRA,2022,16.693832
France,FRA,2023,14.07118
Germany,DEU,1965,1.0432003
Germany,DEU,1966,1.2505846
Germany,DEU,1967,1.6160889
Germany,DEU,1968,2.4876807
Germany,DEU,1969,3.2843177
Germany,DEU,1970,4.423617
Germany,DEU,1971,5.7917233
Germany,DEU,1972,7.2469025
Germany,DEU,1973,8.836199
Germany,DEU,1974,11.249664
Germany,DEU,1975,12.355826
Germany,DEU,1976,12.255421
Germany,DEU,1977,13.04633
Germany,DEU,1978,13.497096
Germany,DEU,1979,14.133948
Germany,DEU,1980,14.406597
Germany,DEU,1981,14.217324
Germany,DEU,1982,13.674768
Germany,DEU,1983,14.01871
Germany,DEU,1984,14.118134
Germany,DEU,1985,13.553542
Germany,DEU,1986,13.6273775
Germany,DEU,1987,14.649055
Germany,DEU,1988,14.372622
Germany,DEU,1989,14.866898
Germany,DEU,1990,15.190503
Germany,DEU,1991,16.359112
Germany,DEU,1992,16.50215
Germany,DEU,1993,17.539988
Germany,DEU,1994,18.029747
Germany,DEU,1995,19.557575
Germany,DEU,1996,21.187109
Germany,DEU,1997,20.503212
Germany,DEU,1998,20.863861
Germany,DEU,1999,21.09696
Germany,DEU,2000,20.792593
Germany,DEU,2001,21.524124
Germany,DEU,2002,21.76441
Germany,DEU,2003,22.03531
Germany,DEU,2004,22.150478
Germany,DEU,2005,22.783083
Germany,DEU,2006,22.648481
Germany,DEU,2007,22.76562
Germany,DEU,2008,22.746689
Germany,DEU,2009,22.86729
Germany,DEU,2010,22.892588
Germany,DEU,2011,21.791906
Germany,DEU,2012,21.560837
Germany,DEU,2013,21.965609
Germany,DEU,2014,19.915304
Germany,DEU,2015,20.353468
Germany,DEU,2016,22.097054
Germany,DEU,2017,22.565706
Germany,DEU,2018,22.665764
Germany,DEU,2019,24.164248
Germany,DEU,2020,25.293404
Germany,DEU,2021,25.881207
Germany,DEU,2022,22.720396
Germany,DEU,2023,23.872103
Greece,GRC,1982,0.4234796
Greece,GRC,1983,0.40140036
Greece,GRC,1984,0.42292723
Greece,GRC,1985,0.37628356
Greece,GRC,1986,0.51438683
Greece,GRC,1987,0.5370119
Greece,GRC,1988,0.61003387
Greece,GRC,1989,0.56754667
Greece,GRC,1990,0.55914736
Greece,GRC,1991,0.54445845
Greece,GRC,1992,0.49440622
Greece,GRC,1993,0.35986322
Greece,GRC,1994,0.18101157
Greece,GRC,1995,0.16106679
Greece,GRC,1996,0.1764929
Greece,GRC,1997,0.59535617
Greece,GRC,1998,2.2958813
Greece,GRC,1999,4.1171427
Greece,GRC,2000,5.2544603
Greece,GRC,2001,5.1445403
Greece,GRC,2002,5.527834
Greece,GRC,2003,5.904907
Greece,GRC,2004,6.492372
Greece,GRC,2005,6.5145397
Greece,GRC,2006,7.462329
Greece,GRC,2007,9.268578
Greece,GRC,2008,10.940577
Greece,GRC,2009,9.539083
Greece,GRC,2010,10.950178
Greece,GRC,2011,13.762994
Greece,GRC,2012,13.445284
Greece,GRC,2013,12.626171
Greece,GRC,2014,10.263703
Greece,GRC,2015,10.947708
Greece,GRC,2016,14.469404
Greece,GRC,2017,16.626457
Greece,GRC,2018,16.185291
Greece,GRC,2019,18.171444
Greece,GRC,2020,22.901318
Greece,GRC,2021,23.072645
Greece,GRC,2022,19.713528
Greece,GRC,2023,17.636091
High-income countries,,1965,15.575324
High-income countries,,1966,16.068861
High-income countries,,1967,16.520622
High-income countries,,1968,16.9843
High-income countries,,1969,17.54527
High-income countries,,1970,18.001154
High-income countries,,1971,18.671305
High-income countries,,1972,18.687515
High-income countries,,1973,18.203981
High-income countries,,1974,18.639717
High-income countries,,1975,18.371933
High-income countries,,1976,18.129263
High-income countries,,1977,17.91638
High-income countries,,1978,17.819513
High-income countries,,1979,18.18901
High-income countries,,1980,18.599678
High-income countries,,1981,18.730793
High-income countries,,1982,18.455128
High-income countries,,1983,17.943071
High-income countries,,1984,18.584955
High-income countries,,1985,18.250917
High-income countries,,1986,17.695414
High-income countries,,1987,18.086046
High-income countries,,1988,18.09049
High-income countries,,1989,18.704723
High-income countries,,1990,18.965929
High-income countries,,1991,19.351255
High-income countries,,1992,19.619427
High-income countries,,1993,20.038517
High-income countries,,1994,20.144226
High-income countries,,1995,20.690355
High-income countries,,1996,21.044027
High-income countries,,1997,21.024921
High-income countries,,1998,21.070963
High-income countries,,1999,21.27616
High-income countries,,2000,21.681858
High-income countries,,2001,21.649479
High-income countries,,2002,21.968771
High-income countries,,2003,22.067455
High-income countries,,2004,22.08163
High-income countries,,2005,22.151636
High-income countries,,2006,22.161964
High-income countries,,2007,22.773746
High-income countries,,2008,23.48966
High-income countries,,2009,23.791224
High-income countries,,2010,24.512043
High-income countries,,2011,24.71198
High-income countries,,2012,25.591963
High-income countries,,2013,25.747904
High-income countries,,2014,25.490284
High-income countries,,2015,26.076788
High-income countries,,2016,26.450539
High-income countries,,2017,26.45677
High-income countries,,2018,27.348671
High-income countries,,2019,28.324953
High-income countries,,2020,29.74987
High-income countries,,2021,28.990671
High-income countries,,2022,28.792536
High-income countries,,2023,28.568113
Hong Kong,HKG,1995,0.16822347
Hong Kong,HKG,1996,10.669788
Hong Kong,HKG,1997,16.46838
Hong Kong,HKG,1998,15.156036
Hong Kong,HKG,1999,16.501085
Hong Kong,HKG,2008,10.528732
Hong Kong,HKG,2009,9.364365
Hong Kong,HKG,2010,11.191111
Hong Kong,HKG,2011,8.6919775
Hong Kong,HKG,2012,8.32863
Hong Kong,HKG,2013,7.640358
Hong Kong,HKG,2014,7.5251617
Hong Kong,HKG,2015,9.329535
Hong Kong,HKG,2016,9.331556
Hong Kong,HKG,2017,8.67182
Hong Kong,HKG,2018,8.299151
Hong Kong,HKG,2019,9.044292
Hong Kong,HKG,2020,19.173439
Hong Kong,HKG,2021,19.808643
Hong Kong,HKG,2022,20.842344
Hong Kong,HKG,2023,19.313961
Hungary,HUN,1965,7.350842
Hungary,HUN,1966,8.991782
Hungary,HUN,1967,12.0937195
Hungary,HUN,1968,14.670332
Hungary,HUN,1969,16.308918
Hungary,HUN,1970,16.976305
Hungary,HUN,1971,17.12167
Hungary,HUN,1972,17.899118
Hungary,HUN,1973,19.628405
Hungary,HUN,1974,20.28388
Hungary,HUN,1975,21.282618
Hungary,HUN,1976,23.92022
Hungary,HUN,1977,24.516415
Hungary,HUN,1978,25.102407
Hungary,HUN,1979,26.77776
Hungary,HUN,1980,28.809378
Hungary,HUN,1981,29.76982
Hungary,HUN,1982,30.953342
Hungary,HUN,1983,31.399683
Hungary,HUN,1984,31.133165
Hungary,HUN,1985,30.79583
Hungary,HUN,1986,32.819237
Hungary,HUN,1987,31.188545
Hungary,HUN,1988,31.577223
Hungary,HUN,1989,33.024036
Hungary,HUN,1990,32.067173
Hungary,HUN,1991,34.04738
Hungary,HUN,1992,31.196058
Hungary,HUN,1993,34.87208
Hungary,HUN,1994,34.62673
Hungary,HUN,1995,37.204914
Hungary,HUN,1996,40.739853
Hungary,HUN,1997,39.59152
Hungary,HUN,1998,39.27715
Hungary,HUN,1999,39.813618
Hungary,HUN,2000,39.99542
Hungary,HUN,2001,43.305126
Hungary,HUN,2002,44.756573
Hungary,HUN,2003,48.607937
Hungary,HUN,2004,47.14459
Hungary,HUN,2005,45.654945
Hungary,HUN,2006,44.1111
Hungary,HUN,2007,41.765614
Hungary,HUN,2008,41.791073
Hungary,HUN,2009,39.03224
Hungary,HUN,2010,41.08821
Hungary,HUN,2011,40.500877
Hungary,HUN,2012,38.786747
Hungary,HUN,2013,38.14521
Hungary,HUN,2014,34.07753
Hungary,HUN,2015,34.69837
Hungary,HUN,2016,36.541733
Hungary,HUN,2017,36.88964
Hungary,HUN,2018,35.48055
Hungary,HUN,2019,35.810368
Hungary,HUN,2020,37.70604
Hungary,HUN,2021,38.070374
Hungary,HUN,2022,34.420948
Hungary,HUN,2023,32.359695
Iceland,ISL,2007,0
India,IND,1965,0.3830034
India,IND,1966,0.41716987
India,IND,1967,0.54049194
India,IND,1968,0.5616879
India,IND,1969,0.60799855
India,IND,1970,0.8286143
India,IND,1971,0.84420127
India,IND,1972,0.8800421
India,IND,1973,0.8597741
India,IND,1974,0.91859317
India,IND,1975,1.0936922
India,IND,1976,1.2667902
India,IND,1977,1.2790846
India,IND,1978,1.374236
India,IND,1979,1.6195459
India,IND,1980,0.9298409
India,IND,1981,1.4660944
India,IND,1982,1.9411385
India,IND,1983,2.1962028
India,IND,1984,2.3545976
India,IND,1985,2.7286055
India,IND,1986,3.5621948
India,IND,1987,3.859271
India,IND,1988,4.1535354
India,IND,1989,4.521041
India,IND,1990,5.0387836
India,IND,1991,5.318202
India,IND,1992,5.6545153
India,IND,1993,5.6061516
India,IND,1994,5.7512593
India,IND,1995,6.1009483
India,IND,1996,6.403012
India,IND,1997,6.5967307
India,IND,1998,6.825017
India,IND,1999,6.8022847
India,IND,2000,6.808044
India,IND,2001,6.7972755
India,IND,2002,6.860172
India,IND,2003,7.091283
India,IND,2004,7.046082
India,IND,2005,7.4484653
India,IND,2006,7.389944
India,IND,2007,7.3658295
India,IND,2008,7.170709
India,IND,2009,8.19581
India,IND,2010,9.431858
India,IND,2011,9.144794
India,IND,2012,8.015774
India,IND,2013,6.8284183
India,IND,2014,6.32849
India,IND,2015,6.0288486
India,IND,2016,6.1304965
India,IND,2017,6.2320046
India,IND,2018,6.381558
India,IND,2019,6.3590884
India,IND,2020,6.837059
India,IND,2021,6.507272
India,IND,2022,5.765594
India,IND,2023,5.777001
Indonesia,IDN,1965,6.0047793
Indonesia,IDN,1966,6.170133
Indonesia,IDN,1967,7.628058
Indonesia,IDN,1968,7.265964
Indonesia,IDN,1969,12.134908
Indonesia,IDN,1970,11.757984
Indonesia,IDN,1971,12.480564
Indonesia,IDN,1972,11.543159
Indonesia,IDN,1973,6.6626325
Indonesia,IDN,1974,8.758552
Indonesia,IDN,1975,14.787931
Indonesia,IDN,1976,14.200699
Indonesia,IDN,1977,22.851606
Indonesia,IDN,1978,23.48042
Indonesia,IDN,1979,26.618206
Indonesia,IDN,1980,23.348145
Indonesia,IDN,1981,21.746456
Indonesia,IDN,1982,20.264917
Indonesia,IDN,1983,25.676981
Indonesia,IDN,1984,27.23618
Indonesia,IDN,1985,30.3774
Indonesia,IDN,1986,30.678383
Indonesia,IDN,1987,30.068731
Indonesia,IDN,1988,30.239126
Indonesia,IDN,1989,30.531818
Indonesia,IDN,1990,28.613182
Indonesia,IDN,1991,30.276485
Indonesia,IDN,1992,30.075022
Indonesia,IDN,1993,29.939556
Indonesia,IDN,1994,33.868885
Indonesia,IDN,1995,32.815083
Indonesia,IDN,1996,31.86051
Indonesia,IDN,1997,30.62265
Indonesia,IDN,1998,30.03203
Indonesia,IDN,1999,29.89159
Indonesia,IDN,2000,28.3667
Indonesia,IDN,2001,27.38966
Indonesia,IDN,2002,28.978369
Indonesia,IDN,2003,28.478214
Indonesia,IDN,2004,26.312658
Indonesia,IDN,2005,25.701406
Indonesia,IDN,2006,25.768131
Indonesia,IDN,2007,22.411892
Indonesia,IDN,2008,25.387615
Indonesia,IDN,2009,26.21167
Indonesia,IDN,2010,25.338951
Indonesia,IDN,2011,23.271074
Indonesia,IDN,2012,22.666666
Indonesia,IDN,2013,23.458702
Indonesia,IDN,2014,23.142635
Indonesia,IDN,2015,23.59845
Indonesia,IDN,2016,23.946064
Indonesia,IDN,2017,22.624397
Indonesia,IDN,2018,21.045012
Indonesia,IDN,2019,19.772072
Indonesia,IDN,2020,19.679016
Indonesia,IDN,2021,19.39176
Indonesia,IDN,2022,15.77976
Indonesia,IDN,2023,16.185648
Iran,IRN,1965,8.030883
Iran,IRN,1966,7.725321
Iran,IRN,1967,7.3620625
Iran,IRN,1968,7.152662
Iran,IRN,1969,7.647263
Iran,IRN,1970,15.372422
Iran,IRN,1971,16.243328
Iran,IRN,1972,16.399162
Iran,IRN,1973,16.66609
Iran,IRN,1974,14.944517
Iran,IRN,1975,13.08429
Iran,IRN,1976,13.096794
Iran,IRN,1977,11.828403
Iran,IRN,1978,9.369263
Iran,IRN,1979,11.626562
Iran,IRN,1980,11.169424
Iran,IRN,1981,12.092261
Iran,IRN,1982,14.67361
Iran,IRN,1983,14.124317
Iran,IRN,1984,15.214184
Iran,IRN,1985,15.042419
Iran,IRN,1986,15.424969
Iran,IRN,1987,17.613598
Iran,IRN,1988,18.750536
Iran,IRN,1989,21.660706
Iran,IRN,1990,28.101795
Iran,IRN,1991,30.141073
Iran,IRN,1992,31.351492
Iran,IRN,1993,18.332722
Iran,IRN,1994,25.878965
Iran,IRN,1995,30.122572
Iran,IRN,1996,32.565754
Iran,IRN,1997,33.514214
Iran,IRN,1998,37.418938
Iran,IRN,1999,41.284134
Iran,IRN,2000,42.56211
Iran,IRN,2001,44.588734
Iran,IRN,2002,48.095104
Iran,IRN,2003,48.4706
Iran,IRN,2004,50.90511
Iran,IRN,2005,50.016445
Iran,IRN,2006,49.891747
Iran,IRN,2007,52.59657
Iran,IRN,2008,54.139828
Iran,IRN,2009,56.653214
Iran,IRN,2010,59.40271
Iran,IRN,2011,60.6102
Iran,IRN,2012,59.78435
Iran,IRN,2013,58.006264
Iran,IRN,2014,62.623985
Iran,IRN,2015,67.26261
Iran,IRN,2016,68.052986
Iran,IRN,2017,68.441185
Iran,IRN,2018,68.68506
Iran,IRN,2019,66.90915
Iran,IRN,2020,69.88504
Iran,IRN,2021,69.09315
Iran,IRN,2022,69.05395
Iran,IRN,2023,69.5399
Iraq,IRQ,2017,20.138794
Iraq,IRQ,2018,24.72591
Iraq,IRQ,2019,30.476402
Ireland,IRL,1979,2.6615977
Ireland,IRL,1980,8.031662
Ireland,IRL,1981,12.376138
Ireland,IRL,1982,18.292797
Ireland,IRL,1983,20.077736
Ireland,IRL,1984,21.50117
Ireland,IRL,1985,21.099258
Ireland,IRL,1986,13.779065
Ireland,IRL,1987,13.571772
Ireland,IRL,1988,16.3591
Ireland,IRL,1989,18.00708
Ireland,IRL,1990,18.517424
Ireland,IRL,1991,18.262445
Ireland,IRL,1992,17.98121
Ireland,IRL,1993,20.005745
Ireland,IRL,1994,19.523148
Ireland,IRL,1995,20.358042
Ireland,IRL,1996,21.90984
Ireland,IRL,1997,22.161848
Ireland,IRL,1998,20.82647
Ireland,IRL,1999,21.097914
Ireland,IRL,2000,23.099136
Ireland,IRL,2001,22.80062
Ireland,IRL,2002,23.637852
Ireland,IRL,2003,24.061659
Ireland,IRL,2004,23.555084
Ireland,IRL,2005,21.489424
Ireland,IRL,2006,23.6258
Ireland,IRL,2007,25.25514
Ireland,IRL,2008,26.584852
Ireland,IRL,2009,28.058996
Ireland,IRL,2010,30.663208
Ireland,IRL,2011,28.244791
Ireland,IRL,2012,28.007269
Ireland,IRL,2013,27.074465
Ireland,IRL,2014,26.30319
Ireland,IRL,2015,25.164131
Ireland,IRL,2016,27.09049
Ireland,IRL,2017,27.515408
Ireland,IRL,2018,27.942389
Ireland,IRL,2019,28.372791
Ireland,IRL,2020,30.146418
Ireland,IRL,2021,28.411194
Ireland,IRL,2022,27.96179
Ireland,IRL,2023,26.683203
Israel,ISR,1980,0.019740343
Israel,ISR,1981,0.020550868
Israel,ISR,1982,0.42342177
Israel,ISR,1983,0.59949607
Israel,ISR,1984,0.50304055
Israel,ISR,1985,0.5104028
Israel,ISR,1986,0.36378184
Israel,ISR,1987,0.38650966
Israel,ISR,1988,0.33098635
Israel,ISR,1989,0.2904267
Israel,ISR,1990,0.24182864
Israel,ISR,1991,0.19796234
Israel,ISR,1992,0.14507848
Israel,ISR,1993,0.13310933
Israel,ISR,1994,0.11783085
Israel,ISR,1995,0.12211582
Israel,ISR,1996,0.07399672
Israel,ISR,1997,0.080790065
Israel,ISR,1998,0.048256032
Israel,ISR,1999,0.041882016
Israel,ISR,2000,0.03995108
Israel,ISR,2001,0.041871477
Israel,ISR,2002,0.03663983
Israel,ISR,2003,0.032294475
Israel,ISR,2004,4.638412
Israel,ISR,2005,6.362112
Israel,ISR,2006,8.836357
Israel,ISR,2007,10.194546
Israel,ISR,2008,13.634332
Israel,ISR,2009,15.560114
Israel,ISR,2010,19.120567
Israel,ISR,2011,17.430916
Israel,ISR,2012,8.560074
Israel,ISR,2013,24.616735
Israel,ISR,2014,27.564127
Israel,ISR,2015,29.049751
Israel,ISR,2016,32.711838
Israel,ISR,2017,34.178093
Israel,ISR,2018,36.1882
Israel,ISR,2019,35.56109
Israel,ISR,2020,39.518738
Israel,ISR,2021,40.17793
Israel,ISR,2022,39.340107
Israel,ISR,2023,40.610416
Italy,ITA,1965,7.942918
Italy,ITA,1966,7.985808
Italy,ITA,1967,8.054517
Italy,ITA,1968,8.753802
Italy,ITA,1969,8.929826
Italy,ITA,1970,8.72619
Italy,ITA,1971,8.562034
Italy,ITA,1972,9.36235
Italy,ITA,1973,10.077422
Italy,ITA,1974,11.337305
Italy,ITA,1975,13.345012
Italy,ITA,1976,15.310651
Italy,ITA,1977,15.585287
Italy,ITA,1978,14.986313
Italy,ITA,1979,14.929869
Italy,ITA,1980,15.208542
Italy,ITA,1981,15.062504
Italy,ITA,1982,15.314311
Italy,ITA,1983,16.08601
Italy,ITA,1984,18.660126
Italy,ITA,1985,19.057146
Italy,ITA,1986,19.617798
Italy,ITA,1987,21.131683
Italy,ITA,1988,22.373562
Italy,ITA,1989,23.52283
Italy,ITA,1990,24.48993
Italy,ITA,1991,25.224703
Italy,ITA,1992,25.09459
Italy,ITA,1993,26.158777
Italy,ITA,1994,25.335022
Italy,ITA,1995,26.818142
Italy,ITA,1996,27.676273
Italy,ITA,1997,28.248728
Italy,ITA,1998,29.730495
Italy,ITA,1999,31.428322
Italy,ITA,2000,32.334103
Italy,ITA,2001,32.449764
Italy,ITA,2002,32.44908
Italy,ITA,2003,34.67007
Italy,ITA,2004,35.195053
Italy,ITA,2005,37.618248
Italy,ITA,2006,37.011993
Italy,ITA,2007,37.916557
Italy,ITA,2008,38.283688
Italy,ITA,2009,37.692017
Italy,ITA,2010,38.861214
Italy,ITA,2011,37.146805
Italy,ITA,2012,36.708378
Italy,ITA,2013,35.908974
Italy,ITA,2014,33.462475
Italy,ITA,2015,35.440067
Italy,ITA,2016,37.073753
Italy,ITA,2017,38.83565
Italy,ITA,2018,37.33955
Italy,ITA,2019,38.905437
Italy,ITA,2020,40.93626
Italy,ITA,2021,40.921055
Italy,ITA,2022,37.944984
Italy,ITA,2023,35.48287
Japan,JPN,1965,0.99689543
Japan,JPN,1966,0.9014371
Japan,JPN,1967,0.83126557
Japan,JPN,1968,0.8210447
Japan,JPN,1969,0.7786313
Japan,JPN,1970,1.0448593
Japan,JPN,1971,1.0693586
Japan,JPN,1972,0.9991196
Japan,JPN,1973,1.2667116
Japan,JPN,1974,1.7471946
Japan,JPN,1975,2.1133666
Japan,JPN,1976,2.4309256
Japan,JPN,1977,2.9823017
Japan,JPN,1978,4.0969925
Japan,JPN,1979,4.772479
Japan,JPN,1980,5.857997
Japan,JPN,1981,5.964353
Japan,JPN,1982,6.3009195
Japan,JPN,1983,6.5884547
Japan,JPN,1984,8.555785
Japan,JPN,1985,8.939741
Japan,JPN,1986,9.108706
Japan,JPN,1987,8.951511
Japan,JPN,1988,8.998572
Japan,JPN,1989,9.100973
Japan,JPN,1990,9.705463
Japan,JPN,1991,9.919154
Japan,JPN,1992,10.193116
Japan,JPN,1993,10.0949955
Japan,JPN,1994,10.415764
Japan,JPN,1995,10.253477
Japan,JPN,1996,10.726952
Japan,JPN,1997,10.921617
Japan,JPN,1998,11.432651
Japan,JPN,1999,11.823199
Japan,JPN,2000,12.099968
Japan,JPN,2001,12.565812
Japan,JPN,2002,12.33333
Japan,JPN,2003,13.548501
Japan,JPN,2004,12.90262
Japan,JPN,2005,13.0230665
Japan,JPN,2006,13.97614
Japan,JPN,2007,15.202837
Japan,JPN,2008,16.091413
Japan,JPN,2009,16.449335
Japan,JPN,2010,16.701214
Japan,JPN,2011,19.7603
Japan,JPN,2012,21.94046
Japan,JPN,2013,22.15663
Japan,JPN,2014,22.969458
Japan,JPN,2015,22.132584
Japan,JPN,2016,21.983786
Japan,JPN,2017,21.847532
Japan,JPN,2018,21.763742
Japan,JPN,2019,20.770823
Japan,JPN,2020,21.579716
Japan,JPN,2021,20.547195
Japan,JPN,2022,20.024916
Japan,JPN,2023,19.117428
Kazakhstan,KAZ,1985,11.335508
Kazakhstan,KAZ,1986,13.417983
Kazakhstan,KAZ,1987,13.708168
Kazakhstan,KAZ,1988,13.791063
Kazakhstan,KAZ,1989,14.468932
Kazakhstan,KAZ,1990,15.243864
Kazakhstan,KAZ,1991,16.02091
Kazakhstan,KAZ,1992,16.690454
Kazakhstan,KAZ,1993,18.123882
Kazakhstan,KAZ,1994,14.784269
Kazakhstan,KAZ,1995,18.900112
Kazakhstan,KAZ,1996,18.154856
Kazakhstan,KAZ,1997,16.161463
Kazakhstan,KAZ,1998,17.004677
Kazakhstan,KAZ,1999,20.485075
Kazakhstan,KAZ,2000,12.927609
Kazakhstan,KAZ,2001,9.834887
Kazakhstan,KAZ,2002,9.689568
Kazakhstan,KAZ,2003,10.078479
Kazakhstan,KAZ,2004,10.671015
Kazakhstan,KAZ,2005,12.006795
Kazakhstan,KAZ,2006,12.24206
Kazakhstan,KAZ,2007,13.462875
Kazakhstan,KAZ,2008,13.464478
Kazakhstan,KAZ,2009,14.223732
Kazakhstan,KAZ,2010,14.327316
Kazakhstan,KAZ,2011,14.226871
Kazakhstan,KAZ,2012,14.70648
Kazakhstan,KAZ,2013,15.285041
Kazakhstan,KAZ,2014,19.281445
Kazakhstan,KAZ,2015,21.705307
Kazakhstan,KAZ,2016,21.10776
Kazakhstan,KAZ,2017,21.865705
Kazakhstan,KAZ,2018,21.123749
Kazakhstan,KAZ,2019,24.669855
Kazakhstan,KAZ,2020,23.99141
Kazakhstan,KAZ,2021,26.2911
Kazakhstan,KAZ,2022,25.976055
Kazakhstan,KAZ,2023,25.873026
Latvia,LVA,1985,19.856274
Latvia,LVA,1986,22.34547
Latvia,LVA,1987,25.471004
Latvia,LVA,1988,29.063225
Latvia,LVA,1989,29.07004
Latvia,LVA,1990,29.705917
Latvia,LVA,1991,31.024593
Latvia,LVA,1992,24.757658
Latvia,LVA,1993,17.963413
Latvia,LVA,1994,18.541468
Latvia,LVA,1995,23.76209
Latvia,LVA,1996,23.406237
Latvia,LVA,1997,23.234169
Latvia,LVA,1998,24.148441
Latvia,LVA,1999,27.244005
Latvia,LVA,2000,33.72861
Latvia,LVA,2001,32.559868
Latvia,LVA,2002,36.774483
Latvia,LVA,2003,37.033035
Latvia,LVA,2004,36.35597
Latvia,LVA,2005,34.262714
Latvia,LVA,2006,37.330868
Latvia,LVA,2007,35.032295
Latvia,LVA,2008,34.076057
Latvia,LVA,2009,32.9791
Latvia,LVA,2010,34.69733
Latvia,LVA,2011,34.23948
Latvia,LVA,2012,31.050974
Latvia,LVA,2013,31.788391
Latvia,LVA,2014,31.01449
Latvia,LVA,2015,30.526543
Latvia,LVA,2016,29.654217
Latvia,LVA,2017,24.426962
Latvia,LVA,2018,31.483498
Latvia,LVA,2019,29.258934
Latvia,LVA,2020,26.266197
Latvia,LVA,2021,27.186972
Latvia,LVA,2022,21.063713
Latvia,LVA,2023,19.066938
Lithuania,LTU,1985,22.575235
Lithuania,LTU,1986,24.5179
Lithuania,LTU,1987,24.444221
Lithuania,LTU,1988,24.282196
Lithuania,LTU,1989,23.79015
Lithuania,LTU,1990,27.753178
Lithuania,LTU,1991,27.270132
Lithuania,LTU,1992,24.498703
Lithuania,LTU,1993,16.829388
Lithuania,LTU,1994,22.597954
Lithuania,LTU,1995,23.745895
Lithuania,LTU,1996,23.293076
Lithuania,LTU,1997,23.187086
Lithuania,LTU,1998,18.914948
Lithuania,LTU,1999,23.91169
Lithuania,LTU,2000,30.583736
Lithuania,LTU,2001,27.633211
Lithuania,LTU,2002,25.763083
Lithuania,LTU,2003,26.783148
Lithuania,LTU,2004,26.422352
Lithuania,LTU,2005,30.535189
Lithuania,LTU,2006,31.82195
Lithuania,LTU,2007,33.943466
Lithuania,LTU,2008,30.86232
Lithuania,LTU,2009,28.182611
Lithuania,LTU,2010,43.780643
Lithuania,LTU,2011,46.02776
Lithuania,LTU,2012,44.98537
Lithuania,LTU,2013,39.693714
Lithuania,LTU,2014,39.24071
Lithuania,LTU,2015,37.493053
Lithuania,LTU,2016,32.587593
Lithuania,LTU,2017,32.232513
Lithuania,LTU,2018,31.544378
Lithuania,LTU,2019,30.555862
Lithuania,LTU,2020,33.579933
Lithuania,LTU,2021,31.763367
Lithuania,LTU,2022,24.703773
Lithuania,LTU,2023,23.604887
Lower-middle-income countries,,1965,3.2224927
Lower-middle-income countries,,1966,3.2774522
Lower-middle-income countries,,1967,3.4645383
Lower-middle-income countries,,1968,3.498545
Lower-middle-income countries,,1969,3.9836845
Lower-middle-income countries,,1970,5.151159
Lower-middle-income countries,,1971,5.4005804
Lower-middle-income countries,,1972,5.6431084
Lower-middle-income countries,,1973,6.453982
Lower-middle-income countries,,1974,6.7581763
Lower-middle-income countries,,1975,6.711284
Lower-middle-income countries,,1976,7.3092685
Lower-middle-income countries,,1977,7.216736
Lower-middle-income countries,,1978,7.6766677
Lower-middle-income countries,,1979,9.227962
Lower-middle-income countries,,1980,10.444687
Lower-middle-income countries,,1981,11.650046
Lower-middle-income countries,,1982,13.093109
Lower-middle-income countries,,1983,13.31168
Lower-middle-income countries,,1984,12.932019
Lower-middle-income countries,,1985,24.21721
Lower-middle-income countries,,1986,24.950132
Lower-middle-income countries,,1987,25.0264
Lower-middle-income countries,,1988,25.705957
Lower-middle-income countries,,1989,26.133738
Lower-middle-income countries,,1990,28.033218
Lower-middle-income countries,,1991,28.136084
Lower-middle-income countries,,1992,27.68803
Lower-middle-income countries,,1993,26.125315
Lower-middle-income countries,,1994,26.480356
Lower-middle-income countries,,1995,26.229107
Lower-middle-income countries,,1996,28.377108
Lower-middle-income countries,,1997,27.037663
Lower-middle-income countries,,1998,26.851389
Lower-middle-income countries,,1999,28.821548
Lower-middle-income countries,,2000,28.95947
Lower-middle-income countries,,2001,29.731346
Lower-middle-income countries,,2002,30.591238
Lower-middle-income countries,,2003,30.831865
Lower-middle-income countries,,2004,31.087446
