Entity,Code,Year,Hydro (% equivalent primary energy)
Finland,FIN,1995,11.486184
Finland,FIN,1996,10.092671
Finland,FIN,1997,10.272824
Finland,FIN,1998,12.218622
Finland,FIN,1999,10.581102
Finland,FIN,2000,12.071366
Finland,FIN,2001,10.573499
Finland,FIN,2002,8.529307
Finland,FIN,2003,7.0430837
Finland,FIN,2004,11.04258
Finland,FIN,2005,11.038891
Finland,FIN,2006,8.527552
Finland,FIN,2007,10.488896
Finland,FIN,2008,13.049298
Finland,FIN,2009,10.380811
Finland,FIN,2010,9.659822
Finland,FIN,2011,9.811179
Finland,FIN,2012,13.577752
Finland,FIN,2013,10.237126
Finland,FIN,2014,11.004058
Finland,FIN,2015,13.730179
Finland,FIN,2016,12.65997
Finland,FIN,2017,12.01383
Finland,FIN,2018,10.541274
Finland,FIN,2019,10.012798
Finland,FIN,2020,13.286913
Finland,FIN,2021,12.886824
Finland,FIN,2022,10.967129
Finland,FIN,2023,11.866061
France,FRA,1965,10.29021
France,FRA,1966,11.214144
France,FRA,1967,9.178658
France,FRA,1968,9.690854
France,FRA,1969,9.254151
France,FRA,1970,9.15076
France,FRA,1971,7.622067
France,FRA,1972,7.155365
France,FRA,1973,6.4351664
France,FRA,1974,7.728635
France,FRA,1975,8.73785
France,FRA,1976,6.665974
France,FRA,1977,10.269561
France,FRA,1978,8.872459
France,FRA,1979,8.383582
France,FRA,1980,8.833627
France,FRA,1981,9.309372
France,FRA,1982,9.440795
France,FRA,1983,9.086346
France,FRA,1984,8.30613
France,FRA,1985,7.5797596
France,FRA,1986,7.4736776
France,FRA,1987,8.246011
France,FRA,1988,8.833779
France,FRA,1989,5.3177648
France,FRA,1990,6.0110116
France,FRA,1991,6.009806
France,FRA,1992,7.134583
France,FRA,1993,6.7239428
France,FRA,1994,8.248242
France,FRA,1995,7.4448123
France,FRA,1996,6.483028
France,FRA,1997,6.357715
France,FRA,1998,6.0452724
France,FRA,1999,6.9662766
France,FRA,2000,6.293791
France,FRA,2001,6.9417887
France,FRA,2002,5.652241
France,FRA,2003,5.421495
France,FRA,2004,5.396534
France,FRA,2005,4.6735835
France,FRA,2006,5.1201143
France,FRA,2007,5.2956247
France,FRA,2008,5.7983932
France,FRA,2009,5.4717336
France,FRA,2010,5.7998753
France,FRA,2011,4.2706428
France,FRA,2012,5.5692067
France,FRA,2013,6.602779
France,FRA,2014,6.0857606
France,FRA,2015,5.205747
France,FRA,2016,5.8007607
France,FRA,2017,4.730035
France,FRA,2018,6.0633326
France,FRA,2019,5.410666
France,FRA,2020,6.638304
France,FRA,2021,5.917438
France,FRA,2022,5.0213313
France,FRA,2023,5.9929576
Germany,DEU,1965,1.6145031
Germany,DEU,1966,1.7416129
Germany,DEU,1967,1.6582536
Germany,DEU,1968,1.5761396
Germany,DEU,1969,1.185767
Germany,DEU,1970,1.4357978
Germany,DEU,1971,1.0919782
Germany,DEU,1972,1.0357395
Germany,DEU,1973,1.1294043
Germany,DEU,1974,1.3311741
Germany,DEU,1975,1.3399583
Germany,DEU,1976,1.0193156
Germany,DEU,1977,1.2974242
Germany,DEU,1978,1.3076738
Germany,DEU,1979,1.2402805
Germany,DEU,1980,1.3301289
Germany,DEU,1981,1.4337504
Germany,DEU,1982,1.4729381
Germany,DEU,1983,1.3769088
Germany,DEU,1984,1.3113233
Germany,DEU,1985,1.1992912
Germany,DEU,1986,1.2907481
Germany,DEU,1987,1.4018048
Germany,DEU,1988,1.3789544
Germany,DEU,1989,1.2662936
Germany,DEU,1990,1.2226043
Germany,DEU,1991,1.1457436
Germany,DEU,1992,1.374379
Germany,DEU,1993,1.4045885
Germany,DEU,1994,1.5102124
Germany,DEU,1995,1.6036263
Germany,DEU,1996,1.3552536
Germany,DEU,1997,1.3826368
Germany,DEU,1998,1.3978573
Germany,DEU,1999,1.5432659
Germany,DEU,2000,1.8461816
Germany,DEU,2001,1.6775793
Germany,DEU,2002,1.7243558
Germany,DEU,2003,1.3248755
Germany,DEU,2004,1.4908614
Germany,DEU,2005,1.4190484
Germany,DEU,2006,1.403025
Germany,DEU,2007,1.5374833
Germany,DEU,2008,1.4599972
Germany,DEU,2009,1.4394783
Germany,DEU,2010,1.5116822
Germany,DEU,2011,1.3137602
Germany,DEU,2012,1.5856495
Germany,DEU,2013,1.6202371
Germany,DEU,2014,1.4300932
Germany,DEU,2015,1.3516644
Germany,DEU,2016,1.4318134
Germany,DEU,2017,1.3791964
Germany,DEU,2018,1.2358705
Germany,DEU,2019,1.4076488
Germany,DEU,2020,1.3972276
Germany,DEU,2021,1.4511478
Germany,DEU,2022,1.3462814
Germany,DEU,2023,1.6095499
Greece,GRC,1982,5.2865105
Greece,GRC,1983,3.454517
Greece,GRC,1984,4.0465713
Greece,GRC,1985,3.7546217
Greece,GRC,1986,4.321012
Greece,GRC,1987,3.3957453
Greece,GRC,1988,2.7371757
Greece,GRC,1989,2.0277493
Greece,GRC,1990,1.820636
Greece,GRC,1991,3.1438305
Greece,GRC,1992,2.196171
Greece,GRC,1993,2.24531
Greece,GRC,1994,2.5144382
Greece,GRC,1995,3.2940059
Greece,GRC,1996,3.9584253
Greece,GRC,1997,3.4363859
Greece,GRC,1998,3.0980742
Greece,GRC,1999,3.8281105
Greece,GRC,2000,2.9272485
Greece,GRC,2001,1.638332
Greece,GRC,2002,2.1714602
Greece,GRC,2003,3.4701064
Greece,GRC,2004,3.3807654
Greece,GRC,2005,3.5953324
Greece,GRC,2006,4.0572886
Greece,GRC,2007,1.7473595
Greece,GRC,2008,2.2614331
Greece,GRC,2009,3.770998
Greece,GRC,2010,5.4822197
Greece,GRC,2011,2.9803069
Greece,GRC,2012,3.4480252
Greece,GRC,2013,5.2689114
Greece,GRC,2014,3.940179
Greece,GRC,2015,5.2682233
Greece,GRC,2016,4.833292
Greece,GRC,2017,3.2729905
Greece,GRC,2018,4.6890464
Greece,GRC,2019,3.3269963
Greece,GRC,2020,3.1707153
Greece,GRC,2021,5.1059647
Greece,GRC,2022,3.1975205
Greece,GRC,2023,3.3597355
High-income countries,,1965,6.760995
High-income countries,,1966,6.79545
High-income countries,,1967,6.7037387
High-income countries,,1968,6.460191
High-income countries,,1969,6.3259406
High-income countries,,1970,6.1472073
High-income countries,,1971,6.263712
High-income countries,,1972,6.2217536
High-income countries,,1973,5.8987937
High-income countries,,1974,6.5770864
High-income countries,,1975,6.7075043
High-income countries,,1976,6.084447
High-income countries,,1977,5.9795737
High-income countries,,1978,6.2489743
High-income countries,,1979,6.3288407
High-income countries,,1980,6.461468
High-income countries,,1981,6.6611924
High-income countries,,1982,7.029699
High-income countries,,1983,7.321069
High-income countries,,1984,6.9988956
High-income countries,,1985,6.8122787
High-income countries,,1986,6.6860347
High-income countries,,1987,6.4597406
High-income countries,,1988,6.259492
High-income countries,,1989,5.999028
High-income countries,,1990,6.1647515
High-income countries,,1991,6.2047243
High-income countries,,1992,6.0561213
High-income countries,,1993,6.279999
High-income countries,,1994,5.984326
High-income countries,,1995,6.212988
High-income countries,,1996,6.137978
High-income countries,,1997,6.234169
High-income countries,,1998,6.065495
High-income countries,,1999,6.013364
High-income countries,,2000,5.915128
High-income countries,,2001,5.490621
High-income countries,,2002,5.4560447
High-income countries,,2003,5.252743
High-income countries,,2004,5.181317
High-income countries,,2005,5.183615
High-income countries,,2006,5.1806316
High-income countries,,2007,4.985924
High-income countries,,2008,5.172932
High-income countries,,2009,5.37622
High-income countries,,2010,5.200507
High-income countries,,2011,5.2962227
High-income countries,,2012,5.313959
High-income countries,,2013,5.334739
High-income countries,,2014,5.2846985
High-income countries,,2015,5.074523
High-income countries,,2016,5.1355433
High-income countries,,2017,5.0179186
High-income countries,,2018,5.0587673
High-income countries,,2019,4.8930893
High-income countries,,2020,5.4232845
High-income countries,,2021,5.021987
High-income countries,,2022,4.7037234
High-income countries,,2023,4.817575
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2008,0
Hong Kong,HKG,2009,0
Hong Kong,HKG,2010,0
Hong Kong,HKG,2011,0
Hong Kong,HKG,2012,0
Hong Kong,HKG,2013,0
Hong Kong,HKG,2014,0
Hong Kong,HKG,2015,0
Hong Kong,HKG,2016,0
Hong Kong,HKG,2017,0
Hong Kong,HKG,2018,0
Hong Kong,HKG,2019,0
Hong Kong,HKG,2020,0
Hong Kong,HKG,2021,0
Hong Kong,HKG,2022,0
Hong Kong,HKG,2023,0
Hungary,HUN,1965,0.11989387
Hungary,HUN,1966,0.15773733
Hungary,HUN,1967,0.13554126
Hungary,HUN,1968,0.14179073
Hungary,HUN,1969,0.14133148
Hungary,HUN,1970,0.12151648
Hungary,HUN,1971,0.128392
Hungary,HUN,1972,0.14248806
Hungary,HUN,1973,0.12081837
Hungary,HUN,1974,0.094015844
Hungary,HUN,1975,0.17870052
Hungary,HUN,1976,0.16931991
Hungary,HUN,1977,0.14541946
Hungary,HUN,1978,0.12593117
Hungary,HUN,1979,0.13454616
Hungary,HUN,1980,0.10290331
Hungary,HUN,1981,0.15593338
Hungary,HUN,1982,0.14692831
Hungary,HUN,1983,0.14574319
Hungary,HUN,1984,0.1656924
Hungary,HUN,1985,0.13748026
Hungary,HUN,1986,0.13723414
Hungary,HUN,1987,0.14415859
Hungary,HUN,1988,0.14756292
Hungary,HUN,1989,0.1416178
Hungary,HUN,1990,0.16282609
Hungary,HUN,1991,0.19001442
Hungary,HUN,1992,0.16129854
Hungary,HUN,1993,0.17603572
Hungary,HUN,1994,0.16787763
Hungary,HUN,1995,0.16805726
Hungary,HUN,1996,0.20944378
Hungary,HUN,1997,0.22395374
Hungary,HUN,1998,0.15833148
Hungary,HUN,1999,0.18497932
Hungary,HUN,2000,0.18744299
Hungary,HUN,2001,0.18996678
Hungary,HUN,2002,0.20157686
Hungary,HUN,2003,0.1743824
Hungary,HUN,2004,0.20445962
Hungary,HUN,2005,0.18774816
Hungary,HUN,2006,0.17521165
Hungary,HUN,2007,0.19920468
Hungary,HUN,2008,0.2036576
Hungary,HUN,2009,0.23350401
Hungary,HUN,2010,0.18781787
Hungary,HUN,2011,0.22727391
Hungary,HUN,2012,0.23257469
Hungary,HUN,2013,0.24387094
Hungary,HUN,2014,0.3422348
Hungary,HUN,2015,0.25101835
Hungary,HUN,2016,0.2713765
Hungary,HUN,2017,0.21741481
Hungary,HUN,2018,0.21657294
Hungary,HUN,2019,0.2100014
Hungary,HUN,2020,0.23705131
Hungary,HUN,2021,0.19535808
Hungary,HUN,2022,0.17379797
Hungary,HUN,2023,0.22790821
Iceland,ISL,2007,52.718933
India,IND,1965,9.149455
India,IND,1966,9.270713
India,IND,1967,10.058605
India,IND,1968,10.8575325
India,IND,1969,10.873966
India,IND,1970,11.78412
India,IND,1971,12.426771
India,IND,1972,11.463117
India,IND,1973,11.957463
India,IND,1974,10.860853
India,IND,1975,12.067703
India,IND,1976,12.0367985
India,IND,1977,12.415875
India,IND,1978,14.818278
India,IND,1979,13.540278
India,IND,1980,13.453118
India,IND,1981,12.948172
India,IND,1982,11.035111
India,IND,1983,10.110921
India,IND,1984,10.576084
India,IND,1985,9.670784
India,IND,1986,9.167619
India,IND,1987,8.030696
India,IND,1988,8.2299185
India,IND,1989,8.742306
India,IND,1990,8.533721
India,IND,1991,9.0036125
India,IND,1992,8.115446
India,IND,1993,7.9944715
India,IND,1994,8.602681
India,IND,1995,7.5763836
India,IND,1996,6.626438
India,IND,1997,6.38415
India,IND,1998,7.1691933
India,IND,1999,6.8580337
India,IND,2000,6.1110115
India,IND,2001,5.6561174
India,IND,2002,5.1687183
India,IND,2003,5.0132723
India,IND,2004,6.662558
India,IND,2005,6.0531354
India,IND,2006,6.6004267
India,IND,2007,6.58011
India,IND,2008,5.8034606
India,IND,2009,4.956255
India,IND,2010,4.8282204
India,IND,2011,5.5113325
India,IND,2012,4.5685096
India,IND,2013,5.0107665
India,IND,2014,4.913288
India,IND,2015,4.526364
India,IND,2016,4.1482635
India,IND,2017,4.202722
India,IND,2018,4.0684867
India,IND,2019,4.585018
India,IND,2020,4.869904
India,IND,2021,4.377144
India,IND,2022,4.5142245
India,IND,2023,3.5753024
Indonesia,IDN,1965,6.385929
Indonesia,IDN,1966,8.36461
Indonesia,IDN,1967,9.505836
Indonesia,IDN,1968,11.010139
Indonesia,IDN,1969,10.201887
Indonesia,IDN,1970,11.57067
Indonesia,IDN,1971,4.00115
Indonesia,IDN,1972,3.3738363
Indonesia,IDN,1973,3.7743795
Indonesia,IDN,1974,3.9022937
Indonesia,IDN,1975,3.3421185
Indonesia,IDN,1976,1.86724
Indonesia,IDN,1977,2.34783
Indonesia,IDN,1978,1.49063
Indonesia,IDN,1979,1.4562845
Indonesia,IDN,1980,1.2272301
Indonesia,IDN,1981,1.1406815
Indonesia,IDN,1982,1.2204517
Indonesia,IDN,1983,1.7323705
Indonesia,IDN,1984,1.7180939
Indonesia,IDN,1985,1.9808587
Indonesia,IDN,1986,2.9868257
Indonesia,IDN,1987,2.9112308
Indonesia,IDN,1988,3.0289974
Indonesia,IDN,1989,3.4081194
Indonesia,IDN,1990,3.1987255
Indonesia,IDN,1991,3.3554215
Indonesia,IDN,1992,3.9786804
Indonesia,IDN,1993,3.4419167
Indonesia,IDN,1994,2.9519868
Indonesia,IDN,1995,2.817784
Indonesia,IDN,1996,2.7962995
Indonesia,IDN,1997,1.7127142
Indonesia,IDN,1998,3.0781155
Indonesia,IDN,1999,2.823671
Indonesia,IDN,2000,2.5454884
Indonesia,IDN,2001,2.747418
Indonesia,IDN,2002,2.2643816
Indonesia,IDN,2003,1.8997073
Indonesia,IDN,2004,2.0261776
Indonesia,IDN,2005,2.1687713
Indonesia,IDN,2006,1.9012121
Indonesia,IDN,2007,2.0646017
Indonesia,IDN,2008,2.071897
Indonesia,IDN,2009,1.9793365
Indonesia,IDN,2010,2.787214
Indonesia,IDN,2011,1.8656075
Indonesia,IDN,2012,1.8511733
Indonesia,IDN,2013,2.5484018
Indonesia,IDN,2014,2.2327354
Indonesia,IDN,2015,1.9828978
Indonesia,IDN,2016,2.6359365
Indonesia,IDN,2017,2.5199976
Indonesia,IDN,2018,2.6604965
Indonesia,IDN,2019,2.4255998
Indonesia,IDN,2020,2.952485
Indonesia,IDN,2021,2.9188128
Indonesia,IDN,2022,2.549301
Indonesia,IDN,2023,2.2750204
Iran,IRN,1965,5.2250767
Iran,IRN,1966,5.151487
Iran,IRN,1967,5.0412226
Iran,IRN,1968,4.9317336
Iran,IRN,1969,4.837112
Iran,IRN,1970,4.4152985
Iran,IRN,1971,4.3325543
Iran,IRN,1972,5.018947
Iran,IRN,1973,3.5577044
Iran,IRN,1974,3.4556205
Iran,IRN,1975,3.1140482
Iran,IRN,1976,3.0952492
Iran,IRN,1977,2.8250146
Iran,IRN,1978,4.5260034
Iran,IRN,1979,3.6342711
Iran,IRN,1980,4.064726
Iran,IRN,1981,4.4219165
Iran,IRN,1982,4.111237
Iran,IRN,1983,3.3884645
Iran,IRN,1984,2.9317567
Iran,IRN,1985,2.7088299
Iran,IRN,1986,3.4556096
Iran,IRN,1987,3.5734787
Iran,IRN,1988,3.6968005
Iran,IRN,1989,2.7610445
Iran,IRN,1990,2.6902497
Iran,IRN,1991,1.8835832
Iran,IRN,1992,2.7959177
Iran,IRN,1993,3.4577887
Iran,IRN,1994,2.021462
Iran,IRN,1995,2.326306
Iran,IRN,1996,2.2645998
Iran,IRN,1997,1.4810697
Iran,IRN,1998,1.7921339
Iran,IRN,1999,1.1420966
Iran,IRN,2000,0.8005609
Iran,IRN,2001,0.8115558
Iran,IRN,2002,1.4379098
Iran,IRN,2003,1.6789327
Iran,IRN,2004,1.8770493
Iran,IRN,2005,2.1321754
Iran,IRN,2006,2.4839091
Iran,IRN,2007,2.2529473
Iran,IRN,2008,0.89960873
Iran,IRN,2009,0.78911793
Iran,IRN,2010,1.1706662
Iran,IRN,2011,1.1661088
Iran,IRN,2012,1.3434602
Iran,IRN,2013,1.5028665
Iran,IRN,2014,1.4190632
Iran,IRN,2015,1.3044374
Iran,IRN,2016,1.4311326
Iran,IRN,2017,1.531028
Iran,IRN,2018,0.8407412
Iran,IRN,2019,2.734926
Iran,IRN,2020,1.7988151
Iran,IRN,2021,1.0891078
Iran,IRN,2022,1.0531194
Iran,IRN,2023,1.6664656
Iraq,IRQ,2017,1.0206443
Iraq,IRQ,2018,0.81443024
Iraq,IRQ,2019,2.0452368
Ireland,IRL,1979,2.3525975
Ireland,IRL,1980,2.4656003
Ireland,IRL,1981,2.5970182
Ireland,IRL,1982,2.4390516
Ireland,IRL,1983,2.4031906
Ireland,IRL,1984,2.1390052
Ireland,IRL,1985,2.487561
Ireland,IRL,1986,2.5271845
Ireland,IRL,1987,1.8662728
Ireland,IRL,1988,2.3837883
Ireland,IRL,1989,1.8510282
Ireland,IRL,1990,1.7483125
Ireland,IRL,1991,1.8013103
Ireland,IRL,1992,1.9638147
Ireland,IRL,1993,1.8006586
Ireland,IRL,1994,2.0776868
Ireland,IRL,1995,1.5778488
Ireland,IRL,1996,1.5137527
Ireland,IRL,1997,1.3757192
Ireland,IRL,1998,1.7273648
Ireland,IRL,1999,1.5112091
Ireland,IRL,2000,1.4431092
Ireland,IRL,2001,0.95591277
Ireland,IRL,2002,1.4678351
Ireland,IRL,2003,0.9806209
Ireland,IRL,2004,1.0065545
Ireland,IRL,2005,0.96057814
Ireland,IRL,2006,1.060684
Ireland,IRL,2007,0.9551909
Ireland,IRL,2008,1.3856082
Ireland,IRL,2009,1.4258882
Ireland,IRL,2010,0.93281484
Ireland,IRL,2011,1.1450055
Ireland,IRL,2012,1.3136727
Ireland,IRL,2013,0.99024606
Ireland,IRL,2014,1.1666836
Ireland,IRL,2015,1.2488173
Ireland,IRL,2016,1.0037178
Ireland,IRL,2017,1.0090628
Ireland,IRL,2018,0.9847857
Ireland,IRL,2019,1.2473469
Ireland,IRL,2020,1.3911104
Ireland,IRL,2021,1.0928023
Ireland,IRL,2022,0.98303884
Ireland,IRL,2023,1.3417901
Israel,ISR,1980,0
Israel,ISR,1981,0.006281023
Israel,ISR,1982,0.0058126245
Israel,ISR,1983,0.0029045169
Israel,ISR,1984,0.005582296
Israel,ISR,1985,0.006019132
Israel,ISR,1986,0.017166344
Israel,ISR,1987,0.026679432
Israel,ISR,1988,0.024892602
Israel,ISR,1989,0.00713814
Israel,ISR,1990,0.0068695177
Israel,ISR,1991,0.013514825
Israel,ISR,1992,0.055975646
Israel,ISR,1993,0.04621226
Israel,ISR,1994,0.039183754
Israel,ISR,1995,0.03786965
Israel,ISR,1996,0.035081003
Israel,ISR,1997,0.033417907
Israel,ISR,1998,0.03175548
Israel,ISR,1999,0.040444262
Israel,ISR,2000,0.04031588
Israel,ISR,2001,0.01292965
Israel,ISR,2002,0.026445288
Israel,ISR,2003,0.037642524
Israel,ISR,2004,0.03313759
Israel,ISR,2005,0.032771602
Israel,ISR,2006,0.017352886
Israel,ISR,2007,0.0155190285
Israel,ISR,2008,0.017132673
Israel,ISR,2009,0.02628885
Israel,ISR,2010,0.03246187
Israel,ISR,2011,0.029623255
Israel,ISR,2012,0.03200419
Israel,ISR,2013,0.028255882
Israel,ISR,2014,0.013200036
Israel,ISR,2015,0.023986936
Israel,ISR,2016,0.024216162
Israel,ISR,2017,0.022968166
Israel,ISR,2018,0.020812921
Israel,ISR,2019,0.019272976
Israel,ISR,2020,0.022025995
Israel,ISR,2021,0.021321155
Israel,ISR,2022,0.01983304
Israel,ISR,2023,0.019511651
Italy,ITA,1965,13.578181
Italy,ITA,1966,12.821484
Italy,ITA,1967,11.465373
Italy,ITA,1968,10.694672
Italy,ITA,1969,9.584585
Italy,ITA,1970,8.514406
Italy,ITA,1971,7.827654
Italy,ITA,1972,7.8973637
Italy,ITA,1973,6.8667874
Italy,ITA,1974,6.9186597
Italy,ITA,1975,7.6705613
Italy,ITA,1976,6.941244
Italy,ITA,1977,9.031371
Italy,ITA,1978,7.8411274
Italy,ITA,1979,7.6796
Italy,ITA,1980,7.761143
Italy,ITA,1981,7.540241
Italy,ITA,1982,7.4119067
Italy,ITA,1983,7.5680456
Italy,ITA,1984,7.6239243
Italy,ITA,1985,7.4241796
Italy,ITA,1986,7.2290263
Italy,ITA,1987,6.748173
Italy,ITA,1988,6.781072
Italy,ITA,1989,5.518316
Italy,ITA,1990,5.0416975
Italy,ITA,1991,6.528574
Italy,ITA,1992,6.54926
Italy,ITA,1993,6.567815
Italy,ITA,1994,7.0964456
Italy,ITA,1995,5.7695274
Italy,ITA,1996,6.421277
Italy,ITA,1997,6.2469206
Italy,ITA,1998,6.0502443
Italy,ITA,1999,6.4760513
Italy,ITA,2000,6.225878
Italy,ITA,2001,6.556299
Italy,ITA,2002,5.536722
Italy,ITA,2003,4.9468937
Italy,ITA,2004,5.551867
Italy,ITA,2005,4.6937737
Italy,ITA,2006,4.8063765
Italy,ITA,2007,4.3191543
Italy,ITA,2008,5.538272
Italy,ITA,2009,6.959877
Italy,ITA,2010,6.966023
Italy,ITA,2011,6.3270955
Italy,ITA,2012,5.906677
Italy,ITA,2013,7.7386847
Italy,ITA,2014,8.999734
Italy,ITA,2015,6.7574134
Italy,ITA,2016,6.2347054
Italy,ITA,2017,5.2267528
Italy,ITA,2018,6.9688334
Italy,ITA,2019,6.7156205
Italy,ITA,2020,7.5728235
Italy,ITA,2021,6.7152047
Italy,ITA,2022,4.3088207
Italy,ITA,2023,6.1225495
Japan,JPN,1965,12.279377
Japan,JPN,1966,11.286734
Japan,JPN,1967,8.691781
Japan,JPN,1968,8.453349
Japan,JPN,1969,7.437604
Japan,JPN,1970,6.521527
Japan,JPN,1971,6.9513073
Japan,JPN,1972,6.5615644
Japan,JPN,1973,4.691045
Japan,JPN,1974,5.861721
Japan,JPN,1975,5.97158
Japan,JPN,1976,5.742481
Japan,JPN,1977,5.035628
Japan,JPN,1978,4.731696
Japan,JPN,1979,5.354882
Japan,JPN,1980,6.0736303
Japan,JPN,1981,6.1228285
Japan,JPN,1982,5.8845224
Japan,JPN,1983,5.9044304
Japan,JPN,1984,4.8448043
Japan,JPN,1985,5.468706
Japan,JPN,1986,5.3401117
Japan,JPN,1987,4.735313
Japan,JPN,1988,5.4185348
Japan,JPN,1989,5.360622
Japan,JPN,1990,4.9562783
Japan,JPN,1991,5.2053084
Japan,JPN,1992,4.3620043
Japan,JPN,1993,4.962101
Japan,JPN,1994,3.3333368
Japan,JPN,1995,3.9410315
Japan,JPN,1996,3.7847745
Japan,JPN,1997,4.158185
Japan,JPN,1998,4.354042
Japan,JPN,1999,4.0327406
Japan,JPN,2000,3.9942112
Japan,JPN,2001,3.872452
Japan,JPN,2002,3.8154721
Japan,JPN,2003,4.3515186
Japan,JPN,2004,4.2283955
Japan,JPN,2005,3.4961593
Japan,JPN,2006,3.9883044
Japan,JPN,2007,3.3578067
Japan,JPN,2008,3.4296527
Japan,JPN,2009,3.5003946
Japan,JPN,2010,4.1051893
Japan,JPN,2011,4.013832
Japan,JPN,2012,3.7643797
Japan,JPN,2013,3.8778071
Japan,JPN,2014,4.0756335
Japan,JPN,2015,4.3058553
Japan,JPN,2016,4.0151415
Japan,JPN,2017,3.9384217
Japan,JPN,2018,4.030749
Japan,JPN,2019,3.7431176
Japan,JPN,2020,4.2634683
Japan,JPN,2021,4.136117
Japan,JPN,2022,3.9000278
Japan,JPN,2023,4.0030847
Kazakhstan,KAZ,1985,1.9355252
Kazakhstan,KAZ,1986,1.7365297
Kazakhstan,KAZ,1987,2.035726
Kazakhstan,KAZ,1988,2.3956878
Kazakhstan,KAZ,1989,2.5382574
Kazakhstan,KAZ,1990,2.5343888
Kazakhstan,KAZ,1991,2.4798365
Kazakhstan,KAZ,1992,2.3956668
Kazakhstan,KAZ,1993,3.0152721
Kazakhstan,KAZ,1994,4.0728307
Kazakhstan,KAZ,1995,4.114585
Kazakhstan,KAZ,1996,4.1591706
Kazakhstan,KAZ,1997,4.181545
Kazakhstan,KAZ,1998,4.193706
Kazakhstan,KAZ,1999,4.455529
Kazakhstan,KAZ,2000,6.022824
Kazakhstan,KAZ,2001,5.7042646
Kazakhstan,KAZ,2002,6.120414
Kazakhstan,KAZ,2003,5.382556
Kazakhstan,KAZ,2004,4.7320495
Kazakhstan,KAZ,2005,4.457741
Kazakhstan,KAZ,2006,4.067664
Kazakhstan,KAZ,2007,3.8324938
Kazakhstan,KAZ,2008,3.2989428
Kazakhstan,KAZ,2009,3.3763013
Kazakhstan,KAZ,2010,3.642986
Kazakhstan,KAZ,2011,3.1335554
Kazakhstan,KAZ,2012,2.8691914
Kazakhstan,KAZ,2013,2.8799071
Kazakhstan,KAZ,2014,2.9104798
Kazakhstan,KAZ,2015,3.9253478
Kazakhstan,KAZ,2016,4.3734097
Kazakhstan,KAZ,2017,3.9001894
Kazakhstan,KAZ,2018,3.4785914
Kazakhstan,KAZ,2019,3.298186
Kazakhstan,KAZ,2020,3.4471738
Kazakhstan,KAZ,2021,2.930605
Kazakhstan,KAZ,2022,2.928018
Kazakhstan,KAZ,2023,2.7584786
Latvia,LVA,1985,8.286784
Latvia,LVA,1986,8.983882
Latvia,LVA,1987,12.136782
Latvia,LVA,1988,10.432146
Latvia,LVA,1989,12.539953
Latvia,LVA,1990,15.375505
Latvia,LVA,1991,12.153858
Latvia,LVA,1992,13.070239
Latvia,LVA,1993,17.300793
Latvia,LVA,1994,20.521252
Latvia,LVA,1995,19.48626
Latvia,LVA,1996,13.264133
Latvia,LVA,1997,20.903784
Latvia,LVA,1998,28.072592
Latvia,LVA,1999,21.123388
Latvia,LVA,2000,22.079021
Latvia,LVA,2001,20.466904
Latvia,LVA,2002,17.531887
Latvia,LVA,2003,16.218838
Latvia,LVA,2004,19.666185
Latvia,LVA,2005,20.281467
Latvia,LVA,2006,17.234653
Latvia,LVA,2007,16.826769
Latvia,LVA,2008,18.892586
Latvia,LVA,2009,22.031574
Latvia,LVA,2010,19.669918
Latvia,LVA,2011,17.96334
Latvia,LVA,2012,22.072578
Latvia,LVA,2013,17.94081
Latvia,LVA,2014,13.257116
Latvia,LVA,2015,12.050294
Latvia,LVA,2016,15.214285
Latvia,LVA,2017,23.802656
Latvia,LVA,2018,14.767231
Latvia,LVA,2019,12.390289
Latvia,LVA,2020,16.731901
Latvia,LVA,2021,16.622627
Latvia,LVA,2022,18.633324
Latvia,LVA,2023,24.534246
Lithuania,LTU,1985,0.6436672
Lithuania,LTU,1986,0.68190074
Lithuania,LTU,1987,0.6134985
Lithuania,LTU,1988,0.6201881
Lithuania,LTU,1989,0.57254976
Lithuania,LTU,1990,0.62437946
Lithuania,LTU,1991,0.4838643
Lithuania,LTU,1992,0.70010686
Lithuania,LTU,1993,1.1237099
Lithuania,LTU,1994,1.5000483
Lithuania,LTU,1995,1.1099585
Lithuania,LTU,1996,0.8900921
Lithuania,LTU,1997,0.86853534
Lithuania,LTU,1998,1.1434216
Lithuania,LTU,1999,1.388375
Lithuania,LTU,2000,1.2781199
Lithuania,LTU,2001,1.0584046
Lithuania,LTU,2002,1.0522249
Lithuania,LTU,2003,0.9222605
Lithuania,LTU,2004,1.1722689
Lithuania,LTU,2005,1.3679936
Lithuania,LTU,2006,1.2595865
Lithuania,LTU,2007,1.2002002
Lithuania,LTU,2008,1.1544564
Lithuania,LTU,2009,1.3162113
Lithuania,LTU,2010,2.2641315
Lithuania,LTU,2011,1.9271295
Lithuania,LTU,2012,1.6871529
Lithuania,LTU,2013,2.2399688
Lithuania,LTU,2014,1.7625525
Lithuania,LTU,2015,1.4684598
Lithuania,LTU,2016,1.848736
Lithuania,LTU,2017,2.3183742
Lithuania,LTU,2018,1.6067597
Lithuania,LTU,2019,1.2896631
