Entity,Code,Year,"Energy imports, net (% of energy use)"
Bulgaria,BGR,2011,35.66362
Bulgaria,BGR,2012,35.867294
Bulgaria,BGR,2013,37.14268
Bulgaria,BGR,2014,36.550777
Cambodia,KHM,1995,18.024614
Cambodia,KHM,1996,17.922647
Cambodia,KHM,1997,18.417238
Cambodia,KHM,1998,18.412994
Cambodia,KHM,1999,19.513027
Cambodia,KHM,2000,20.336317
Cambodia,KHM,2001,21.641886
Cambodia,KHM,2002,18.636543
Cambodia,KHM,2003,19.574299
Cambodia,KHM,2004,24.478508
Cambodia,KHM,2005,27.362104
Cambodia,KHM,2006,29.68407
Cambodia,KHM,2007,33.429592
Cambodia,KHM,2008,34.69568
Cambodia,KHM,2009,29.092642
Cambodia,KHM,2010,31.667496
Cambodia,KHM,2011,31.576977
Cambodia,KHM,2012,31.932909
Cambodia,KHM,2013,31.63796
Cambodia,KHM,2014,33.1163
Cameroon,CMR,1971,9.007063
Cameroon,CMR,1972,9.21913
Cameroon,CMR,1973,9.372551
Cameroon,CMR,1974,9.472073
Cameroon,CMR,1975,11.390823
Cameroon,CMR,1976,10.471191
Cameroon,CMR,1977,12.89931
Cameroon,CMR,1978,-0.6811363
Cameroon,CMR,1979,-42.467113
Cameroon,CMR,1980,-83.48444
Cameroon,CMR,1981,-110.255974
Cameroon,CMR,1982,-125.39581
Cameroon,CMR,1983,-125.48323
Cameroon,CMR,1984,-188.83147
Cameroon,CMR,1985,-180.04564
Cameroon,CMR,1986,-174.63763
Cameroon,CMR,1987,-172.96483
Cameroon,CMR,1988,-152.80634
Cameroon,CMR,1989,-134.93152
Cameroon,CMR,1990,-120.354256
Cameroon,CMR,1991,-113.303406
Cameroon,CMR,1992,-113.17563
Cameroon,CMR,1993,-98.66574
Cameroon,CMR,1994,-92.722336
Cameroon,CMR,1995,-77.64373
Cameroon,CMR,1996,-81.72
Cameroon,CMR,1997,-86.933334
Cameroon,CMR,1998,-87.40244
Cameroon,CMR,1999,-81.659195
Cameroon,CMR,2000,-76.628654
Cameroon,CMR,2001,-67.52976
Cameroon,CMR,2002,-68.93427
Cameroon,CMR,2003,-60.630524
Cameroon,CMR,2004,-54.725273
Cameroon,CMR,2005,-49.79309
Cameroon,CMR,2006,-52.60846
Cameroon,CMR,2007,-45.839245
Cameroon,CMR,2008,-45.45509
Cameroon,CMR,2009,-27.925455
Cameroon,CMR,2010,-20.647902
Cameroon,CMR,2011,-21.291264
Cameroon,CMR,2012,-21.171501
Cameroon,CMR,2013,-22.823751
Cameroon,CMR,2014,-28.31982
Canada,CAN,1960,25.019423
Canada,CAN,1961,18.36862
Canada,CAN,1962,10.515046
Canada,CAN,1963,11.421954
Canada,CAN,1964,10.0063095
Canada,CAN,1965,11.536018
Canada,CAN,1966,8.388175
Canada,CAN,1967,8.259478
Canada,CAN,1968,7.0201855
Canada,CAN,1969,2.00465
Canada,CAN,1970,-4.8222
Canada,CAN,1971,-10.248718
Canada,CAN,1972,-15.949643
Canada,CAN,1973,-24.396254
Canada,CAN,1974,-18.651297
Canada,CAN,1975,-13.018308
Canada,CAN,1976,-6.4866796
Canada,CAN,1977,-7.71003
Canada,CAN,1978,-5.4373465
Canada,CAN,1979,-10.435063
Canada,CAN,1980,-7.9348745
Canada,CAN,1981,-6.874907
Canada,CAN,1982,-12.345263
Canada,CAN,1983,-15.420003
Canada,CAN,1984,-21.212278
Canada,CAN,1985,-24.998446
Canada,CAN,1986,-22.092201
Canada,CAN,1987,-24.55439
Canada,CAN,1988,-29.118202
Canada,CAN,1989,-26.148216
Canada,CAN,1990,-30.835754
Canada,CAN,1991,-36.560284
Canada,CAN,1992,-37.540386
Canada,CAN,1993,-42.892387
Canada,CAN,1994,-47.83576
Canada,CAN,1995,-50.505882
Canada,CAN,1996,-51.26842
Canada,CAN,1997,-52.3839
Canada,CAN,1998,-53.536083
Canada,CAN,1999,-48.735676
Canada,CAN,2000,-47.804356
Canada,CAN,2001,-51.668194
Canada,CAN,2002,-54.124096
Canada,CAN,2003,-47.04645
Canada,CAN,2004,-48.237755
Canada,CAN,2005,-48.953644
Canada,CAN,2006,-53.809494
Canada,CAN,2007,-53.291718
Canada,CAN,2008,-50.428257
Canada,CAN,2009,-50.197716
Canada,CAN,2010,-51.374874
Canada,CAN,2011,-52.96208
Canada,CAN,2012,-59.11416
Canada,CAN,2013,-64.44375
Canada,CAN,2014,-67.92722
Canada,CAN,2015,-72.52817
Chile,CHL,1971,38.60436
Chile,CHL,1972,38.827343
Chile,CHL,1973,40.228016
Chile,CHL,1974,39.60583
Chile,CHL,1975,34.69168
Chile,CHL,1976,35.86949
Chile,CHL,1977,37.050644
Chile,CHL,1978,38.747913
Chile,CHL,1979,45.32974
Chile,CHL,1980,38.800926
Chile,CHL,1981,35.47217
Chile,CHL,1982,28.035202
Chile,CHL,1983,28.948076
Chile,CHL,1984,29.712648
Chile,CHL,1985,28.962027
Chile,CHL,1986,29.952745
Chile,CHL,1987,31.544832
Chile,CHL,1988,38.032127
Chile,CHL,1989,43.2352
Chile,CHL,1990,43.411613
Chile,CHL,1991,41.721153
Chile,CHL,1992,44.288174
Chile,CHL,1993,48.158447
Chile,CHL,1994,51.280914
Chile,CHL,1995,54.735054
Chile,CHL,1996,59.00047
Chile,CHL,1997,63.23821
Chile,CHL,1998,65.583786
Chile,CHL,1999,68.20357
Chile,CHL,2000,65.90706
Chile,CHL,2001,63.24149
Chile,CHL,2002,64.508835
Chile,CHL,2003,66.85435
Chile,CHL,2004,68.91268
Chile,CHL,2005,67.082405
Chile,CHL,2006,67.412796
Chile,CHL,2007,69.4058
Chile,CHL,2008,67.93482
Chile,CHL,2009,65.4616
Chile,CHL,2010,70.146614
Chile,CHL,2011,70.61266
Chile,CHL,2012,64.990395
Chile,CHL,2013,61.2883
Chile,CHL,2014,64.20167
Chile,CHL,2015,65.23646
China,CHN,1971,-0.79060733
China,CHN,1972,-0.81915575
China,CHN,1973,-1.114195
China,CHN,1974,-1.9035378
China,CHN,1975,-2.8445263
China,CHN,1976,-2.3760116
China,CHN,1977,-2.124489
China,CHN,1978,-2.3870137
China,CHN,1979,-3.115494
China,CHN,1980,-2.9184906
China,CHN,1981,-3.1717262
China,CHN,1982,-4.2069426
China,CHN,1983,-5.1684127
China,CHN,1984,-6.2374544
China,CHN,1985,-7.5437446
China,CHN,1986,-6.5562124
China,CHN,1987,-4.354345
China,CHN,1988,-2.9684408
China,CHN,1989,-5.9917974
China,CHN,1990,-1.1661638
China,CHN,1991,-4.565864
China,CHN,1992,-3.0977564
China,CHN,1993,-0.44213104
China,CHN,1994,-1.3699079
China,CHN,1995,-1.9187571
China,CHN,1996,-1.6371052
China,CHN,1997,-0.6954946
China,CHN,1998,-0.07124417
China,CHN,1999,2.2553391
China,CHN,2000,0.54840875
China,CHN,2001,-0.6738289
China,CHN,2002,1.5005426
China,CHN,2003,3.089543
China,CHN,2004,4.8948383
China,CHN,2005,6.056192
China,CHN,2006,7.8580737
China,CHN,2007,8.421708
China,CHN,2008,8.435545
China,CHN,2009,10.360995
China,CHN,2010,11.446413
China,CHN,2011,11.860124
China,CHN,2012,14.35974
China,CHN,2013,14.756452
China,CHN,2014,15.021801
Colombia,COL,1971,-39.839775
Colombia,COL,1972,-30.986948
Colombia,COL,1973,-23.23098
Colombia,COL,1974,-14.25635
Colombia,COL,1975,-10.598161
Colombia,COL,1976,-4.0272164
Colombia,COL,1977,-1.0169634
Colombia,COL,1978,-6.2796226
Colombia,COL,1979,-9.617156
Colombia,COL,1980,-0.004811922
Colombia,COL,1981,-2.868231
Colombia,COL,1982,-6.321415
Colombia,COL,1983,-8.13095
Colombia,COL,1984,-15.515331
Colombia,COL,1985,-24.72479
Colombia,COL,1986,-51.015244
Colombia,COL,1987,-75.79163
Colombia,COL,1988,-73.298676
Colombia,COL,1989,-88.54321
Colombia,COL,1990,-98.9017
Colombia,COL,1991,-89.282326
Colombia,COL,1992,-91.15052
Colombia,COL,1993,-85.329636
Colombia,COL,1994,-85.89535
Colombia,COL,1995,-114.6533
Colombia,COL,1996,-129.32607
Colombia,COL,1997,-143.25354
Colombia,COL,1998,-153.08836
Colombia,COL,1999,-194.0744
Colombia,COL,2000,-180.20009
Colombia,COL,2001,-180.45847
Colombia,COL,2002,-171.15201
Colombia,COL,2003,-185.32483
Colombia,COL,2004,-189.69499
Colombia,COL,2005,-190.20753
Colombia,COL,2006,-193.68562
Colombia,COL,2007,-206.0341
Colombia,COL,2008,-212.71637
Colombia,COL,2009,-219.85898
Colombia,COL,2010,-239.49373
Colombia,COL,2011,-285.1436
Colombia,COL,2012,-294.76245
Colombia,COL,2013,-268.53275
Colombia,COL,2014,-274.13315
Congo,COG,1971,34.223827
Congo,COG,1972,-27.555399
Congo,COG,1973,-358.01898
Congo,COG,1974,-426.46887
Congo,COG,1975,-300.95618
Congo,COG,1976,-314.25507
Congo,COG,1977,-289.93655
Congo,COG,1978,-380.23355
Congo,COG,1979,-439.95425
Congo,COG,1980,-516.12476
Congo,COG,1981,-619.5372
Congo,COG,1982,-658.09717
Congo,COG,1983,-673.4679
Congo,COG,1984,-790.5729
Congo,COG,1985,-739.02374
Congo,COG,1986,-770.9837
Congo,COG,1987,-807.5666
Congo,COG,1988,-933.4503
Congo,COG,1989,-1021.6662
Congo,COG,1990,-1010.9237
Congo,COG,1991,-968.4484
Congo,COG,1992,-1056.1699
Congo,COG,1993,-1162.6536
Congo,COG,1994,-1291.6208
Congo,COG,1995,-1149.1165
Congo,COG,1996,-1377.2855
Congo,COG,1997,-1617.7744
Congo,COG,1998,-1780.8276
Congo,COG,1999,-1942.003
Congo,COG,2000,-1938.6619
Congo,COG,2001,-1596.4081
Congo,COG,2002,-1528.3984
Congo,COG,2003,-1169.7517
Congo,COG,2004,-1145.385
Congo,COG,2005,-1154.607
Congo,COG,2006,-1000.957
Congo,COG,2007,-897.75555
Congo,COG,2008,-889.6609
Congo,COG,2009,-901.14325
Congo,COG,2010,-944.8928
Congo,COG,2011,-672.1127
Congo,COG,2012,-539.72595
Congo,COG,2013,-464.55872
Congo,COG,2014,-496.5979
Costa Rica,CRI,1971,58.28409
Costa Rica,CRI,1972,58.42525
Costa Rica,CRI,1973,60.980446
Costa Rica,CRI,1974,59.19865
Costa Rica,CRI,1975,61.106987
Costa Rica,CRI,1976,59.440014
Costa Rica,CRI,1977,64.92203
Costa Rica,CRI,1978,65.533905
Costa Rica,CRI,1979,64.90636
Costa Rica,CRI,1980,60.474663
Costa Rica,CRI,1981,56.10688
Costa Rica,CRI,1982,54.16365
Costa Rica,CRI,1983,49.233284
Costa Rica,CRI,1984,48.82821
Costa Rica,CRI,1985,52.628952
Costa Rica,CRI,1986,53.838642
Costa Rica,CRI,1987,55.73067
Costa Rica,CRI,1988,55.67758
Costa Rica,CRI,1989,59.143314
Costa Rica,CRI,1990,59.349377
Costa Rica,CRI,1991,59.494606
Costa Rica,CRI,1992,58.85797
Costa Rica,CRI,1993,58.302677
Costa Rica,CRI,1994,57.37457
Costa Rica,CRI,1995,59.3899
Costa Rica,CRI,1996,57.706074
Costa Rica,CRI,1997,58.43799
Costa Rica,CRI,1998,63.75767
Costa Rica,CRI,1999,60.59017
Costa Rica,CRI,2000,57.605556
Costa Rica,CRI,2001,56.465183
Costa Rica,CRI,2002,53.817097
Costa Rica,CRI,2003,56.386517
Costa Rica,CRI,2004,47.463543
Costa Rica,CRI,2005,46.915447
Costa Rica,CRI,2006,47.903225
Costa Rica,CRI,2007,49.374817
Costa Rica,CRI,2008,48.866974
Costa Rica,CRI,2009,48.102657
Costa Rica,CRI,2010,47.569542
Costa Rica,CRI,2011,48.19643
Costa Rica,CRI,2012,47.915745
Costa Rica,CRI,2013,49.049934
Costa Rica,CRI,2014,49.834183
Cote d'Ivoire,CIV,1971,33.228577
Cote d'Ivoire,CIV,1972,34.600117
Cote d'Ivoire,CIV,1973,34.667793
Cote d'Ivoire,CIV,1974,34.92376
Cote d'Ivoire,CIV,1975,35.836815
Cote d'Ivoire,CIV,1976,38.47659
Cote d'Ivoire,CIV,1977,37.840492
Cote d'Ivoire,CIV,1978,39.9379
Cote d'Ivoire,CIV,1979,37.127872
Cote d'Ivoire,CIV,1980,32.31821
Cote d'Ivoire,CIV,1981,20.007845
Cote d'Ivoire,CIV,1982,6.826262
Cote d'Ivoire,CIV,1983,-4.1614842
Cote d'Ivoire,CIV,1984,-2.7886198
Cote d'Ivoire,CIV,1985,-2.8092828
Cote d'Ivoire,CIV,1986,6.9355335
Cote d'Ivoire,CIV,1987,10.618561
Cote d'Ivoire,CIV,1988,15.892093
Cote d'Ivoire,CIV,1989,25.192831
Cote d'Ivoire,CIV,1990,22.154243
Cote d'Ivoire,CIV,1991,22.661068
Cote d'Ivoire,CIV,1992,22.33363
Cote d'Ivoire,CIV,1993,22.175133
Cote d'Ivoire,CIV,1994,21.709743
Cote d'Ivoire,CIV,1995,17.585945
Cote d'Ivoire,CIV,1996,10.894245
Cote d'Ivoire,CIV,1997,7.8929105
Cote d'Ivoire,CIV,1998,8.126223
Cote d'Ivoire,CIV,1999,14.239382
Cote d'Ivoire,CIV,2000,11.450978
Cote d'Ivoire,CIV,2001,8.527046
Cote d'Ivoire,CIV,2002,6.4657416
Cote d'Ivoire,CIV,2003,-2.7701707
Cote d'Ivoire,CIV,2004,-2.6618192
Cote d'Ivoire,CIV,2005,-10.499895
Cote d'Ivoire,CIV,2006,-26.25639
Cote d'Ivoire,CIV,2007,-12.965547
Cote d'Ivoire,CIV,2008,-11.55995
Cote d'Ivoire,CIV,2009,-15.416667
Cote d'Ivoire,CIV,2010,-9.864185
Cote d'Ivoire,CIV,2011,-5.451975
Cote d'Ivoire,CIV,2012,1.1348921
Cote d'Ivoire,CIV,2013,4.597375
Cote d'Ivoire,CIV,2014,7.0775385
Croatia,HRV,1990,39.644127
Croatia,HRV,1991,30.047777
Croatia,HRV,1992,31.481674
Croatia,HRV,1993,29.808613
Croatia,HRV,1994,35.87815
Croatia,HRV,1995,35.96058
Croatia,HRV,1996,36.177868
Croatia,HRV,1997,42.290367
Croatia,HRV,1998,44.964916
Croatia,HRV,1999,48.899246
Croatia,HRV,2000,49.1704
Croatia,HRV,2001,47.057167
Croatia,HRV,2002,49.697758
Croatia,HRV,2003,51.820198
Croatia,HRV,2004,50.582478
Croatia,HRV,2005,51.182854
Croatia,HRV,2006,48.417175
Croatia,HRV,2007,51.373375
Croatia,HRV,2008,51.165073
Croatia,HRV,2009,47.90633
Croatia,HRV,2010,45.103634
Croatia,HRV,2011,49.766033
Croatia,HRV,2012,51.11391
Croatia,HRV,2013,47.411316
Croatia,HRV,2014,45.85969
Cuba,CUB,1971,61.936085
Cuba,CUB,1972,64.0303
Cuba,CUB,1973,64.34426
Cuba,CUB,1974,65.00121
Cuba,CUB,1975,64.658806
Cuba,CUB,1976,66.322266
Cuba,CUB,1977,66.44271
Cuba,CUB,1978,64.82384
Cuba,CUB,1979,64.993614
Cuba,CUB,1980,66.9835
Cuba,CUB,1981,66.22486
Cuba,CUB,1982,63.795704
Cuba,CUB,1983,64.8962
Cuba,CUB,1984,62.910393
Cuba,CUB,1985,62.99548
Cuba,CUB,1986,61.5492
Cuba,CUB,1987,62.771152
Cuba,CUB,1988,62.48221
Cuba,CUB,1989,61.602158
Cuba,CUB,1990,56.574856
Cuba,CUB,1991,54.697025
Cuba,CUB,1992,47.190872
Cuba,CUB,1993,50.4429
Cuba,CUB,1994,50.441925
Cuba,CUB,1995,54.449245
Cuba,CUB,1996,53.28618
Cuba,CUB,1997,55.703693
Cuba,CUB,1998,55.24659
Cuba,CUB,1999,48.58963
Cuba,CUB,2000,44.866924
Cuba,CUB,2001,41.35715
Cuba,CUB,2002,36.27302
Cuba,CUB,2003,37.450554
Cuba,CUB,2004,40.488148
Cuba,CUB,2005,46.803955
Cuba,CUB,2006,47.747086
Cuba,CUB,2007,45.743237
Cuba,CUB,2008,49.477608
Cuba,CUB,2009,53.97095
Cuba,CUB,2010,57.465748
Cuba,CUB,2011,53.317547
Cuba,CUB,2012,53.965122
Cuba,CUB,2013,53.57121
Cuba,CUB,2014,49.77824
Curacao,CUW,1971,100
Curacao,CUW,1972,100
Curacao,CUW,1973,100
Curacao,CUW,1974,100
Curacao,CUW,1975,100
Curacao,CUW,1976,100
Curacao,CUW,1977,100
Curacao,CUW,1978,100
Curacao,CUW,1979,100
Curacao,CUW,1980,100
Curacao,CUW,1981,100
Curacao,CUW,1982,100
Curacao,CUW,1983,100
Curacao,CUW,1984,100
Curacao,CUW,1985,100
Curacao,CUW,1986,100
Curacao,CUW,1987,100
Curacao,CUW,1988,100
Curacao,CUW,1989,100
Curacao,CUW,1990,100
Curacao,CUW,1991,100
Curacao,CUW,1992,100
Curacao,CUW,1993,99.94615
Curacao,CUW,1994,99.94713
Curacao,CUW,1995,99.947655
Curacao,CUW,1996,99.94901
Curacao,CUW,1997,99.971054
Curacao,CUW,1998,99.974686
Curacao,CUW,1999,99.96639
Curacao,CUW,2000,99.96731
Curacao,CUW,2001,99.87451
Curacao,CUW,2002,99.87218
Curacao,CUW,2003,99.86597
Curacao,CUW,2004,99.87326
Curacao,CUW,2005,99.86829
Curacao,CUW,2006,99.86637
Curacao,CUW,2007,99.88224
Curacao,CUW,2008,99.876915
Curacao,CUW,2009,99.87992
Curacao,CUW,2010,99.86501
Curacao,CUW,2011,99.88642
Curacao,CUW,2012,99.864914
Curacao,CUW,2013,99.84744
Curacao,CUW,2014,99.86047
Cyprus,CYP,1971,98.44658
Cyprus,CYP,1972,98.77799
Cyprus,CYP,1973,98.83343
Cyprus,CYP,1974,99.308586
Cyprus,CYP,1975,98.89208
Cyprus,CYP,1976,98.792404
Cyprus,CYP,1977,98.89122
Cyprus,CYP,1978,98.920296
Cyprus,CYP,1979,98.97686
Cyprus,CYP,1980,99.27635
Cyprus,CYP,1981,99.291275
Cyprus,CYP,1982,99.302765
Cyprus,CYP,1983,99.35482
Cyprus,CYP,1984,99.28565
Cyprus,CYP,1985,99.26769
Cyprus,CYP,1986,99.35269
Cyprus,CYP,1987,99.451035
Cyprus,CYP,1988,99.50242
Cyprus,CYP,1989,99.52187
Cyprus,CYP,1990,99.55044
Cyprus,CYP,1991,99.602325
Cyprus,CYP,1992,99.649796
Cyprus,CYP,1993,99.675186
Cyprus,CYP,1994,99.39182
Cyprus,CYP,1995,97.49625
Cyprus,CYP,1996,97.71016
Cyprus,CYP,1997,97.74583
Cyprus,CYP,1998,97.826164
Cyprus,CYP,1999,97.80271
Cyprus,CYP,2000,97.929276
Cyprus,CYP,2001,97.89692
Cyprus,CYP,2002,97.913025
Cyprus,CYP,2003,97.93738
Cyprus,CYP,2004,97.70728
Cyprus,CYP,2005,97.70097
Cyprus,CYP,2006,97.76798
Cyprus,CYP,2007,96.99213
Cyprus,CYP,2008,96.8614
Cyprus,CYP,2009,96.69791
Cyprus,CYP,2010,96.35067
Cyprus,CYP,2011,95.95965
Cyprus,CYP,2012,95.19865
Cyprus,CYP,2013,94.35631
Cyprus,CYP,2014,94.02675
Czechia,CZE,1971,11.976096
Czechia,CZE,1972,12.875077
Czechia,CZE,1973,14.732945
Czechia,CZE,1974,6.7141128
Czechia,CZE,1975,7.31355
Czechia,CZE,1976,7.5616937
Czechia,CZE,1977,9.925872
Czechia,CZE,1978,7.4658604
Czechia,CZE,1979,10.676373
Czechia,CZE,1980,12.2490835
Czechia,CZE,1981,12.116621
Czechia,CZE,1982,12.389444
Czechia,CZE,1983,11.428965
Czechia,CZE,1984,11.927793
Czechia,CZE,1985,13.334734
Czechia,CZE,1986,12.86733
Czechia,CZE,1987,13.207463
Czechia,CZE,1988,12.69012
Czechia,CZE,1989,13.558321
Czechia,CZE,1990,17.401531
Czechia,CZE,1991,13.866451
Czechia,CZE,1992,16.694426
Czechia,CZE,1993,15.333273
Czechia,CZE,1994,18.656645
Czechia,CZE,1995,21.810457
Czechia,CZE,1996,22.65475
Czechia,CZE,1997,22.277525
Czechia,CZE,1998,24.43815
Czechia,CZE,1999,26.338478
Czechia,CZE,2000,25.253794
Czechia,CZE,2001,25.510897
Czechia,CZE,2002,26.100098
Czechia,CZE,2003,24.557915
Czechia,CZE,2004,24.040756
Czechia,CZE,2005,26.73391
Czechia,CZE,2006,26.950884
Czechia,CZE,2007,26.538479
Czechia,CZE,2008,26.93371
Czechia,CZE,2009,25.795736
Czechia,CZE,2010,28.695795
Czechia,CZE,2011,24.774721
Czechia,CZE,2012,23.399315
Czechia,CZE,2013,28.104115
Czechia,CZE,2014,28.989807
Czechia,CZE,2015,31.6237
Democratic Republic of Congo,COD,1971,11.187984
Democratic Republic of Congo,COD,1972,11.05052
Democratic Republic of Congo,COD,1973,11.400975
Democratic Republic of Congo,COD,1974,12.046892
Democratic Republic of Congo,COD,1975,11.161528
Democratic Republic of Congo,COD,1976,-6.1789556
Democratic Republic of Congo,COD,1977,-4.2247124
Democratic Republic of Congo,COD,1978,-0.7928306
Democratic Republic of Congo,COD,1979,-0.644798
Democratic Republic of Congo,COD,1980,-1.3648607
Democratic Republic of Congo,COD,1981,-0.67760193
Democratic Republic of Congo,COD,1982,-4.1654844
Democratic Republic of Congo,COD,1983,-1.953048
Democratic Republic of Congo,COD,1984,-3.3038785
Democratic Republic of Congo,COD,1985,-7.0838804
Democratic Republic of Congo,COD,1986,-7.480037
Democratic Republic of Congo,COD,1987,-5.4877453
Democratic Republic of Congo,COD,1988,-3.7054389
Democratic Republic of Congo,COD,1989,-4.0677805
Democratic Republic of Congo,COD,1990,-1.8684752
Democratic Republic of Congo,COD,1991,-2.85042
Democratic Republic of Congo,COD,1992,-2.9339457
Democratic Republic of Congo,COD,1993,-2.910554
Democratic Republic of Congo,COD,1994,-6.034692
Democratic Republic of Congo,COD,1995,-6.2843857
Democratic Republic of Congo,COD,1996,-6.2189007
Democratic Republic of Congo,COD,1997,-5.96035
Democratic Republic of Congo,COD,1998,-5.4797444
Democratic Republic of Congo,COD,1999,-6.5856023
Democratic Republic of Congo,COD,2000,-7.2154727
Democratic Republic of Congo,COD,2001,-7.752471
Democratic Republic of Congo,COD,2002,-6.9261403
Democratic Republic of Congo,COD,2003,-7.118908
Democratic Republic of Congo,COD,2004,-7.4097476
Democratic Republic of Congo,COD,2005,-5.981194
Democratic Republic of Congo,COD,2006,-5.2157545
Democratic Republic of Congo,COD,2007,-4.6053495
Democratic Republic of Congo,COD,2008,-3.4638908
Democratic Republic of Congo,COD,2009,-3.4370854
Democratic Republic of Congo,COD,2010,-2.8703535
Democratic Republic of Congo,COD,2011,-2.1167562
Democratic Republic of Congo,COD,2012,-1.5471374
Democratic Republic of Congo,COD,2013,0.22473173
Democratic Republic of Congo,COD,2014,1.9592673
Denmark,DNK,1960,88.70139
Denmark,DNK,1961,90.00828
Denmark,DNK,1962,91.38926
Denmark,DNK,1963,92.29122
Denmark,DNK,1964,93.44054
Denmark,DNK,1965,94.1583
Denmark,DNK,1966,94.97353
Denmark,DNK,1967,96.36286
Denmark,DNK,1968,97.89167
Denmark,DNK,1969,98.96787
Denmark,DNK,1970,98.070335
Denmark,DNK,1971,98.22093
Denmark,DNK,1972,97.745926
Denmark,DNK,1973,97.75604
Denmark,DNK,1974,97.45868
Denmark,DNK,1975,96.98731
Denmark,DNK,1976,96.862045
Denmark,DNK,1977,95.31776
Denmark,DNK,1978,95.588196
Denmark,DNK,1979,95.27438
Denmark,DNK,1980,95.02304
Denmark,DNK,1981,90.97684
Denmark,DNK,1982,85.28699
Denmark,DNK,1983,81.258316
Denmark,DNK,1984,79.38206
Denmark,DNK,1985,74.20327
Denmark,DNK,1986,66.7601
Denmark,DNK,1987,58.354362
Denmark,DNK,1988,55.53193
Denmark,DNK,1989,45.605606
Denmark,DNK,1990,41.933964
Denmark,DNK,1991,38.096302
Denmark,DNK,1992,29.871004
Denmark,DNK,1993,26.56674
Denmark,DNK,1994,22.872906
Denmark,DNK,1995,19.610424
Denmark,DNK,1996,19.505388
Denmark,DNK,1997,0.46478742
Denmark,DNK,1998,-1.8920438
Denmark,DNK,1999,-24.0479
Denmark,DNK,2000,-48.84419
Denmark,DNK,2001,-41.3137
Denmark,DNK,2002,-50.419353
Denmark,DNK,2003,-41.72096
Denmark,DNK,2004,-60.071117
Denmark,DNK,2005,-65.69405
Denmark,DNK,2006,-45.861164
Denmark,DNK,2007,-36.99422
Denmark,DNK,2008,-38.714954
Denmark,DNK,2009,-30.459883
Denmark,DNK,2010,-19.862022
Denmark,DNK,2011,-14.541945
Denmark,DNK,2012,-8.653718
Denmark,DNK,2013,4.9080896
Denmark,DNK,2014,0.9443538
Denmark,DNK,2015,1.7749987
Dominican Republic,DOM,1971,48.218235
Dominican Republic,DOM,1972,54.35042
Dominican Republic,DOM,1973,57.877144
Dominican Republic,DOM,1974,58.73217
Dominican Republic,DOM,1975,59.220238
Dominican Republic,DOM,1976,58.123085
Dominican Republic,DOM,1977,59.84192
Dominican Republic,DOM,1978,59.40901
Dominican Republic,DOM,1979,59.717804
Dominican Republic,DOM,1980,61.368557
Dominican Republic,DOM,1981,56.22353
Dominican Republic,DOM,1982,52.284157
Dominican Republic,DOM,1983,58.709763
Dominican Republic,DOM,1984,58.141888
Dominican Republic,DOM,1985,67.65281
Dominican Republic,DOM,1986,68.7588
Dominican Republic,DOM,1987,72.393524
Dominican Republic,DOM,1988,75.61271
Dominican Republic,DOM,1989,78.53946
Dominican Republic,DOM,1990,76.456314
Dominican Republic,DOM,1991,76.1784
Dominican Republic,DOM,1992,78.78107
Dominican Republic,DOM,1993,81.03756
Dominican Republic,DOM,1994,83.56493
Dominican Republic,DOM,1995,84.91801
Dominican Republic,DOM,1996,85.5677
Dominican Republic,DOM,1997,87.17742
Dominican Republic,DOM,1998,86.07322
Dominican Republic,DOM,1999,86.11173
Dominican Republic,DOM,2000,87.444786
Dominican Republic,DOM,2001,87.33238
Dominican Republic,DOM,2002,87.38857
Dominican Republic,DOM,2003,86.6483
Dominican Republic,DOM,2004,84.292694
Dominican Republic,DOM,2005,85.34725
Dominican Republic,DOM,2006,85.94509
Dominican Republic,DOM,2007,86.05525
Dominican Republic,DOM,2008,86.58323
Dominican Republic,DOM,2009,86.28308
Dominican Republic,DOM,2010,86.91858
Dominican Republic,DOM,2011,87.17058
Dominican Republic,DOM,2012,87.23524
Dominican Republic,DOM,2013,86.59393
Dominican Republic,DOM,2014,86.7171
East Asia and Pacific (WB),,1960,39.249157
East Asia and Pacific (WB),,1961,41.616146
East Asia and Pacific (WB),,1962,45.336292
East Asia and Pacific (WB),,1963,51.156834
East Asia and Pacific (WB),,1964,53.94461
East Asia and Pacific (WB),,1965,55.70482
East Asia and Pacific (WB),,1966,58.01115
East Asia and Pacific (WB),,1967,64.445465
East Asia and Pacific (WB),,1968,66.35089
East Asia and Pacific (WB),,1969,69.85478
East Asia and Pacific (WB),,1970,71.25264
East Asia and Pacific (WB),,1971,26.608337
East Asia and Pacific (WB),,1972,25.995144
East Asia and Pacific (WB),,1973,26.964132
East Asia and Pacific (WB),,1974,26.369913
East Asia and Pacific (WB),,1975,23.158106
East Asia and Pacific (WB),,1976,23.081388
East Asia and Pacific (WB),,1977,21.858248
East Asia and Pacific (WB),,1978,21.183855
East Asia and Pacific (WB),,1979,21.377932
East Asia and Pacific (WB),,1980,20.96254
East Asia and Pacific (WB),,1981,19.548866
East Asia and Pacific (WB),,1982,19.11995
East Asia and Pacific (WB),,1983,16.97335
East Asia and Pacific (WB),,1984,15.006104
East Asia and Pacific (WB),,1985,13.389992
East Asia and Pacific (WB),,1986,13.120726
East Asia and Pacific (WB),,1987,13.590016
East Asia and Pacific (WB),,1988,16.788012
East Asia and Pacific (WB),,1989,15.595821
East Asia and Pacific (WB),,1990,18.201944
