Entity,Code,Year,Oil (% equivalent primary energy)
CIS (EI),,2018,21.884754
CIS (EI),,2019,22.272284
CIS (EI),,2020,22.15463
CIS (EI),,2021,22.549448
CIS (EI),,2022,22.344505
CIS (EI),,2023,22.495703
Canada,CAN,1965,46.277985
Canada,CAN,1966,45.798367
Canada,CAN,1967,46.7639
Canada,CAN,1968,46.779152
Canada,CAN,1969,45.92467
Canada,CAN,1970,45.746387
Canada,CAN,1971,45.55185
Canada,CAN,1972,44.561802
Canada,CAN,1973,44.821903
Canada,CAN,1974,44.202564
Canada,CAN,1975,44.266033
Canada,CAN,1976,43.299683
Canada,CAN,1977,41.25405
Canada,CAN,1978,41.780254
Canada,CAN,1979,42.161594
Canada,CAN,1980,40.624176
Canada,CAN,1981,38.704075
Canada,CAN,1982,36.229607
Canada,CAN,1983,34.25351
Canada,CAN,1984,32.503746
Canada,CAN,1985,31.604359
Canada,CAN,1986,31.996164
Canada,CAN,1987,31.993052
Canada,CAN,1988,32.381283
Canada,CAN,1989,33.314365
Canada,CAN,1990,32.002052
Canada,CAN,1991,30.212671
Canada,CAN,1992,30.192768
Canada,CAN,1993,29.829485
Canada,CAN,1994,29.349056
Canada,CAN,1995,30.061535
Canada,CAN,1996,29.98734
Canada,CAN,1997,30.753624
Canada,CAN,1998,31.803778
Canada,CAN,1999,31.415949
Canada,CAN,2000,30.409449
Canada,CAN,2001,31.926983
Canada,CAN,2002,32.03158
Canada,CAN,2003,33.068726
Canada,CAN,2004,33.99411
Canada,CAN,2005,32.839073
Canada,CAN,2006,33.309387
Canada,CAN,2007,32.94624
Canada,CAN,2008,32.182114
Canada,CAN,2009,32.671364
Canada,CAN,2010,33.75073
Canada,CAN,2011,32.567085
Canada,CAN,2012,32.912083
Canada,CAN,2013,31.950409
Canada,CAN,2014,31.804815
Canada,CAN,2015,31.795956
Canada,CAN,2016,31.965563
Canada,CAN,2017,31.216183
Canada,CAN,2018,31.800386
Canada,CAN,2019,31.87311
Canada,CAN,2020,28.82494
Canada,CAN,2021,29.671366
Canada,CAN,2022,30.117516
Canada,CAN,2023,31.19659
Central America (EI),,1971,87.01874
Central America (EI),,1972,86.61609
Central America (EI),,1973,87.214584
Central America (EI),,1974,86.73729
Central America (EI),,1975,88.035736
Central America (EI),,1976,86.80648
Central America (EI),,1977,87.6407
Central America (EI),,1978,84.63264
Central America (EI),,1979,82.70902
Central America (EI),,1980,79.58828
Central America (EI),,1981,77.4068
Central America (EI),,1982,77.77208
Central America (EI),,1983,76.38656
Central America (EI),,1984,74.39867
Central America (EI),,1985,72.94664
Central America (EI),,1986,70.16745
Central America (EI),,1987,70.84291
Central America (EI),,1988,69.16475
Central America (EI),,1989,67.930405
Central America (EI),,1990,67.720276
Central America (EI),,1991,69.854164
Central America (EI),,1992,72.61294
Central America (EI),,1993,72.160225
Central America (EI),,1994,74.54575
Central America (EI),,1995,76.60679
Central America (EI),,1996,73.59503
Central America (EI),,1997,75.66995
Central America (EI),,1998,78.19008
Central America (EI),,1999,74.54463
Central America (EI),,2000,73.39524
Central America (EI),,2001,76.160835
Central America (EI),,2002,75.03149
Central America (EI),,2003,75.13851
Central America (EI),,2004,74.69654
Central America (EI),,2005,73.68424
Central America (EI),,2006,73.81428
Central America (EI),,2007,74.4527
Central America (EI),,2008,72.92175
Central America (EI),,2009,73.59808
Central America (EI),,2010,71.424194
Central America (EI),,2011,71.46169
Central America (EI),,2012,69.75416
Central America (EI),,2013,69.27515
Central America (EI),,2014,69.19794
Central America (EI),,2015,69.09554
Central America (EI),,2016,68.80234
Central America (EI),,2017,68.227585
Central America (EI),,2018,66.237335
Central America (EI),,2019,68.34647
Central America (EI),,2020,61.767735
Central America (EI),,2021,63.016594
Central America (EI),,2022,64.38976
Central America (EI),,2023,66.849304
Chile,CHL,1965,56.623695
Chile,CHL,1966,57.86012
Chile,CHL,1967,59.26624
Chile,CHL,1968,62.737038
Chile,CHL,1969,62.013836
Chile,CHL,1970,62.02614
Chile,CHL,1971,63.556885
Chile,CHL,1972,64.62949
Chile,CHL,1973,64.151596
Chile,CHL,1974,62.366413
Chile,CHL,1975,60.407795
Chile,CHL,1976,60.435738
Chile,CHL,1977,60.03203
Chile,CHL,1978,61.35501
Chile,CHL,1979,60.730125
Chile,CHL,1980,59.501053
Chile,CHL,1981,59.06915
Chile,CHL,1982,57.863426
Chile,CHL,1983,55.101276
Chile,CHL,1984,52.37419
Chile,CHL,1985,50.039696
Chile,CHL,1986,50.891922
Chile,CHL,1987,50.637646
Chile,CHL,1988,50.15682
Chile,CHL,1989,50.798965
Chile,CHL,1990,50.973312
Chile,CHL,1991,50.572044
Chile,CHL,1992,49.35768
Chile,CHL,1993,50.91239
Chile,CHL,1994,52.076084
Chile,CHL,1995,53.11684
Chile,CHL,1996,53.278656
Chile,CHL,1997,50.125813
Chile,CHL,1998,51.165497
Chile,CHL,1999,49.69395
Chile,CHL,2000,45.24378
Chile,CHL,2001,43.225376
Chile,CHL,2002,42.921337
Chile,CHL,2003,42.332466
Chile,CHL,2004,43.712387
Chile,CHL,2005,43.436947
Chile,CHL,2006,43.41272
Chile,CHL,2007,54.238934
Chile,CHL,2008,57.157505
Chile,CHL,2009,56.042587
Chile,CHL,2010,50.042778
Chile,CHL,2011,49.0201
Chile,CHL,2012,48.69963
Chile,CHL,2013,47.146416
Chile,CHL,2014,47.242607
Chile,CHL,2015,45.91519
Chile,CHL,2016,46.30467
Chile,CHL,2017,45.29872
Chile,CHL,2018,45.144093
Chile,CHL,2019,44.422237
Chile,CHL,2020,43.517624
Chile,CHL,2021,44.326683
Chile,CHL,2022,45.329865
Chile,CHL,2023,45.874565
China,CHN,1965,8.401446
China,CHN,1966,9.932254
China,CHN,1967,10.905089
China,CHN,1968,11.80425
China,CHN,1969,13.00922
China,CHN,1970,14.0596075
China,CHN,1971,16.127058
China,CHN,1972,17.215124
China,CHN,1973,19.893452
China,CHN,1974,22.182106
China,CHN,1975,21.84733
China,CHN,1976,23.722
China,CHN,1977,22.98241
China,CHN,1978,23.243294
China,CHN,1979,22.618166
China,CHN,1980,20.145546
China,CHN,1981,19.344244
China,CHN,1982,18.319805
China,CHN,1983,17.556667
China,CHN,1984,16.972134
China,CHN,1985,16.431534
China,CHN,1986,16.672918
China,CHN,1987,16.434454
China,CHN,1988,16.463634
China,CHN,1989,16.432554
China,CHN,1990,16.05609
China,CHN,1991,16.541237
China,CHN,1992,17.049942
China,CHN,1993,17.591887
China,CHN,1994,16.82426
China,CHN,1995,17.634415
China,CHN,1996,18.547218
China,CHN,1997,20.230568
China,CHN,1998,20.79521
China,CHN,1999,21.405499
China,CHN,2000,22.261295
China,CHN,2001,21.517527
China,CHN,2002,21.321749
China,CHN,2003,20.448904
China,CHN,2004,20.410309
China,CHN,2005,18.254896
China,CHN,2006,17.861462
China,CHN,2007,17.220121
China,CHN,2008,16.940866
China,CHN,2009,16.864817
China,CHN,2010,17.946589
China,CHN,2011,17.202711
China,CHN,2012,17.331623
China,CHN,2013,17.45058
China,CHN,2014,17.686962
China,CHN,2015,18.812325
China,CHN,2016,19.342463
China,CHN,2017,19.599707
China,CHN,2018,19.601175
China,CHN,2019,19.636217
China,CHN,2020,19.182827
China,CHN,2021,18.642311
China,CHN,2022,18.4166
China,CHN,2023,19.167143
Colombia,COL,1965,56.125713
Colombia,COL,1966,59.608387
Colombia,COL,1967,56.645237
Colombia,COL,1968,58.727104
Colombia,COL,1969,55.718536
Colombia,COL,1970,57.67369
Colombia,COL,1971,60.3942
Colombia,COL,1972,61.889416
Colombia,COL,1973,58.679497
Colombia,COL,1974,58.046253
Colombia,COL,1975,53.79669
Colombia,COL,1976,54.458572
Colombia,COL,1977,53.93588
Colombia,COL,1978,50.653355
Colombia,COL,1979,49.49469
Colombia,COL,1980,47.517117
Colombia,COL,1981,47.109955
Colombia,COL,1982,45.318512
Colombia,COL,1983,44.748642
Colombia,COL,1984,42.4438
Colombia,COL,1985,41.979225
Colombia,COL,1986,40.82987
Colombia,COL,1987,39.77463
Colombia,COL,1988,41.722153
Colombia,COL,1989,40.68422
Colombia,COL,1990,45.27072
Colombia,COL,1991,44.130722
Colombia,COL,1992,46.361874
Colombia,COL,1993,43.86743
Colombia,COL,1994,42.438484
Colombia,COL,1995,44.531765
Colombia,COL,1996,45.462616
Colombia,COL,1997,44.50243
Colombia,COL,1998,43.65175
Colombia,COL,1999,41.99222
Colombia,COL,2000,42.229332
Colombia,COL,2001,41.65662
Colombia,COL,2002,41.25748
Colombia,COL,2003,40.458015
Colombia,COL,2004,41.635815
Colombia,COL,2005,41.888332
Colombia,COL,2006,38.738483
Colombia,COL,2007,39.026443
Colombia,COL,2008,36.940895
Colombia,COL,2009,37.48889
Colombia,COL,2010,37.63052
Colombia,COL,2011,37.9694
Colombia,COL,2012,38.16386
Colombia,COL,2013,38.88503
Colombia,COL,2014,39.12482
Colombia,COL,2015,37.068813
Colombia,COL,2016,40.53281
Colombia,COL,2017,39.376564
Colombia,COL,2018,39.335007
Colombia,COL,2019,38.958706
Colombia,COL,2020,36.125893
Colombia,COL,2021,41.569763
Colombia,COL,2022,43.798927
Colombia,COL,2023,43.32527
Croatia,HRV,1990,53.834164
Croatia,HRV,1991,45.94399
Croatia,HRV,1992,47.807495
Croatia,HRV,1993,48.41737
Croatia,HRV,1994,49.446598
Croatia,HRV,1995,52.919357
Croatia,HRV,1996,46.785297
Croatia,HRV,1997,50.437927
Croatia,HRV,1998,53.756523
Croatia,HRV,1999,51.46459
Croatia,HRV,2000,48.419884
Croatia,HRV,2001,47.192078
Croatia,HRV,2002,49.381092
Croatia,HRV,2003,52.232773
Croatia,HRV,2004,47.1349
Croatia,HRV,2005,49.075855
Croatia,HRV,2006,50.46054
Croatia,HRV,2007,51.42251
Croatia,HRV,2008,49.0287
Croatia,HRV,2009,48.502514
Croatia,HRV,2010,40.537746
Croatia,HRV,2011,44.187744
Croatia,HRV,2012,42.696766
Croatia,HRV,2013,37.44811
Croatia,HRV,2014,39.22827
Croatia,HRV,2015,42.987457
Croatia,HRV,2016,41.478878
Croatia,HRV,2017,44.31319
Croatia,HRV,2018,41.45807
Croatia,HRV,2019,41.459335
Croatia,HRV,2020,37.25927
Croatia,HRV,2021,36.61297
Croatia,HRV,2022,42.28827
Croatia,HRV,2023,39.857483
Czechia,CZE,1965,10.036067
Czechia,CZE,1966,10.998026
Czechia,CZE,1967,12.431521
Czechia,CZE,1968,13.165844
Czechia,CZE,1969,13.548657
Czechia,CZE,1970,15.625945
Czechia,CZE,1971,16.36979
Czechia,CZE,1972,17.809437
Czechia,CZE,1973,19.903847
Czechia,CZE,1974,20.191957
Czechia,CZE,1975,21.405865
Czechia,CZE,1976,22.01175
Czechia,CZE,1977,22.295475
Czechia,CZE,1978,22.754236
Czechia,CZE,1979,22.883745
Czechia,CZE,1980,21.97772
Czechia,CZE,1981,21.834963
Czechia,CZE,1982,20.236904
Czechia,CZE,1983,19.783218
Czechia,CZE,1984,20.35187
Czechia,CZE,1985,19.931252
Czechia,CZE,1986,18.931587
Czechia,CZE,1987,18.579895
Czechia,CZE,1988,17.78075
Czechia,CZE,1989,17.518341
Czechia,CZE,1990,18.404526
Czechia,CZE,1991,16.91806
Czechia,CZE,1992,16.704899
Czechia,CZE,1993,17.05547
Czechia,CZE,1994,18.107214
Czechia,CZE,1995,19.578867
Czechia,CZE,1996,19.813154
Czechia,CZE,1997,19.701302
Czechia,CZE,1998,20.946302
Czechia,CZE,1999,21.74666
Czechia,CZE,2000,19.900599
Czechia,CZE,2001,20.590479
Czechia,CZE,2002,19.876617
Czechia,CZE,2003,20.120745
Czechia,CZE,2004,21.614193
Czechia,CZE,2005,22.931057
Czechia,CZE,2006,22.194582
Czechia,CZE,2007,22.282045
Czechia,CZE,2008,22.824684
Czechia,CZE,2009,22.966002
Czechia,CZE,2010,20.806704
Czechia,CZE,2011,21.57117
Czechia,CZE,2012,21.41123
Czechia,CZE,2013,20.81484
Czechia,CZE,2014,22.498077
Czechia,CZE,2015,22.280209
Czechia,CZE,2016,21.205427
Czechia,CZE,2017,23.501877
Czechia,CZE,2018,23.743984
Czechia,CZE,2019,24.608143
Czechia,CZE,2020,23.156786
Czechia,CZE,2021,24.220062
Czechia,CZE,2022,25.356283
Czechia,CZE,2023,27.400652
Denmark,DNK,1983,65.14666
Denmark,DNK,1984,63.34234
Denmark,DNK,1985,57.928513
Denmark,DNK,1986,55.924023
Denmark,DNK,1987,53.43114
Denmark,DNK,1988,53.695297
Denmark,DNK,1989,56.054626
Denmark,DNK,1990,53.23871
Denmark,DNK,1991,46.847794
Denmark,DNK,1992,49.56241
Denmark,DNK,1993,48.935173
Denmark,DNK,1994,48.54473
Denmark,DNK,1995,51.465332
Denmark,DNK,1996,46.93821
Denmark,DNK,1997,49.91648
Denmark,DNK,1998,50.06074
Denmark,DNK,1999,51.226627
Denmark,DNK,2000,51.80745
Denmark,DNK,2001,49.54372
Denmark,DNK,2002,48.038387
Denmark,DNK,2003,43.09337
Denmark,DNK,2004,44.710617
Denmark,DNK,2005,46.836113
Denmark,DNK,2006,43.23834
Denmark,DNK,2007,45.740204
Denmark,DNK,2008,46.771713
Denmark,DNK,2009,44.671215
Denmark,DNK,2010,43.19423
Denmark,DNK,2011,43.96386
Denmark,DNK,2012,43.763466
Denmark,DNK,2013,41.42976
Denmark,DNK,2014,42.935146
Denmark,DNK,2015,44.693245
Denmark,DNK,2016,44.174076
Denmark,DNK,2017,43.602436
Denmark,DNK,2018,44.674076
Denmark,DNK,2019,45.72306
Denmark,DNK,2020,43.096195
Denmark,DNK,2021,40.652058
Denmark,DNK,2022,43.99733
Denmark,DNK,2023,44.789013
Eastern Africa (EI),,1966,61.66152
Eastern Africa (EI),,1967,63.253067
Eastern Africa (EI),,1968,63.03888
Eastern Africa (EI),,1969,64.632774
Eastern Africa (EI),,1970,59.85085
Eastern Africa (EI),,1971,64.115524
Eastern Africa (EI),,1972,62.903477
Eastern Africa (EI),,1973,62.73221
Eastern Africa (EI),,1974,60.58406
Eastern Africa (EI),,1975,59.726566
Eastern Africa (EI),,1976,56.039585
Eastern Africa (EI),,1977,56.128437
Eastern Africa (EI),,1978,56.72084
Eastern Africa (EI),,1979,55.78678
Eastern Africa (EI),,1980,57.72006
Eastern Africa (EI),,1981,56.74392
Eastern Africa (EI),,1982,55.189957
Eastern Africa (EI),,1983,55.583035
Eastern Africa (EI),,1984,56.24594
Eastern Africa (EI),,1985,56.29354
Eastern Africa (EI),,1986,55.476593
Eastern Africa (EI),,1987,56.078636
Eastern Africa (EI),,1988,56.50696
Eastern Africa (EI),,1989,57.422894
Eastern Africa (EI),,1990,51.664795
Eastern Africa (EI),,1991,53.085495
Eastern Africa (EI),,1992,54.612106
Eastern Africa (EI),,1993,53.12867
Eastern Africa (EI),,1994,55.162994
Eastern Africa (EI),,1995,55.84246
Eastern Africa (EI),,1996,56.792755
Eastern Africa (EI),,1997,56.27274
Eastern Africa (EI),,1998,53.244907
Eastern Africa (EI),,1999,55.14591
Eastern Africa (EI),,2000,53.779858
Eastern Africa (EI),,2001,53.065872
Eastern Africa (EI),,2002,51.76435
Eastern Africa (EI),,2003,53.66506
Eastern Africa (EI),,2004,53.657173
Eastern Africa (EI),,2005,54.83231
Eastern Africa (EI),,2006,56.184505
Eastern Africa (EI),,2007,55.450134
Eastern Africa (EI),,2008,57.413853
Eastern Africa (EI),,2009,57.295002
Eastern Africa (EI),,2010,54.76075
Eastern Africa (EI),,2011,54.769398
Eastern Africa (EI),,2012,56.198746
Eastern Africa (EI),,2013,54.71324
Eastern Africa (EI),,2014,52.065117
Eastern Africa (EI),,2015,54.483803
Eastern Africa (EI),,2016,56.85888
Eastern Africa (EI),,2017,56.943172
Eastern Africa (EI),,2018,56.440933
Eastern Africa (EI),,2019,56.697624
Eastern Africa (EI),,2020,53.885513
Eastern Africa (EI),,2021,53.938572
Eastern Africa (EI),,2022,50.865143
Eastern Africa (EI),,2023,49.5795
Ecuador,ECU,1990,78.556335
Ecuador,ECU,1991,79.622055
Ecuador,ECU,1992,79.84591
Ecuador,ECU,1993,77.34905
Ecuador,ECU,1994,77.30638
Ecuador,ECU,1995,80.49236
Ecuador,ECU,1996,79.43426
Ecuador,ECU,1997,81.320915
Ecuador,ECU,1998,81.43533
Ecuador,ECU,1999,78.01513
Ecuador,ECU,2000,75.232155
Ecuador,ECU,2001,77.134605
Ecuador,ECU,2002,77.611275
Ecuador,ECU,2003,77.47207
Ecuador,ECU,2004,76.53067
Ecuador,ECU,2005,78.80848
Ecuador,ECU,2006,78.973076
Ecuador,ECU,2007,76.35085
Ecuador,ECU,2008,73.69928
Ecuador,ECU,2009,76.81633
Ecuador,ECU,2010,79.981544
Ecuador,ECU,2011,77.31546
Ecuador,ECU,2012,75.76095
Ecuador,ECU,2013,77.78202
Ecuador,ECU,2014,77.99421
Ecuador,ECU,2015,75.864395
Ecuador,ECU,2016,71.52519
Ecuador,ECU,2017,67.07694
Ecuador,ECU,2018,68.659836
Ecuador,ECU,2019,64.97447
Ecuador,ECU,2020,60.60935
Ecuador,ECU,2021,64.48076
Ecuador,ECU,2022,67.6118
Ecuador,ECU,2023,68.6195
Egypt,EGY,1965,88.78515
Egypt,EGY,1966,90.54272
Egypt,EGY,1967,86.3629
Egypt,EGY,1968,83.70936
Egypt,EGY,1969,75.473305
Egypt,EGY,1970,78.38198
Egypt,EGY,1971,78.81423
Egypt,EGY,1972,81.17017
Egypt,EGY,1973,80.72416
Egypt,EGY,1974,78.331406
Egypt,EGY,1975,78.05471
Egypt,EGY,1976,77.20052
Egypt,EGY,1977,76.04326
Egypt,EGY,1978,74.37348
Egypt,EGY,1979,74.66585
Egypt,EGY,1980,73.368095
Egypt,EGY,1981,74.310265
Egypt,EGY,1982,75.74366
Egypt,EGY,1983,76.87912
Egypt,EGY,1984,76.23259
Egypt,EGY,1985,74.7114
Egypt,EGY,1986,73.267136
Egypt,EGY,1987,73.0313
Egypt,EGY,1988,71.5978
Egypt,EGY,1989,70.415535
Egypt,EGY,1990,70.374115
Egypt,EGY,1991,68.266205
Egypt,EGY,1992,66.17542
Egypt,EGY,1993,61.894352
Egypt,EGY,1994,61.452286
Egypt,EGY,1995,62.897163
Egypt,EGY,1996,63.106663
Egypt,EGY,1997,63.959633
Egypt,EGY,1998,64.642624
Egypt,EGY,1999,61.62554
Egypt,EGY,2000,56.946407
Egypt,EGY,2001,51.529957
Egypt,EGY,2002,49.843746
Egypt,EGY,2003,48.27896
Egypt,EGY,2004,48.148327
Egypt,EGY,2005,49.71344
Egypt,EGY,2006,45.792885
Egypt,EGY,2007,46.430874
Egypt,EGY,2008,46.357243
Egypt,EGY,2009,46.84625
Egypt,EGY,2010,46.42931
Egypt,EGY,2011,44.417294
Egypt,EGY,2012,43.70066
Egypt,EGY,2013,44.52282
Egypt,EGY,2014,47.328644
Egypt,EGY,2015,47.59072
Egypt,EGY,2016,46.60743
Egypt,EGY,2017,42.60729
Egypt,EGY,2018,37.937794
Egypt,EGY,2019,36.496212
Egypt,EGY,2020,33.63569
Egypt,EGY,2021,33.96165
Egypt,EGY,2022,38.432148
Egypt,EGY,2023,37.938618
Estonia,EST,1985,34.145363
Estonia,EST,1986,33.941303
Estonia,EST,1987,33.768726
Estonia,EST,1988,34.648735
Estonia,EST,1989,34.674503
Estonia,EST,1990,32.404446
Estonia,EST,1991,31.195501
Estonia,EST,1992,24.079292
Estonia,EST,1993,30.710009
Estonia,EST,1994,27.597338
Estonia,EST,1995,23.910645
Estonia,EST,1996,24.370203
Estonia,EST,1997,24.292078
Estonia,EST,1998,27.188915
Estonia,EST,1999,27.568644
Estonia,EST,2000,24.017937
Estonia,EST,2001,26.65179
Estonia,EST,2002,29.966461
Estonia,EST,2003,25.795147
Estonia,EST,2004,25.65102
Estonia,EST,2005,25.987171
Estonia,EST,2006,27.489275
Estonia,EST,2007,25.33533
Estonia,EST,2008,26.21724
Estonia,EST,2009,27.222761
Estonia,EST,2010,22.529993
Estonia,EST,2011,22.020622
Estonia,EST,2012,25.921621
Estonia,EST,2013,24.277666
Estonia,EST,2014,23.48057
Estonia,EST,2015,25.327639
Estonia,EST,2016,23.959818
Estonia,EST,2017,22.5459
Estonia,EST,2018,22.438374
Estonia,EST,2019,24.838392
Estonia,EST,2020,27.334509
Estonia,EST,2021,25.713486
Estonia,EST,2022,25.821907
Estonia,EST,2023,28.23337
Europe,,1965,35.969402
Europe,,1966,37.622726
Europe,,1967,39.396633
Europe,,1968,40.676975
Europe,,1969,42.096504
Europe,,1970,43.98401
Europe,,1971,44.714977
Europe,,1972,45.798405
Europe,,1973,46.513046
Europe,,1974,45.263794
Europe,,1975,44.25499
Europe,,1976,44.493217
Europe,,1977,43.49855
Europe,,1978,44.096817
Europe,,1979,43.615334
Europe,,1980,42.550636
Europe,,1981,41.07045
Europe,,1982,39.700024
Europe,,1983,38.21666
Europe,,1984,37.211468
Europe,,1985,36.176052
Europe,,1986,36.582844
Europe,,1987,35.868683
Europe,,1988,35.44531
Europe,,1989,35.56359
Europe,,1990,35.751575
Europe,,1991,35.866207
Europe,,1992,35.847076
Europe,,1993,34.77874
Europe,,1994,35.201817
Europe,,1995,34.83929
Europe,,1996,34.07443
Europe,,1997,34.752262
Europe,,1998,34.901546
Europe,,1999,34.61549
Europe,,2000,33.723675
Europe,,2001,33.79987
Europe,,2002,33.687084
Europe,,2003,33.416847
Europe,,2004,33.17749
Europe,,2005,33.280365
Europe,,2006,33.064636
Europe,,2007,32.70361
Europe,,2008,32.610237
Europe,,2009,32.91293
Europe,,2010,31.694975
Europe,,2011,31.729586
Europe,,2012,31.094133
Europe,,2013,30.812109
Europe,,2014,31.556002
Europe,,2015,31.818634
Europe,,2016,31.960684
Europe,,2017,32.250957
Europe,,2018,31.824165
Europe,,2019,32.344086
Europe,,2020,30.451494
Europe,,2021,30.682009
Europe,,2022,32.353184
Europe,,2023,32.507698
Europe (EI),,1965,40.003242
Europe (EI),,1966,42.628918
Europe (EI),,1967,44.959755
Europe (EI),,1968,46.36468
Europe (EI),,1969,48.157475
Europe (EI),,1970,50.14183
Europe (EI),,1971,51.262325
Europe (EI),,1972,52.38368
Europe (EI),,1973,53.080444
Europe (EI),,1974,50.651722
Europe (EI),,1975,49.367302
Europe (EI),,1976,49.942215
Europe (EI),,1977,48.62103
Europe (EI),,1978,49.24675
Europe (EI),,1979,48.559917
Europe (EI),,1980,46.411724
Europe (EI),,1981,44.400772
Europe (EI),,1982,43.042492
Europe (EI),,1983,41.468876
Europe (EI),,1984,40.64469
Europe (EI),,1985,38.035393
Europe (EI),,1986,38.56906
Europe (EI),,1987,37.95394
Europe (EI),,1988,37.73142
Europe (EI),,1989,37.752144
Europe (EI),,1990,37.924324
Europe (EI),,1991,38.192455
Europe (EI),,1992,38.490753
Europe (EI),,1993,38.263702
Europe (EI),,1994,38.918816
Europe (EI),,1995,38.896187
Europe (EI),,1996,38.40359
Europe (EI),,1997,38.75933
Europe (EI),,1998,39.146957
Europe (EI),,1999,38.84995
Europe (EI),,2000,37.97324
Europe (EI),,2001,38.015347
Europe (EI),,2002,38.052
Europe (EI),,2003,37.528866
Europe (EI),,2004,37.325138
Europe (EI),,2005,37.378036
Europe (EI),,2006,37.09001
Europe (EI),,2007,36.711113
Europe (EI),,2008,36.440853
Europe (EI),,2009,36.733906
Europe (EI),,2010,35.136612
Europe (EI),,2011,34.9365
Europe (EI),,2012,33.852837
Europe (EI),,2013,33.588207
Europe (EI),,2014,34.28769
Europe (EI),,2015,34.862484
Europe (EI),,2016,35.128254
Europe (EI),,2017,35.587452
Europe (EI),,2018,35.34589
Europe (EI),,2019,35.725674
Europe (EI),,2020,33.31148
Europe (EI),,2021,33.342075
Europe (EI),,2022,35.927425
Europe (EI),,2023,36.396336
European Union (27),,1965,40.662212
European Union (27),,1966,43.341866
European Union (27),,1967,45.498714
European Union (27),,1968,47.002777
European Union (27),,1969,48.78385
European Union (27),,1970,50.808067
European Union (27),,1971,51.88993
European Union (27),,1972,52.84317
European Union (27),,1973,53.872005
European Union (27),,1974,51.207222
European Union (27),,1975,50.27615
European Union (27),,1976,51.05204
European Union (27),,1977,49.412186
European Union (27),,1978,50.002213
European Union (27),,1979,49.635506
European Union (27),,1980,47.427727
European Union (27),,1981,45.527126
European Union (27),,1982,43.782253
European Union (27),,1983,42.118828
European Union (27),,1984,39.997475
European Union (27),,1985,39.525043
European Union (27),,1986,40.282894
European Union (27),,1987,39.544945
European Union (27),,1988,39.34602
European Union (27),,1989,39.31095
European Union (27),,1990,40.165295
European Union (27),,1991,40.598877
European Union (27),,1992,41.57642
European Union (27),,1993,41.29173
European Union (27),,1994,41.669662
European Union (27),,1995,41.569588
European Union (27),,1996,41.152306
European Union (27),,1997,41.580738
European Union (27),,1998,42.310062
European Union (27),,1999,42.221577
European Union (27),,2000,41.4037
European Union (27),,2001,41.10609
European Union (27),,2002,41.094917
European Union (27),,2003,40.405445
European Union (27),,2004,40.09384
European Union (27),,2005,40.180836
European Union (27),,2006,39.82974
European Union (27),,2007,39.443092
European Union (27),,2008,39.170082
European Union (27),,2009,39.21228
European Union (27),,2010,37.577614
European Union (27),,2011,37.53883
European Union (27),,2012,36.41114
European Union (27),,2013,35.835533
European Union (27),,2014,36.445583
European Union (27),,2015,36.6464
European Union (27),,2016,36.8499
European Union (27),,2017,37.158794
European Union (27),,2018,36.9908
European Union (27),,2019,37.49877
European Union (27),,2020,35.363884
European Union (27),,2021,35.26453
European Union (27),,2022,37.82156
European Union (27),,2023,38.035767
Finland,FIN,1974,65.57051
Finland,FIN,1975,66.74002
Finland,FIN,1976,67.51651
Finland,FIN,1977,62.562855
Finland,FIN,1978,60.633915
Finland,FIN,1979,59.388763
Finland,FIN,1980,57.442593
Finland,FIN,1981,54.41695
Finland,FIN,1982,51.00546
Finland,FIN,1983,47.827774
Finland,FIN,1984,46.54247
Finland,FIN,1985,44.81802
Finland,FIN,1986,46.39879
Finland,FIN,1987,43.886894
Finland,FIN,1988,43.623272
Finland,FIN,1989,43.37205
Finland,FIN,1990,41.34753
Finland,FIN,1991,40.099037
Finland,FIN,1992,39.80909
Finland,FIN,1993,37.55805
Finland,FIN,1994,37.064297
Finland,FIN,1995,35.337166
Finland,FIN,1996,35.217903
Finland,FIN,1997,34.219906
Finland,FIN,1998,34.534664
Finland,FIN,1999,35.60943
Finland,FIN,2000,35.205326
Finland,FIN,2001,33.807003
Finland,FIN,2002,34.418297
Finland,FIN,2003,33.170597
Finland,FIN,2004,31.054598
Finland,FIN,2005,35.429737
Finland,FIN,2006,32.033
Finland,FIN,2007,32.418182
Finland,FIN,2008,32.500847
Finland,FIN,2009,33.06038
Finland,FIN,2010,31.55704
Finland,FIN,2011,32.746754
Finland,FIN,2012,32.32617
Finland,FIN,2013,33.499557
Finland,FIN,2014,32.759045
Finland,FIN,2015,33.01676
Finland,FIN,2016,34.212673
Finland,FIN,2017,33.843987
Finland,FIN,2018,32.99422
Finland,FIN,2019,33.435028
Finland,FIN,2020,31.23998
Finland,FIN,2021,28.6055
Finland,FIN,2022,30.677996
Finland,FIN,2023,27.368042
France,FRA,1965,47.30659
France,FRA,1966,49.622005
France,FRA,1967,53.683502
France,FRA,1968,55.2747
France,FRA,1969,58.088802
France,FRA,1970,60.947956
France,FRA,1971,64.19475
France,FRA,1972,66.94588
France,FRA,1973,68.71603
France,FRA,1974,66.51486
France,FRA,1975,64.29679
France,FRA,1976,65.672554
France,FRA,1977,61.831284
France,FRA,1978,62.154514
France,FRA,1979,60.12945
France,FRA,1980,56.24469
France,FRA,1981,51.532764
France,FRA,1982,49.50892
France,FRA,1983,47.266335
France,FRA,1984,44.039913
France,FRA,1985,41.931915
