Entity,Code,Year,Oil consumption - TWh
Israel,ISR,1979,90.86662
Israel,ISR,1980,92.546585
Israel,ISR,1981,94.11931
Israel,ISR,1982,94.85221
Israel,ISR,1983,89.02868
Israel,ISR,1984,85.71314
Israel,ISR,1985,76.264885
Israel,ISR,1986,79.106224
Israel,ISR,1987,84.97657
Israel,ISR,1988,94.02596
Israel,ISR,1989,97.610435
Israel,ISR,1990,101.24891
Israel,ISR,1991,101.151535
Israel,ISR,1992,116.151215
Israel,ISR,1993,124.56148
Israel,ISR,1994,129.30417
Israel,ISR,1995,146.87703
Israel,ISR,1996,143.86281
Israel,ISR,1997,157.65807
Israel,ISR,1998,164.65372
Israel,ISR,1999,174.33195
Israel,ISR,2000,154.44406
Israel,ISR,2001,143.08977
Israel,ISR,2002,142.72649
Israel,ISR,2003,146.52625
Israel,ISR,2004,139.08589
Israel,ISR,2005,136.45406
Israel,ISR,2006,132.76782
Israel,ISR,2007,135.56346
Israel,ISR,2008,134.59229
Israel,ISR,2009,124.926895
Israel,ISR,2010,123.84819
Israel,ISR,2011,129.7403
Israel,ISR,2012,154.56673
Israel,ISR,2013,117.32228
Israel,ISR,2014,109.4414
Israel,ISR,2015,116.403496
Israel,ISR,2016,119.49044
Israel,ISR,2017,124.57352
Israel,ISR,2018,125.8582
Israel,ISR,2019,127.13039
Israel,ISR,2020,109.8607
Israel,ISR,2021,114.3978
Israel,ISR,2022,125.30962
Israel,ISR,2023,123.503204
Italy,ITA,1965,610.7382
Italy,ITA,1966,673.43463
Italy,ITA,1967,745.36487
Italy,ITA,1968,821.8543
Italy,ITA,1969,905.27026
Italy,ITA,1970,1024.0592
Italy,ITA,1971,1101.3706
Italy,ITA,1972,1156.2516
Italy,ITA,1973,1217.0194
Italy,ITA,1974,1184.078
Italy,ITA,1975,1112.0737
Italy,ITA,1976,1162.1108
Italy,ITA,1977,1130.0887
Italy,ITA,1978,1186.6757
Italy,ITA,1979,1225.9446
Italy,ITA,1980,1163.8812
Italy,ITA,1981,1138.7346
Italy,ITA,1982,1081.3063
Italy,ITA,1983,1053.4364
Italy,ITA,1984,1005.08795
Italy,ITA,1985,999.88416
Italy,ITA,1986,1023.8364
Italy,ITA,1987,1067.5886
Italy,ITA,1988,1086.6914
Italy,ITA,1989,1118.1211
Italy,ITA,1990,1127.5317
Italy,ITA,1991,1134.5225
Italy,ITA,1992,1150.3917
Italy,ITA,1993,1119.7963
Italy,ITA,1994,1116.1196
Italy,ITA,1995,1153.9536
Italy,ITA,1996,1134.0676
Italy,ITA,1997,1145.1384
Italy,ITA,1998,1141.9586
Italy,ITA,1999,1132.5256
Italy,ITA,2000,1124.7026
Italy,ITA,2001,1102.6033
Italy,ITA,2002,1106.4277
Italy,ITA,2003,1095.8771
Italy,ITA,2004,1072.42
Italy,ITA,2005,1039.4667
Italy,ITA,2006,1038.1772
Italy,ITA,2007,1005.7119
Italy,ITA,2008,946.61163
Italy,ITA,2009,875.9916
Italy,ITA,2010,853.3912
Italy,ITA,2011,828.8807
Italy,ITA,2012,772.2136
Italy,ITA,2013,706.4804
Italy,ITA,2014,671.279
Italy,ITA,2015,710.4441
Italy,ITA,2016,704.78986
Italy,ITA,2017,713.6949
Italy,ITA,2018,730.3281
Italy,ITA,2019,709.052
Italy,ITA,2020,585.49164
Italy,ITA,2021,651.1038
Italy,ITA,2022,695.90265
Italy,ITA,2023,686.87396
Japan,JPN,1965,1022.0436
Japan,JPN,1966,1220.0682
Japan,JPN,1967,1445.0398
Japan,JPN,1968,1645.5842
Japan,JPN,1969,2017.5236
Japan,JPN,1970,2444.1143
Japan,JPN,1971,2633.4072
Japan,JPN,1972,2894.374
Japan,JPN,1973,3271.4678
Japan,JPN,1974,3098.3828
Japan,JPN,1975,3070.5293
Japan,JPN,1976,3215.9766
Japan,JPN,1977,3247.2256
Japan,JPN,1978,3274.6074
Japan,JPN,1979,3221.443
Japan,JPN,1980,2871.159
Japan,JPN,1981,2707.4973
Japan,JPN,1982,2555.3738
Japan,JPN,1983,2620.6226
Japan,JPN,1984,2568.1836
Japan,JPN,1985,2509.7917
Japan,JPN,1986,2522.5608
Japan,JPN,1987,2639.6982
Japan,JPN,1988,2798.2007
Japan,JPN,1989,2871.3735
Japan,JPN,1990,2928.7986
Japan,JPN,1991,3023.0889
Japan,JPN,1992,3098.17
Japan,JPN,1993,3044.2654
Japan,JPN,1994,3212.045
Japan,JPN,1995,3234.1843
Japan,JPN,1996,3259.9888
Japan,JPN,1997,3224.3533
Japan,JPN,1998,3134.1433
Japan,JPN,1999,3181.5173
Japan,JPN,2000,3179.205
Japan,JPN,2001,3076.0095
Japan,JPN,2002,3026.1128
Japan,JPN,2003,3117.3784
Japan,JPN,2004,3048.324
Japan,JPN,2005,3085.1174
Japan,JPN,2006,2975.5422
Japan,JPN,2007,2891.6797
Japan,JPN,2008,2780.451
Japan,JPN,2009,2495.382
Japan,JPN,2010,2514.9514
Japan,JPN,2011,2512.0217
Japan,JPN,2012,2666.3037
Japan,JPN,2013,2552.1658
Japan,JPN,2014,2422.2021
Japan,JPN,2015,2335.943
Japan,JPN,2016,2268.99
Japan,JPN,2017,2244.126
Japan,JPN,2018,2166.7988
Japan,JPN,2019,2112.3943
Japan,JPN,2020,1877.5267
Japan,JPN,2021,1911.5956
Japan,JPN,2022,1926.7228
Japan,JPN,2023,1848.5994
Kazakhstan,KAZ,1985,246.88788
Kazakhstan,KAZ,1986,224.8873
Kazakhstan,KAZ,1987,217.35507
Kazakhstan,KAZ,1988,218.25153
Kazakhstan,KAZ,1989,222.71521
Kazakhstan,KAZ,1990,256.32733
Kazakhstan,KAZ,1991,258.59717
Kazakhstan,KAZ,1992,241.58838
Kazakhstan,KAZ,1993,186.6075
Kazakhstan,KAZ,1994,146.3026
Kazakhstan,KAZ,1995,143.00717
Kazakhstan,KAZ,1996,120.907265
Kazakhstan,KAZ,1997,121.64777
Kazakhstan,KAZ,1998,101.10801
Kazakhstan,KAZ,1999,83.37866
Kazakhstan,KAZ,2000,92.2146
Kazakhstan,KAZ,2001,92.17118
Kazakhstan,KAZ,2002,94.16745
Kazakhstan,KAZ,2003,102.732086
Kazakhstan,KAZ,2004,105.7996
Kazakhstan,KAZ,2005,108.86972
Kazakhstan,KAZ,2006,125.201065
Kazakhstan,KAZ,2007,136.47191
Kazakhstan,KAZ,2008,135.96165
Kazakhstan,KAZ,2009,109.06764
Kazakhstan,KAZ,2010,113.10593
Kazakhstan,KAZ,2011,150.89111
Kazakhstan,KAZ,2012,161.30411
Kazakhstan,KAZ,2013,162.81444
Kazakhstan,KAZ,2014,167.67194
Kazakhstan,KAZ,2015,154.43547
Kazakhstan,KAZ,2016,157.8632
Kazakhstan,KAZ,2017,159.55869
Kazakhstan,KAZ,2018,170.21378
Kazakhstan,KAZ,2019,171.49724
Kazakhstan,KAZ,2020,148.74731
Kazakhstan,KAZ,2021,183.11275
Kazakhstan,KAZ,2022,180.0903
Kazakhstan,KAZ,2023,191.37799
Kuwait,KWT,1965,61.960056
Kuwait,KWT,1966,60.271442
Kuwait,KWT,1967,58.632427
Kuwait,KWT,1968,57.05615
Kuwait,KWT,1969,55.53032
Kuwait,KWT,1970,54.056026
Kuwait,KWT,1971,53.16879
Kuwait,KWT,1972,57.331783
Kuwait,KWT,1973,54.197147
Kuwait,KWT,1974,49.556572
Kuwait,KWT,1975,38.492832
Kuwait,KWT,1976,45.590458
Kuwait,KWT,1977,44.11577
Kuwait,KWT,1978,47.563553
Kuwait,KWT,1979,53.342728
Kuwait,KWT,1980,46.04957
Kuwait,KWT,1981,64.21076
Kuwait,KWT,1982,72.00998
Kuwait,KWT,1983,79.70098
Kuwait,KWT,1984,84.21019
Kuwait,KWT,1985,80.65508
Kuwait,KWT,1986,83.613396
Kuwait,KWT,1987,82.10621
Kuwait,KWT,1988,79.01365
Kuwait,KWT,1989,77.53027
Kuwait,KWT,1990,51.687668
Kuwait,KWT,1991,41.370697
Kuwait,KWT,1992,56.785267
Kuwait,KWT,1993,48.682903
Kuwait,KWT,1994,60.219498
Kuwait,KWT,1995,62.408756
Kuwait,KWT,1996,60.651096
Kuwait,KWT,1997,66.98625
Kuwait,KWT,1998,100.8192
Kuwait,KWT,1999,115.72912
Kuwait,KWT,2000,120.74285
Kuwait,KWT,2001,124.05458
Kuwait,KWT,2002,144.08148
Kuwait,KWT,2003,176.08955
Kuwait,KWT,2004,199.31427
Kuwait,KWT,2005,217.2431
Kuwait,KWT,2006,203.2084
Kuwait,KWT,2007,204.9861
Kuwait,KWT,2008,217.10063
Kuwait,KWT,2009,224.44307
Kuwait,KWT,2010,253.16403
Kuwait,KWT,2011,235.43369
Kuwait,KWT,2012,221.78746
Kuwait,KWT,2013,243.43689
Kuwait,KWT,2014,232.40001
Kuwait,KWT,2015,239.24208
Kuwait,KWT,2016,228.75003
Kuwait,KWT,2017,233.09961
Kuwait,KWT,2018,245.54509
Kuwait,KWT,2019,234.1572
Kuwait,KWT,2020,218.02269
Kuwait,KWT,2021,224.93161
Kuwait,KWT,2022,213.79933
Kuwait,KWT,2023,211.6026
Latvia,LVA,1985,67.93239
Latvia,LVA,1986,57.170307
Latvia,LVA,1987,46.47371
Latvia,LVA,1988,41.671085
Latvia,LVA,1989,41.656254
Latvia,LVA,1990,39.246185
Latvia,LVA,1991,38.05292
Latvia,LVA,1992,29.106192
Latvia,LVA,1993,26.014383
Latvia,LVA,1994,24.651974
Latvia,LVA,1995,22.18566
Latvia,LVA,1996,23.343493
Latvia,LVA,1997,20.726149
Latvia,LVA,1998,19.795252
Latvia,LVA,1999,18.437328
Latvia,LVA,2000,15.139174
Latvia,LVA,2001,17.654846
Latvia,LVA,2002,17.52924
Latvia,LVA,2003,17.693226
Latvia,LVA,2004,18.990347
Latvia,LVA,2005,20.104658
Latvia,LVA,2006,18.92615
Latvia,LVA,2007,20.558056
Latvia,LVA,2008,20.178953
Latvia,LVA,2009,18.382898
Latvia,LVA,2010,20.73869
Latvia,LVA,2011,19.040625
Latvia,LVA,2012,19.013836
Latvia,LVA,2013,19.216606
Latvia,LVA,2014,19.32151
Latvia,LVA,2015,20.291126
Latvia,LVA,2016,20.932833
Latvia,LVA,2017,21.379055
Latvia,LVA,2018,19.072533
Latvia,LVA,2019,21.895447
Latvia,LVA,2020,19.206448
Latvia,LVA,2021,20.026587
Latvia,LVA,2022,19.660797
Latvia,LVA,2023,19.631031
Lithuania,LTU,1985,102.38193
Lithuania,LTU,1986,85.666695
Lithuania,LTU,1987,94.00655
Lithuania,LTU,1988,90.391785
Lithuania,LTU,1989,92.738045
Lithuania,LTU,1990,82.824165
Lithuania,LTU,1991,90.637054
Lithuania,LTU,1992,51.86617
Lithuania,LTU,1993,45.75867
Lithuania,LTU,1994,42.190865
Lithuania,LTU,1995,38.271038
Lithuania,LTU,1996,39.927193
Lithuania,LTU,1997,40.03619
Lithuania,LTU,1998,45.90011
Lithuania,LTU,1999,36.30458
Lithuania,LTU,2000,28.525013
Lithuania,LTU,2001,31.414404
Lithuania,LTU,2002,30.50942
Lithuania,LTU,2003,28.764093
Lithuania,LTU,2004,31.088852
Lithuania,LTU,2005,33.62148
Lithuania,LTU,2006,33.145622
Lithuania,LTU,2007,33.59571
Lithuania,LTU,2008,36.063103
Lithuania,LTU,2009,31.06497
Lithuania,LTU,2010,31.699003
Lithuania,LTU,2011,30.631077
Lithuania,LTU,2012,30.995258
Lithuania,LTU,2013,30.120863
Lithuania,LTU,2014,29.522429
Lithuania,LTU,2015,32.41703
Lithuania,LTU,2016,35.661934
Lithuania,LTU,2017,36.70305
Lithuania,LTU,2018,39.08758
Lithuania,LTU,2019,39.03898
Lithuania,LTU,2020,36.593956
Lithuania,LTU,2021,36.981213
Lithuania,LTU,2022,37.15651
Lithuania,LTU,2023,37.773342
Lower-middle-income countries,,1965,466.98868
Lower-middle-income countries,,1966,536.9829
Lower-middle-income countries,,1967,565.5884
Lower-middle-income countries,,1968,623.9201
Lower-middle-income countries,,1969,671.0228
Lower-middle-income countries,,1970,710.4087
Lower-middle-income countries,,1971,747.17004
Lower-middle-income countries,,1972,798.40015
Lower-middle-income countries,,1973,861.55176
Lower-middle-income countries,,1974,868.7116
Lower-middle-income countries,,1975,939.3799
Lower-middle-income countries,,1976,992.3574
Lower-middle-income countries,,1977,1093.3792
Lower-middle-income countries,,1978,1141.4858
Lower-middle-income countries,,1979,1227.815
Lower-middle-income countries,,1980,1231.4221
Lower-middle-income countries,,1981,1281.1022
Lower-middle-income countries,,1982,1366.1692
Lower-middle-income countries,,1983,1504.3333
Lower-middle-income countries,,1984,1585.1428
Lower-middle-income countries,,1985,2555.533
Lower-middle-income countries,,1986,2564.107
Lower-middle-income countries,,1987,2680.3826
Lower-middle-income countries,,1988,2695.6318
Lower-middle-income countries,,1989,2797.236
Lower-middle-income countries,,1990,2945.8882
Lower-middle-income countries,,1991,2947.929
Lower-middle-income countries,,1992,2780.0493
Lower-middle-income countries,,1993,2731.0728
Lower-middle-income countries,,1994,2789.7732
Lower-middle-income countries,,1995,2957.423
Lower-middle-income countries,,1996,2985.7952
Lower-middle-income countries,,1997,3171.2642
Lower-middle-income countries,,1998,3234.9514
Lower-middle-income countries,,1999,3320.8167
Lower-middle-income countries,,2000,3391.2197
Lower-middle-income countries,,2001,3427.8572
Lower-middle-income countries,,2002,3487.0505
Lower-middle-income countries,,2003,3506.3936
Lower-middle-income countries,,2004,3690.024
Lower-middle-income countries,,2005,3790.931
Lower-middle-income countries,,2006,3968.543
Lower-middle-income countries,,2007,4175.1987
Lower-middle-income countries,,2008,4323.237
Lower-middle-income countries,,2009,4430.266
Lower-middle-income countries,,2010,4467.92
Lower-middle-income countries,,2011,4591.321
Lower-middle-income countries,,2012,4764.083
Lower-middle-income countries,,2013,4888.5967
Lower-middle-income countries,,2014,4921.7827
Lower-middle-income countries,,2015,5072.1406
Lower-middle-income countries,,2016,5427.286
Lower-middle-income countries,,2017,5553.4155
Lower-middle-income countries,,2018,5649.657
Lower-middle-income countries,,2019,5752.738
Lower-middle-income countries,,2020,5229.4917
Lower-middle-income countries,,2021,5454.2393
Lower-middle-income countries,,2022,5823.917
Lower-middle-income countries,,2023,5904.9487
Luxembourg,LUX,1965,9.832363
Luxembourg,LUX,1966,11.189572
Luxembourg,LUX,1967,12.358044
Luxembourg,LUX,1968,13.641634
Luxembourg,LUX,1969,15.104541
Luxembourg,LUX,1970,16.02329
Luxembourg,LUX,1971,16.681265
Luxembourg,LUX,1972,17.51691
Luxembourg,LUX,1973,19.464945
Luxembourg,LUX,1974,17.504738
Luxembourg,LUX,1975,15.61211
Luxembourg,LUX,1976,16.907217
Luxembourg,LUX,1977,16.632332
Luxembourg,LUX,1978,16.749968
Luxembourg,LUX,1979,15.525216
Luxembourg,LUX,1980,12.98823
Luxembourg,LUX,1981,12.481876
Luxembourg,LUX,1982,12.346533
Luxembourg,LUX,1983,11.758568
Luxembourg,LUX,1984,11.779353
Luxembourg,LUX,1985,12.517872
Luxembourg,LUX,1986,13.635571
Luxembourg,LUX,1987,15.456239
Luxembourg,LUX,1988,15.865759
Luxembourg,LUX,1989,17.436583
Luxembourg,LUX,1990,19.125217
Luxembourg,LUX,1991,22.283129
Luxembourg,LUX,1992,22.93275
Luxembourg,LUX,1993,22.86836
Luxembourg,LUX,1994,22.842442
Luxembourg,LUX,1995,21.410866
Luxembourg,LUX,1996,22.176525
Luxembourg,LUX,1997,23.158903
Luxembourg,LUX,1998,24.09103
Luxembourg,LUX,1999,25.739426
Luxembourg,LUX,2000,27.610802
Luxembourg,LUX,2001,29.310976
Luxembourg,LUX,2002,29.86881
Luxembourg,LUX,2003,32.06685
Luxembourg,LUX,2004,36.371384
Luxembourg,LUX,2005,37.356655
Luxembourg,LUX,2006,35.52233
Luxembourg,LUX,2007,34.57503
Luxembourg,LUX,2008,34.84931
Luxembourg,LUX,2009,32.625046
Luxembourg,LUX,2010,34.16721
Luxembourg,LUX,2011,34.88955
Luxembourg,LUX,2012,33.672718
Luxembourg,LUX,2013,33.112263
Luxembourg,LUX,2014,31.917315
Luxembourg,LUX,2015,31.355448
Luxembourg,LUX,2016,31.312542
Luxembourg,LUX,2017,32.775616
Luxembourg,LUX,2018,34.678898
Luxembourg,LUX,2019,35.056538
Luxembourg,LUX,2020,28.461853
Luxembourg,LUX,2021,30.569939
Luxembourg,LUX,2022,27.83879
Luxembourg,LUX,2023,27.010233
Malaysia,MYS,1965,31.176205
Malaysia,MYS,1966,35.99366
Malaysia,MYS,1967,38.8187
Malaysia,MYS,1968,39.985744
Malaysia,MYS,1969,43.46176
Malaysia,MYS,1970,40.44124
Malaysia,MYS,1971,45.043636
Malaysia,MYS,1972,49.289757
Malaysia,MYS,1973,52.4388
Malaysia,MYS,1974,52.28298
Malaysia,MYS,1975,54.68143
Malaysia,MYS,1976,61.358616
Malaysia,MYS,1977,73.671425
Malaysia,MYS,1978,78.81282
Malaysia,MYS,1979,88.16213
Malaysia,MYS,1980,95.84808
Malaysia,MYS,1981,103.31685
Malaysia,MYS,1982,107.18903
Malaysia,MYS,1983,114.6193
Malaysia,MYS,1984,112.66363
Malaysia,MYS,1985,110.8479
Malaysia,MYS,1986,102.05382
Malaysia,MYS,1987,104.55259
Malaysia,MYS,1988,111.706696
Malaysia,MYS,1989,115.90021
Malaysia,MYS,1990,134.57195
Malaysia,MYS,1991,152.95303
Malaysia,MYS,1992,181.0182
Malaysia,MYS,1993,186.71935
Malaysia,MYS,1994,196.5406
Malaysia,MYS,1995,224.80556
Malaysia,MYS,1996,246.50568
Malaysia,MYS,1997,281.96838
Malaysia,MYS,1998,257.74655
Malaysia,MYS,1999,251.90372
Malaysia,MYS,2000,272.32065
Malaysia,MYS,2001,294.5357
Malaysia,MYS,2002,318.86258
Malaysia,MYS,2003,333.62247
Malaysia,MYS,2004,349.71957
Malaysia,MYS,2005,362.19116
Malaysia,MYS,2006,350.31897
Malaysia,MYS,2007,373.591
Malaysia,MYS,2008,358.46222
Malaysia,MYS,2009,355.6215
Malaysia,MYS,2010,359.263
Malaysia,MYS,2011,366.93445
Malaysia,MYS,2012,402.15158
Malaysia,MYS,2013,427.70407
Malaysia,MYS,2014,429.4578
Malaysia,MYS,2015,398.72943
Malaysia,MYS,2016,443.14453
Malaysia,MYS,2017,417.46057
Malaysia,MYS,2018,423.15356
Malaysia,MYS,2019,459.84583
Malaysia,MYS,2020,381.9659
Malaysia,MYS,2021,368.1761
Malaysia,MYS,2022,444.4453
Malaysia,MYS,2023,496.3238
Mexico,MEX,1965,178.4483
Mexico,MEX,1966,186.99396
Mexico,MEX,1967,200.27634
Mexico,MEX,1968,217.78389
Mexico,MEX,1969,230.15845
Mexico,MEX,1970,247.47472
Mexico,MEX,1971,262.43677
Mexico,MEX,1972,295.5131
Mexico,MEX,1973,316.24557
Mexico,MEX,1974,357.2522
Mexico,MEX,1975,394.21106
Mexico,MEX,1976,434.23633
Mexico,MEX,1977,448.20316
Mexico,MEX,1978,504.61945
Mexico,MEX,1979,541.5423
Mexico,MEX,1980,603.66943
Mexico,MEX,1981,660.86053
Mexico,MEX,1982,684.2733
Mexico,MEX,1983,666.7177
Mexico,MEX,1984,705.7309
Mexico,MEX,1985,734.98035
Mexico,MEX,1986,744.0882
Mexico,MEX,1987,780.321
Mexico,MEX,1988,778.40265
Mexico,MEX,1989,832.99884
Mexico,MEX,1990,916.3862
Mexico,MEX,1991,941.7246
Mexico,MEX,1992,954.6505
Mexico,MEX,1993,947.3392
Mexico,MEX,1994,1021.43054
Mexico,MEX,1995,950.10956
Mexico,MEX,1996,964.5441
Mexico,MEX,1997,1006.9446
Mexico,MEX,1998,1054.3689
Mexico,MEX,1999,1047.0767
Mexico,MEX,2000,1117.636
Mexico,MEX,2001,1107.0106
Mexico,MEX,2002,1051.1785
Mexico,MEX,2003,1085.1881
Mexico,MEX,2004,1137.8489
Mexico,MEX,2005,1226.2463
Mexico,MEX,2006,1184.8331
Mexico,MEX,2007,1236.413
Mexico,MEX,2008,1275.8926
Mexico,MEX,2009,1219.5841
Mexico,MEX,2010,1171.3153
Mexico,MEX,2011,1188.1461
Mexico,MEX,2012,1213.6659
Mexico,MEX,2013,1175.1096
Mexico,MEX,2014,1121.4917
Mexico,MEX,2015,1087.805
Mexico,MEX,2016,1117.6814
Mexico,MEX,2017,1090.6477
Mexico,MEX,2018,1021.4716
Mexico,MEX,2019,974.0515
Mexico,MEX,2020,838.9449
Mexico,MEX,2021,956.65015
Mexico,MEX,2022,1048.4077
Mexico,MEX,2023,1065.9581
Middle Africa (EI),,1965,24.153852
Middle Africa (EI),,1966,24.54173
Middle Africa (EI),,1967,25.013054
Middle Africa (EI),,1968,25.758215
Middle Africa (EI),,1969,26.483377
Middle Africa (EI),,1970,26.86877
Middle Africa (EI),,1971,31.117723
Middle Africa (EI),,1972,32.45925
Middle Africa (EI),,1973,33.634758
Middle Africa (EI),,1974,34.716637
Middle Africa (EI),,1975,33.801495
Middle Africa (EI),,1976,34.649208
Middle Africa (EI),,1977,37.209366
Middle Africa (EI),,1978,43.98072
Middle Africa (EI),,1979,44.275116
Middle Africa (EI),,1980,44.587627
Middle Africa (EI),,1981,47.206768
Middle Africa (EI),,1982,43.84725
Middle Africa (EI),,1983,50.073887
Middle Africa (EI),,1984,45.308628
Middle Africa (EI),,1985,50.879715
Middle Africa (EI),,1986,48.55702
Middle Africa (EI),,1987,49.547092
Middle Africa (EI),,1988,52.38567
Middle Africa (EI),,1989,53.232723
Middle Africa (EI),,1990,48.54278
Middle Africa (EI),,1991,46.208416
Middle Africa (EI),,1992,46.06318
Middle Africa (EI),,1993,47.79885
Middle Africa (EI),,1994,47.06603
Middle Africa (EI),,1995,45.6702
Middle Africa (EI),,1996,45.850822
Middle Africa (EI),,1997,47.462112
Middle Africa (EI),,1998,44.828396
Middle Africa (EI),,1999,47.448288
Middle Africa (EI),,2000,53.015316
Middle Africa (EI),,2001,55.15959
Middle Africa (EI),,2002,58.657295
Middle Africa (EI),,2003,64.488594
Middle Africa (EI),,2004,68.23518
Middle Africa (EI),,2005,64.02568
Middle Africa (EI),,2006,73.48635
Middle Africa (EI),,2007,83.63958
Middle Africa (EI),,2008,94.361496
Middle Africa (EI),,2009,106.80973
Middle Africa (EI),,2010,112.91575
Middle Africa (EI),,2011,120.14768
Middle Africa (EI),,2012,136.08406
Middle Africa (EI),,2013,155.00269
Middle Africa (EI),,2014,163.89104
Middle Africa (EI),,2015,160.14224
Middle Africa (EI),,2016,147.11818
Middle Africa (EI),,2017,137.8408
Middle Africa (EI),,2018,139.72289
Middle Africa (EI),,2019,149.34271
Middle Africa (EI),,2020,119.786804
Middle Africa (EI),,2021,140.64162
Middle Africa (EI),,2022,161.16632
Middle Africa (EI),,2023,168.40974
Middle East (EI),,1965,491.44632
Middle East (EI),,1966,503.7902
Middle East (EI),,1967,525.9555
Middle East (EI),,1968,541.7199
Middle East (EI),,1969,563.47205
Middle East (EI),,1970,597.932
Middle East (EI),,1971,640.9845
Middle East (EI),,1972,681.81573
Middle East (EI),,1973,739.85297
Middle East (EI),,1974,786.39124
Middle East (EI),,1975,752.72205
Middle East (EI),,1976,858.6771
Middle East (EI),,1977,974.5657
Middle East (EI),,1978,1025.7974
Middle East (EI),,1979,1159.3568
Middle East (EI),,1980,1105.2087
Middle East (EI),,1981,1207.3297
Middle East (EI),,1982,1319.0878
Middle East (EI),,1983,1480.3683
Middle East (EI),,1984,1614.4838
Middle East (EI),,1985,1700.0228
Middle East (EI),,1986,1695.3132
Middle East (EI),,1987,1778.6168
Middle East (EI),,1988,1846.8494
Middle East (EI),,1989,1894.5037
Middle East (EI),,1990,1952.2261
Middle East (EI),,1991,2019.6924
Middle East (EI),,1992,2151.9475
Middle East (EI),,1993,2304.3518
Middle East (EI),,1994,2531.8394
Middle East (EI),,1995,2518.3345
Middle East (EI),,1996,2573.8599
Middle East (EI),,1997,2705.4265
Middle East (EI),,1998,2692.5364
Middle East (EI),,1999,2684.6917
Middle East (EI),,2000,2814.3535
Middle East (EI),,2001,2934.9187
Middle East (EI),,2002,3001.3157
Middle East (EI),,2003,3102.2976
Middle East (EI),,2004,3311.0332
Middle East (EI),,2005,3498.2104
Middle East (EI),,2006,3661.6086
Middle East (EI),,2007,3718.895
Middle East (EI),,2008,3986.0554
Middle East (EI),,2009,4018.7356
Middle East (EI),,2010,4189.9404
Middle East (EI),,2011,4322.764
Middle East (EI),,2012,4477.1143
Middle East (EI),,2013,4640.55
Middle East (EI),,2014,4727.2744
Middle East (EI),,2015,4702.626
Middle East (EI),,2016,4817.408
Middle East (EI),,2017,4874.325
Middle East (EI),,2018,4826.3477
Middle East (EI),,2019,4713.034
Middle East (EI),,2020,4367.314
Middle East (EI),,2021,4613.969
Middle East (EI),,2022,4958.795
Middle East (EI),,2023,5079.116
Morocco,MAR,1965,11.545965
Morocco,MAR,1966,16.513163
Morocco,MAR,1967,18.142168
Morocco,MAR,1968,19.909143
Morocco,MAR,1969,21.551186
Morocco,MAR,1970,22.55748
Morocco,MAR,1971,23.806574
Morocco,MAR,1972,25.329979
Morocco,MAR,1973,30.294249
Morocco,MAR,1974,32.480705
Morocco,MAR,1975,33.62336
Morocco,MAR,1976,36.71666
Morocco,MAR,1977,41.40305
Morocco,MAR,1978,44.40629
Morocco,MAR,1979,50.361397
Morocco,MAR,1980,51.022358
Morocco,MAR,1981,50.176956
Morocco,MAR,1982,52.811638
Morocco,MAR,1983,53.351723
Morocco,MAR,1984,55.483395
Morocco,MAR,1985,55.250378
Morocco,MAR,1986,54.291435
Morocco,MAR,1987,54.27466
Morocco,MAR,1988,58.015285
Morocco,MAR,1989,63.670048
Morocco,MAR,1990,65.89839
Morocco,MAR,1991,65.97015
Morocco,MAR,1992,77.84268
Morocco,MAR,1993,79.18833
Morocco,MAR,1994,86.091125
Morocco,MAR,1995,81.52536
Morocco,MAR,1996,76.85733
Morocco,MAR,1997,81.739136
Morocco,MAR,1998,81.00672
Morocco,MAR,1999,89.25713
Morocco,MAR,2000,83.48259
Morocco,MAR,2001,83.637276
Morocco,MAR,2002,87.03641
Morocco,MAR,2003,87.084114
Morocco,MAR,2004,100.61575
Morocco,MAR,2005,109.33424
Morocco,MAR,2006,110.873024
Morocco,MAR,2007,115.9952
Morocco,MAR,2008,127.88396
Morocco,MAR,2009,129.22275
Morocco,MAR,2010,143.70778
Morocco,MAR,2011,153.33934
Morocco,MAR,2012,154.29112
Morocco,MAR,2013,156.06314
Morocco,MAR,2014,148.68529
Morocco,MAR,2015,145.51521
Morocco,MAR,2016,149.06464
Morocco,MAR,2017,157.80402
Morocco,MAR,2018,154.05063
Morocco,MAR,2019,156.34242
Morocco,MAR,2020,136.50922
Morocco,MAR,2021,154.91988
Morocco,MAR,2022,159.81696
Morocco,MAR,2023,158.48438
Netherlands,NLD,1965,295.90454
Netherlands,NLD,1966,320.8774
Netherlands,NLD,1967,327.9667
Netherlands,NLD,1968,353.7581
Netherlands,NLD,1969,385.83737
Netherlands,NLD,1970,429.0313
Netherlands,NLD,1971,423.7892
Netherlands,NLD,1972,472.7687
Netherlands,NLD,1973,487.92667
Netherlands,NLD,1974,418.32544
Netherlands,NLD,1975,412.4857
Netherlands,NLD,1976,464.2084
Netherlands,NLD,1977,445.5194
Netherlands,NLD,1978,455.18344
Netherlands,NLD,1979,490.4418
Netherlands,NLD,1980,458.67545
Netherlands,NLD,1981,426.86792
Netherlands,NLD,1982,373.0677
Netherlands,NLD,1983,353.5345
Netherlands,NLD,1984,349.00687
Netherlands,NLD,1985,353.14584
Netherlands,NLD,1986,391.5668
Netherlands,NLD,1987,394.37207
Netherlands,NLD,1988,418.44595
Netherlands,NLD,1989,412.89236
Netherlands,NLD,1990,428.5198
