Entity,Code,Year,Wind (% equivalent primary energy)
Ireland,IRL,2022,15.713482
Ireland,IRL,2023,16.653442
Israel,ISR,1990,0
Israel,ISR,1991,0
Israel,ISR,1992,0
Israel,ISR,1993,0
Israel,ISR,1994,0
Israel,ISR,1995,0
Israel,ISR,1996,0
Israel,ISR,1997,0
Israel,ISR,1998,0
Israel,ISR,1999,0
Israel,ISR,2000,0
Israel,ISR,2001,0.01292965
Israel,ISR,2002,0.013852306
Israel,ISR,2003,0.01457125
Israel,ISR,2004,0.01301827
Israel,ISR,2005,0.012874541
Israel,ISR,2006,0.011568629
Israel,ISR,2007,0.011084989
Israel,ISR,2008,0.009637151
Israel,ISR,2009,0.009858335
Israel,ISR,2010,0.008377249
Israel,ISR,2011,0.0071504298
Israel,ISR,2012,0.0058189416
Israel,ISR,2013,0.006120398
Israel,ISR,2014,0.04303003
Israel,ISR,2015,0.006461788
Israel,ISR,2016,0.028643355
Israel,ISR,2017,0.028321767
Israel,ISR,2018,0.036553223
Israel,ISR,2019,0.053683024
Israel,ISR,2020,0.057456642
Israel,ISR,2021,0.038751155
Israel,ISR,2022,0.16046329
Israel,ISR,2023,0.37012675
Italy,ITA,1965,0
Italy,ITA,1966,0
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,0
Italy,ITA,1970,0
Italy,ITA,1971,0
Italy,ITA,1972,0
Italy,ITA,1973,0
Italy,ITA,1974,0
Italy,ITA,1975,0
Italy,ITA,1976,0
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,0
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0
Italy,ITA,1986,0
Italy,ITA,1987,0
Italy,ITA,1988,0
Italy,ITA,1989,0.00032406318
Italy,ITA,1990,0.00030595023
Italy,ITA,1991,0.00044495377
Italy,ITA,1992,0.0002978503
Italy,ITA,1993,0.0006085645
Italy,ITA,1994,0.0010674025
Italy,ITA,1995,0.0013188224
Italy,ITA,1996,0.004837181
Italy,ITA,1997,0.017718354
Italy,ITA,1998,0.034052804
Italy,ITA,1999,0.05753
Italy,ITA,2000,0.07930248
Italy,ITA,2001,0.16512948
Italy,ITA,2002,0.19670431
Italy,ITA,2003,0.19668859
Italy,ITA,2004,0.24220082
Italy,ITA,2005,0.30491894
Italy,ITA,2006,0.38600165
Italy,ITA,2007,0.5309605
Italy,ITA,2008,0.6467948
Italy,ITA,2009,0.9267466
Italy,ITA,2010,1.2436415
Italy,ITA,2011,1.3609407
Italy,ITA,2012,1.8911381
Italy,ITA,2013,2.184469
Italy,ITA,2014,2.3332593
Italy,ITA,2015,2.20272
Italy,ITA,2016,2.5990722
Italy,ITA,2017,2.561761
Italy,ITA,2018,2.5286872
Italy,ITA,2019,2.9266438
Italy,ITA,2020,2.9827187
Italy,ITA,2021,3.0962036
Italy,ITA,2022,3.1096232
Italy,ITA,2023,3.7012649
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0
Japan,JPN,1991,0
Japan,JPN,1992,0
Japan,JPN,1993,0.000051432635
Japan,JPN,1994,0.00004962103
Japan,JPN,1995,0.000047996837
Japan,JPN,1996,0.00009412237
Japan,JPN,1997,0.000046161447
Japan,JPN,1998,0.00034560502
Japan,JPN,1999,0.00175011
Japan,JPN,2000,0.0051542497
Japan,JPN,2001,0.011968282
Japan,JPN,2002,0.019550743
Japan,JPN,2003,0.039151996
Japan,JPN,2004,0.066424005
Japan,JPN,2005,0.08609509
Japan,JPN,2006,0.095882416
Japan,JPN,2007,0.123479046
Japan,JPN,2008,0.13437651
Japan,JPN,2009,0.17025048
Japan,JPN,2010,0.18209451
Japan,JPN,2011,0.21697834
Japan,JPN,2012,0.23081447
Japan,JPN,2013,0.25091445
Japan,JPN,2014,0.2500975
Japan,JPN,2015,0.2622121
Japan,JPN,2016,0.26998687
Japan,JPN,2017,0.3092126
Japan,JPN,2018,0.36662993
Japan,JPN,2019,0.37751213
Japan,JPN,2020,0.4574764
Japan,JPN,2021,0.4953515
Japan,JPN,2022,0.4904706
Japan,JPN,2023,0.5378146
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0
Kazakhstan,KAZ,1995,0
Kazakhstan,KAZ,1996,0
Kazakhstan,KAZ,1997,0
Kazakhstan,KAZ,1998,0
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0.000058431284
Kazakhstan,KAZ,2012,0.0010011942
Kazakhstan,KAZ,2013,0.0016945075
Kazakhstan,KAZ,2014,0.0046724943
Kazakhstan,KAZ,2015,0.055782188
Kazakhstan,KAZ,2016,0.103488214
Kazakhstan,KAZ,2017,0.1182088
Kazakhstan,KAZ,2018,0.1291741
Kazakhstan,KAZ,2019,0.23337375
Kazakhstan,KAZ,2020,0.3670916
Kazakhstan,KAZ,2021,0.55587786
Kazakhstan,KAZ,2022,0.73567736
Kazakhstan,KAZ,2023,1.1458665
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0.0071312804
Latvia,LVA,1997,0.0141576445
Latvia,LVA,1998,0.013008602
Latvia,LVA,1999,0.015323443
Latvia,LVA,2000,0.03916108
Latvia,LVA,2001,0.021673385
Latvia,LVA,2002,0.078267455
Latvia,LVA,2003,0.3435585
Latvia,LVA,2004,0.3099525
Latvia,LVA,2005,0.28659946
Latvia,LVA,2006,0.2938451
Latvia,LVA,2007,0.32631487
Latvia,LVA,2008,0.35245085
Latvia,LVA,2009,0.3059058
Latvia,LVA,2010,0.27381414
Latvia,LVA,2011,0.44177243
Latvia,LVA,2012,0.6442803
Latvia,LVA,2013,0.7331581
Latvia,LVA,2014,0.6714988
Latvia,LVA,2015,0.9482834
Latvia,LVA,2016,0.78207105
Latvia,LVA,2017,0.81504416
Latvia,LVA,2018,0.74115217
Latvia,LVA,2019,0.90535897
Latvia,LVA,2020,1.1367098
Latvia,LVA,2021,0.86824757
Latvia,LVA,2022,1.2887164
Latvia,LVA,2023,1.725575
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0.0033453468
Lithuania,LTU,2005,0.00546347
Lithuania,LTU,2006,0.04345578
Lithuania,LTU,2007,0.30276087
Lithuania,LTU,2008,0.37658423
Lithuania,LTU,2009,0.48919767
Lithuania,LTU,2010,0.93919563
Lithuania,LTU,2011,1.9074526
Lithuania,LTU,2012,2.1577818
Lithuania,LTU,2013,2.5902326
Lithuania,LTU,2014,2.828848
Lithuania,LTU,2015,3.403584
Lithuania,LTU,2016,4.6265235
Lithuania,LTU,2017,5.24867
Lithuania,LTU,2018,4.268538
Lithuania,LTU,2019,5.5984955
Lithuania,LTU,2020,5.797344
Lithuania,LTU,2021,5.0793366
Lithuania,LTU,2022,6.060024
Lithuania,LTU,2023,9.8191395
Lower-middle-income countries,,1965,0
Lower-middle-income countries,,1966,0
Lower-middle-income countries,,1967,0
Lower-middle-income countries,,1968,0
Lower-middle-income countries,,1969,0
Lower-middle-income countries,,1970,0
Lower-middle-income countries,,1971,0
Lower-middle-income countries,,1972,0
Lower-middle-income countries,,1973,0
Lower-middle-income countries,,1974,0
Lower-middle-income countries,,1975,0
Lower-middle-income countries,,1976,0
Lower-middle-income countries,,1977,0
Lower-middle-income countries,,1978,0
Lower-middle-income countries,,1979,0
Lower-middle-income countries,,1980,0
Lower-middle-income countries,,1981,0
Lower-middle-income countries,,1982,0
Lower-middle-income countries,,1983,0
Lower-middle-income countries,,1984,0
Lower-middle-income countries,,1985,0
Lower-middle-income countries,,1986,0
Lower-middle-income countries,,1987,0
Lower-middle-income countries,,1988,0
Lower-middle-income countries,,1989,0
Lower-middle-income countries,,1990,0.0010809855
Lower-middle-income countries,,1991,0.0040251915
Lower-middle-income countries,,1992,0.0032366493
Lower-middle-income countries,,1993,0.0035749055
Lower-middle-income countries,,1994,0.007218546
Lower-middle-income countries,,1995,0.017957168
Lower-middle-income countries,,1996,0.031023126
Lower-middle-income countries,,1997,0.034114115
Lower-middle-income countries,,1998,0.036197387
Lower-middle-income countries,,1999,0.04845287
Lower-middle-income countries,,2000,0.055264264
Lower-middle-income countries,,2001,0.076659605
Lower-middle-income countries,,2002,0.07424372
Lower-middle-income countries,,2003,0.08883791
Lower-middle-income countries,,2004,0.15708618
Lower-middle-income countries,,2005,0.16976652
Lower-middle-income countries,,2006,0.24519786
Lower-middle-income countries,,2007,0.2857776
Lower-middle-income countries,,2008,0.33830792
Lower-middle-income countries,,2009,0.371839
Lower-middle-income countries,,2010,0.4309707
Lower-middle-income countries,,2011,0.49746
Lower-middle-income countries,,2012,0.54662025
Lower-middle-income countries,,2013,0.5952549
Lower-middle-income countries,,2014,0.6412461
Lower-middle-income countries,,2015,0.65301967
Lower-middle-income countries,,2016,0.8242609
Lower-middle-income countries,,2017,0.927597
Lower-middle-income countries,,2018,1.0362598
Lower-middle-income countries,,2019,1.098862
Lower-middle-income countries,,2020,1.1131911
Lower-middle-income countries,,2021,1.2149475
Lower-middle-income countries,,2022,1.2720677
Lower-middle-income countries,,2023,1.4062897
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0.025969962
Luxembourg,LUX,1998,0.098603114
Luxembourg,LUX,1999,0.15268607
Luxembourg,LUX,2000,0.19665717
Luxembourg,LUX,2001,0.17494068
Luxembourg,LUX,2002,0.16394389
Luxembourg,LUX,2003,0.16604832
Luxembourg,LUX,2004,0.21926354
Luxembourg,LUX,2005,0.28469583
Luxembourg,LUX,2006,0.31959003
Luxembourg,LUX,2007,0.36264142
Luxembourg,LUX,2008,0.3421544
Luxembourg,LUX,2009,0.37244776
Luxembourg,LUX,2010,0.3050683
Luxembourg,LUX,2011,0.36191705
Luxembourg,LUX,2012,0.4429481
Luxembourg,LUX,2013,0.49523228
Luxembourg,LUX,2014,0.48875386
Luxembourg,LUX,2015,0.6373354
Luxembourg,LUX,2016,0.6398654
Luxembourg,LUX,2017,1.4089361
Luxembourg,LUX,2018,1.4506189
Luxembourg,LUX,2019,1.5679458
Luxembourg,LUX,2020,2.2747018
Luxembourg,LUX,2021,1.9031608
Luxembourg,LUX,2022,2.0999124
Luxembourg,LUX,2023,3.2162573
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0
Malaysia,MYS,2013,0
Malaysia,MYS,2014,0
Malaysia,MYS,2015,0
Malaysia,MYS,2016,0
Malaysia,MYS,2017,0
Malaysia,MYS,2018,0
Malaysia,MYS,2019,0
Malaysia,MYS,2020,0
Malaysia,MYS,2021,0
Malaysia,MYS,2022,0
Malaysia,MYS,2023,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.00022417282
Mexico,MEX,1991,0.00021779802
Mexico,MEX,1992,0.00021363921
Mexico,MEX,1993,0.00021344236
Mexico,MEX,1994,0.0010094565
Mexico,MEX,1995,0.0014380865
Mexico,MEX,1996,0.0012013061
Mexico,MEX,1997,0.0023457333
Mexico,MEX,1998,0.0028176547
Mexico,MEX,1999,0.0031475793
Mexico,MEX,2000,0.0033179938
Mexico,MEX,2001,0.0031483974
Mexico,MEX,2002,0.0035635738
Mexico,MEX,2003,0.0031650702
Mexico,MEX,2004,0.0031269789
Mexico,MEX,2005,0.0026938177
Mexico,MEX,2006,0.0062485267
Mexico,MEX,2007,0.033902057
Mexico,MEX,2008,0.033274066
Mexico,MEX,2009,0.07866141
Mexico,MEX,2010,0.16181253
Mexico,MEX,2011,0.20465262
Mexico,MEX,2012,0.45109722
Mexico,MEX,2013,0.5084867
Mexico,MEX,2014,0.78048056
Mexico,MEX,2015,1.0678369
Mexico,MEX,2016,1.232918
Mexico,MEX,2017,1.2324058
Mexico,MEX,2018,1.452373
Mexico,MEX,2019,1.9671364
Mexico,MEX,2020,2.5341616
Mexico,MEX,2021,2.5344121
Mexico,MEX,2022,2.3545642
Mexico,MEX,2023,2.395268
Middle Africa (EI),,1980,0
Middle Africa (EI),,1981,0
Middle Africa (EI),,1982,0
Middle Africa (EI),,1983,0
Middle Africa (EI),,1984,0
Middle Africa (EI),,1985,0
Middle Africa (EI),,1986,0
Middle Africa (EI),,1987,0
Middle Africa (EI),,1988,0
Middle Africa (EI),,1989,0
Middle Africa (EI),,1990,0
Middle Africa (EI),,1991,0
Middle Africa (EI),,1992,0
Middle Africa (EI),,1993,0
Middle Africa (EI),,1994,0
Middle Africa (EI),,1995,0
Middle Africa (EI),,1996,0
Middle Africa (EI),,1997,0
Middle Africa (EI),,1998,0
Middle Africa (EI),,1999,0
Middle Africa (EI),,2000,0
Middle Africa (EI),,2001,0
Middle Africa (EI),,2002,0
Middle Africa (EI),,2003,0
Middle Africa (EI),,2004,0
Middle Africa (EI),,2005,0
Middle Africa (EI),,2006,0
Middle Africa (EI),,2007,0
Middle Africa (EI),,2008,0
Middle Africa (EI),,2009,0
Middle Africa (EI),,2010,0
Middle Africa (EI),,2011,0
Middle Africa (EI),,2012,0
Middle Africa (EI),,2013,0
Middle Africa (EI),,2014,0
Middle Africa (EI),,2015,0
Middle Africa (EI),,2016,0.009081848
Middle Africa (EI),,2017,0.00902465
Middle Africa (EI),,2018,0.008598881
Middle Africa (EI),,2019,0.008342191
Middle Africa (EI),,2020,0.008902132
Middle Africa (EI),,2021,0.007991665
Middle Africa (EI),,2022,0.007491187
Middle Africa (EI),,2023,0.0073729767
Middle East (EI),,1971,0
Middle East (EI),,1972,0
Middle East (EI),,1973,0
Middle East (EI),,1974,0
Middle East (EI),,1975,0
Middle East (EI),,1976,0
Middle East (EI),,1977,0
Middle East (EI),,1978,0
Middle East (EI),,1979,0
Middle East (EI),,1980,0
Middle East (EI),,1981,0
Middle East (EI),,1982,0
Middle East (EI),,1983,0
Middle East (EI),,1984,0
Middle East (EI),,1985,0
Middle East (EI),,1986,0
Middle East (EI),,1987,0
Middle East (EI),,1988,0
Middle East (EI),,1989,0
Middle East (EI),,1990,0.0000988954
Middle East (EI),,1991,0.00009554409
Middle East (EI),,1992,0.00008707747
Middle East (EI),,1993,0.00008471527
Middle East (EI),,1994,0.00007624415
Middle East (EI),,1995,0.00007395487
Middle East (EI),,1996,0.00007171575
Middle East (EI),,1997,0.00020472403
Middle East (EI),,1998,0.00019934968
Middle East (EI),,1999,0.0024790813
Middle East (EI),,2000,0.0024493346
Middle East (EI),,2001,0.0027338488
Middle East (EI),,2002,0.002439425
Middle East (EI),,2003,0.0022388783
Middle East (EI),,2004,0.0029553114
Middle East (EI),,2005,0.003880465
Middle East (EI),,2006,0.0059421617
Middle East (EI),,2007,0.006288924
Middle East (EI),,2008,0.007862326
Middle East (EI),,2009,0.008806318
Middle East (EI),,2010,0.006201295
Middle East (EI),,2011,0.0073000723
Middle East (EI),,2012,0.009211686
Middle East (EI),,2013,0.0070817713
Middle East (EI),,2014,0.007356843
Middle East (EI),,2015,0.007809032
Middle East (EI),,2016,0.015645687
Middle East (EI),,2017,0.021276169
Middle East (EI),,2018,0.039146118
Middle East (EI),,2019,0.0428532
Middle East (EI),,2020,0.06950259
Middle East (EI),,2021,0.07408974
Middle East (EI),,2022,0.11442893
Middle East (EI),,2023,0.11791843
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0.1611117
Morocco,MAR,2001,0.47641504
Morocco,MAR,2002,0.43504754
Morocco,MAR,2003,0.4508582
Morocco,MAR,2004,0.38580295
Morocco,MAR,2005,0.36614886
Morocco,MAR,2006,0.31656927
Morocco,MAR,2007,0.48314127
Morocco,MAR,2008,0.46519482
Morocco,MAR,2009,0.6213276
Morocco,MAR,2010,0.9379284
Morocco,MAR,2011,0.9326322
Morocco,MAR,2012,0.95773506
Morocco,MAR,2013,1.5473984
Morocco,MAR,2014,2.4014564
Morocco,MAR,2015,3.0719512
Morocco,MAR,2016,3.5962868
Morocco,MAR,2017,3.4545443
Morocco,MAR,2018,4.202221
Morocco,MAR,2019,4.694848
Morocco,MAR,2020,4.972348
Morocco,MAR,2021,4.966468
Morocco,MAR,2022,5.228661
Morocco,MAR,2023,6.2678375
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0.00034238794
Netherlands,NLD,1987,0.0006709487
Netherlands,NLD,1988,0.0053497883
Netherlands,NLD,1989,0.0076549305
Netherlands,NLD,1990,0.018182173
Netherlands,NLD,1991,0.028038496
Netherlands,NLD,1992,0.046285745
Netherlands,NLD,1993,0.05433311
Netherlands,NLD,1994,0.075123474
Netherlands,NLD,1995,0.09614382
Netherlands,NLD,1996,0.12704657
Netherlands,NLD,1997,0.14061864
Netherlands,NLD,1998,0.18812943
Netherlands,NLD,1999,0.19192016
Netherlands,NLD,2000,0.24347408
Netherlands,NLD,2001,0.23180702
Netherlands,NLD,2002,0.26396328
Netherlands,NLD,2003,0.36297125
Netherlands,NLD,2004,0.4941513
Netherlands,NLD,2005,0.53213924
Netherlands,NLD,2006,0.7139784
Netherlands,NLD,2007,0.8775008
Netherlands,NLD,2008,1.0934106
Netherlands,NLD,2009,1.1859572
Netherlands,NLD,2010,0.94674194
Netherlands,NLD,2011,1.2617444
Netherlands,NLD,2012,1.246679
Netherlands,NLD,2013,1.4428962
Netherlands,NLD,2014,1.5453184
Netherlands,NLD,2015,1.9815713
Netherlands,NLD,2016,2.0950475
Netherlands,NLD,2017,2.6731122
Netherlands,NLD,2018,2.7180855
Netherlands,NLD,2019,2.9672015
Netherlands,NLD,2020,4.0523047
Netherlands,NLD,2021,4.6540413
Netherlands,NLD,2022,5.8412137
Netherlands,NLD,2023,7.860829
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0.0010724387
New Zealand,NZL,1993,0.0014854636
New Zealand,NZL,1994,0.0014419704
New Zealand,NZL,1995,0.0013898475
New Zealand,NZL,1996,0.011294515
New Zealand,NZL,1997,0.018436754
New Zealand,NZL,1998,0.029932559
New Zealand,NZL,1999,0.052425858
New Zealand,NZL,2000,0.15484326
New Zealand,NZL,2001,0.1794934
New Zealand,NZL,2002,0.19287907
New Zealand,NZL,2003,0.1863398
New Zealand,NZL,2004,0.4439331
New Zealand,NZL,2005,0.76903766
New Zealand,NZL,2006,0.76888067
New Zealand,NZL,2007,1.145886
New Zealand,NZL,2008,1.2926842
New Zealand,NZL,2009,1.7964734
New Zealand,NZL,2010,1.9325944
New Zealand,NZL,2011,2.2868934
New Zealand,NZL,2012,2.3969212
New Zealand,NZL,2013,2.3001585
New Zealand,NZL,2014,2.3893778
New Zealand,NZL,2015,2.5244656
New Zealand,NZL,2016,2.4507928
New Zealand,NZL,2017,2.1416037
New Zealand,NZL,2018,2.1167927
New Zealand,NZL,2019,2.2549186
New Zealand,NZL,2020,2.530456
New Zealand,NZL,2021,2.9357495
New Zealand,NZL,2022,3.2172341
New Zealand,NZL,2023,3.5070355
Non-OECD (EI),,1965,0
Non-OECD (EI),,1966,0
Non-OECD (EI),,1967,0
Non-OECD (EI),,1968,0
Non-OECD (EI),,1969,0
Non-OECD (EI),,1970,0
Non-OECD (EI),,1971,0
Non-OECD (EI),,1972,0
Non-OECD (EI),,1973,0
Non-OECD (EI),,1974,0
Non-OECD (EI),,1975,0
Non-OECD (EI),,1976,0
Non-OECD (EI),,1977,0
Non-OECD (EI),,1978,0
Non-OECD (EI),,1979,0
Non-OECD (EI),,1980,0
Non-OECD (EI),,1981,0
Non-OECD (EI),,1982,0
Non-OECD (EI),,1983,0
Non-OECD (EI),,1984,0
Non-OECD (EI),,1985,0
Non-OECD (EI),,1986,0
Non-OECD (EI),,1987,0
Non-OECD (EI),,1988,0
Non-OECD (EI),,1989,0
Non-OECD (EI),,1990,0.0002513465
Non-OECD (EI),,1991,0.00089595944
Non-OECD (EI),,1992,0.0016072177
Non-OECD (EI),,1993,0.0022739426
Non-OECD (EI),,1994,0.0042712456
Non-OECD (EI),,1995,0.008031683
Non-OECD (EI),,1996,0.0069790985
Non-OECD (EI),,1997,0.008473858
Non-OECD (EI),,1998,0.010260525
Non-OECD (EI),,1999,0.013654249
Non-OECD (EI),,2000,0.016037947
Non-OECD (EI),,2001,0.021289317
Non-OECD (EI),,2002,0.021686824
Non-OECD (EI),,2003,0.02452087
Non-OECD (EI),,2004,0.03846466
Non-OECD (EI),,2005,0.043564174
Non-OECD (EI),,2006,0.06592319
Non-OECD (EI),,2007,0.0826574
Non-OECD (EI),,2008,0.12506102
Non-OECD (EI),,2009,0.19020803
Non-OECD (EI),,2010,0.28097346
Non-OECD (EI),,2011,0.3768369
Non-OECD (EI),,2012,0.48876545
Non-OECD (EI),,2013,0.61976624
Non-OECD (EI),,2014,0.7106231
Non-OECD (EI),,2015,0.8362798
Non-OECD (EI),,2016,1.0687208
Non-OECD (EI),,2017,1.2866707
Non-OECD (EI),,2018,1.4624661
Non-OECD (EI),,2019,1.5973054
Non-OECD (EI),,2020,1.7955433
Non-OECD (EI),,2021,2.2850075
Non-OECD (EI),,2022,2.5455687
Non-OECD (EI),,2023,2.8216424
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.00003422426
North America,,1984,0.00007911837
North America,,1985,0.00008207337
North America,,1986,0.00006246278
North America,,1987,0.00005289047
North America,,1988,0.000020830712
North America,,1989,0.023097862
North America,,1990,0.0304531
North America,,1991,0.03220917
North America,,1992,0.031642426
North America,,1993,0.032271214
North America,,1994,0.03619332
North America,,1995,0.032649007
North America,,1996,0.032303687
North America,,1997,0.03261346
North America,,1998,0.029932624
North America,,1999,0.044164944
North America,,2000,0.05437262
North America,,2001,0.066517144
North America,,2002,0.09873596
North America,,2003,0.107710004
North America,,2004,0.13320076
North America,,2005,0.1685519
North America,,2006,0.25224823
North America,,2007,0.31953815
North America,,2008,0.50983953
North America,,2009,0.724948
North America,,2010,0.9034556
North America,,2011,1.1328188
North America,,2012,1.3578255
North America,,2013,1.5521812
North America,,2014,1.6780596
North America,,2015,1.893181
North America,,2016,2.2297208
North America,,2017,2.4353611
North America,,2018,2.5281684
North America,,2019,2.7532213
North America,,2020,3.3723876
North America,,2021,3.5537791
North America,,2022,3.9084733
North America,,2023,3.8723528
North America (EI),,1971,0
North America (EI),,1972,0
North America (EI),,1973,0
North America (EI),,1974,0
North America (EI),,1975,0
North America (EI),,1976,0
